Scenario Number,Scenario Name,Planning Area,Sector,End Use,Units,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
4,Mid-High,SDGE,Commercial,WholeBlg,MM Therms,0,0.373920078,0.828039913,1.215019747,1.521666056,1.882981928,2.25964323,2.626213566,3.021288206,3.448098096,3.90918871,4.410791063
4,Mid-High,SDGE,Industrial,HVAC,MM Therms,0,0.011389131,0.018281762,0.021924289,0.022541633,0.011718331,0.015312646,0.018126176,0.021544085,0.022412166,0.012920714,0.00719625
4,Mid-High,SDGE,Industrial,Lighting,GWh,0,0.408657127,0.727731616,0.928274052,1.022292716,1.07776741,1.137126376,1.166701459,1.197079404,1.210920616,1.222164496,1.231771478
4,Mid-High,SDGE,Industrial,MachDr,GWh,0,0.15279164,0.294851338,0.409800595,0.544870905,0.671199971,0.769912457,0.869142994,0.968551209,1.068117006,1.165930217,1.265391128
4,Mid-High,SDGE,Industrial,Miscellaneous,GWh,0,0.245661983,0.486604202,0.702204817,0.878129691,1.016318921,1.122467169,1.197279432,1.251227724,1.287450509,1.311830586,1.329357074
4,Mid-High,SDGE,Industrial,ProcHeat,MM Therms,0,0.038156051,0.070158396,0.094362581,0.109001394,0.106675366,0.13881433,0.141653426,0.141803096,0.136066518,0.125541459,0.09150844
4,Mid-High,SDGE,Industrial,WholeBlg,GWh,0,1.544133451,3.09680676,4.678016204,6.29004992,7.632859293,8.876722817,10.17011792,11.55816174,13.12603767,15.01750487,17.46709527
4,Mid-High,SDGE,Industrial,WholeBlg,MM Therms,0,0.033762467,0.067290589,0.100836585,0.134728188,0.162644814,0.18862583,0.217084742,0.249707347,0.289567777,0.342113046,0.416024239
4,Mid-High,SDGE,Mining,OilGasExtract,GWh,0,0,0,0.015386869,0.030020951,0.043965379,0.057323034,0.070215387,0.082764005,0.095078431,0.10725053,0.119353559
4,Mid-High,SDGE,Residential,HVAC - General,GWh,0,3.224547826,8.303738776,12.51370777,18.24859086,23.99671907,29.63687181,35.11220222,40.44255513,45.69926812,50.7833383,55.85482703
4,Mid-High,SDGE,Residential,HVAC - General,MM Therms,0,0.078171228,0.394852886,0.609673113,0.820885676,1.02836679,1.227067875,1.420422232,1.591761208,1.759649629,1.918007167,2.077301762
4,Mid-High,SDGE,Residential,HVAC - Heating,GWh,0,-0.402034529,-1.227639166,-2.458726994,-4.053095151,-5.961226059,-8.159306032,-10.7505234,-13.74361923,-17.14653327,-20.96732916,-25.17020464
4,Mid-High,SDGE,Residential,HVAC - Heating,MM Therms,0,0.032326161,0.098823691,0.19840109,0.327817004,0.483455952,0.663325382,0.876506531,1.123959604,1.406503668,1.725117749,2.077108217
4,Mid-High,SDGE,Residential,Lighting - General,GWh,0,0.281833508,0.617991966,1.002242847,1.478780661,1.980281871,2.709485203,3.187032756,3.624227213,4.036811407,4.42442128,4.794213208
4,Mid-High,SDGE,Residential,Lighting - General,MM Therms,0,-0.00638048,-0.015602274,-0.027611501,-0.044066098,-0.062432578,-0.094948897,-0.113927772,-0.131978242,-0.150295825,-0.168755318,-0.187514623
4,Mid-High,SDGE,Residential,Miscellaneous,GWh,0,0.09593414,0.231149075,0.369318598,0.50982155,0.652149498,0.795022319,0.93677126,1.073872442,1.201405292,1.31218178,1.39975984
4,Mid-High,SDGE,Residential,Miscellaneous,MM Therms,0,0.013164075,0.026682538,0.040591357,0.054856716,0.069460427,0.084300227,0.099249204,0.113978837,0.127951042,0.140451349,0.150902091
4,Mid-High,SDGE,Residential,Plug Load - Appliances,GWh,0,3.554498521,11.92380483,25.28208743,44.73737711,64.00471199,83.25272126,100.2363116,112.8363142,125.0030062,136.6706284,148.4024919
4,Mid-High,SDGE,Residential,Plug Load - Appliances,MM Therms,0,0.178543703,0.352577366,0.517918929,0.726052173,0.937641841,1.150186356,1.375486622,1.612684641,1.849966763,2.085605232,2.321752101
4,Mid-High,SDGE,Residential,Water Heating,GWh,0,1.006078995,1.882941803,2.361898423,2.466206827,2.247166567,1.700636902,0.698955447,-0.741737699,-2.60119632,-4.922685499,-7.620681905
4,Mid-High,SDGE,Residential,Water Heating,MM Therms,0,0.238966617,0.531141664,0.858531413,1.214895763,1.592696833,1.989441348,2.317320122,2.667546656,3.204179095,3.812652618,4.455082591
4,Mid-High,SDGE,Residential,WholeBlg,GWh,0,56.86268755,69.52313169,84.22446466,127.3858471,171.6025921,216.5623474,261.967357,307.9581188,354.62387,401.2321732,447.7447664
4,Mid-High,SDGE,Residential,WholeBlg,MM Therms,0,1.464200697,1.765436833,2.120764994,4.899563695,7.726057425,10.57301542,13.44841736,16.33842348,19.23717482,22.10918834,24.94634344
4,Mid-High,SDGE,Streetlighting,Street Lighting,GWh,0,0.014499659,0.032273209,0.053702637,0.079070538,0.108486908,0.141899336,0.1791375,0.219993005,0.264267581,0.311785612,0.362394716
4,Mid-High,SMUD,AGWP,Lighting,MM Therms,0,-0.001970204,-0.003759162,-0.004778564,-0.005429794,-0.005803756,-0.006006011,-0.004509662,-0.003047512,-0.001856962,-0.001036076,-0.000540479
4,Mid-High,SMUD,AGWP,MachDr,GWh,0,0.666261154,1.762581186,3.373188675,5.553116731,8.459836201,12.31433761,17.37091613,23.86633774,31.98935381,41.09679865,48.89823187
4,Mid-High,SMUD,AGWP,MachDr,MM Therms,0,0.001430916,0.002892735,0.004415752,0.005935533,0.007487314,0.009003475,0.010535389,0.012097448,0.013613024,0.016663077,0.018663766
4,Mid-High,SMUD,AGWP,WholeBlg,MM Therms,0,0.025203041,0.049108503,0.071797127,0.093346679,0.11311417,0.131545571,0.149010286,0.165598794,0.181426208,0.196557628,0.211070643
4,Mid-High,SMUD,Commercial,Behavior,GWh,0,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229,7.229591229
4,Mid-High,SMUD,Commercial,Cooking,GWh,0,0.180515331,0.364640969,0.55244912,0.744013434,0.939409034,1.087294379,0.926391223,0.992464914,0.675849405,0.726074995,0.784224635
4,Mid-High,SMUD,Commercial,Cooking,MM Therms,0,0.02300847,0.048601737,0.072422126,0.096073063,0.119696385,0.143353249,0.166722394,0.190020215,0.213316586,0.236609657,0.259930421
4,Mid-High,SMUD,Commercial,HVAC - Cooling,GWh,0,9.930749574,19.49346395,27.72684491,35.14982129,41.90095062,48.2177942,54.48675276,60.6172157,66.4603705,72.45954342,78.52436135
4,Mid-High,SMUD,Commercial,HVAC - General,GWh,0,1.739105742,3.311435521,4.831147774,9.68388654,14.40653798,19.02200135,24.59601242,30.14300316,35.69331768,41.26835336,46.82228064
4,Mid-High,SMUD,Commercial,HVAC - General,MM Therms,0,0.053692028,0.115337615,0.173297203,0.265441347,0.354963316,0.442247959,0.526681326,0.586879396,0.644581588,0.71561455,0.78886638
4,Mid-High,SMUD,Commercial,HVAC - Heating,GWh,0,-0.072943833,-0.217610286,-0.438639448,-0.740252146,-1.121995753,-1.581908719,-2.122146529,-2.746532857,-3.457700218,-4.258372424,-5.13911185
4,Mid-High,SMUD,Commercial,HVAC - Heating,MM Therms,0,0.008468066,0.025264205,0.050904832,0.085878268,0.13007105,0.183265288,0.245660712,0.317675549,0.399616017,0.491774618,0.593035018
4,Mid-High,SMUD,Commercial,Lighting - General,GWh,0,6.990575214,10.99778857,15.20235554,19.71934863,24.02412394,25.86617407,28.52643592,30.44213136,32.14505414,32.83635386,33.64272291
4,Mid-High,SMUD,Commercial,Lighting - General,MM Therms,0,0.011380339,0.021597744,0.030917383,0.053115489,0.074718434,0.095590478,0.116314591,0.136197437,0.155104358,0.172761635,0.188812232
4,Mid-High,SMUD,Commercial,Lighting - Indoor Equipment,GWh,0,0.015486604,0.030965439,0.046385136,0.061754319,0.077098286,0.092400382,0.107639346,0.122759937,0.137616263,0.151864882,0.164901825
4,Mid-High,SMUD,Commercial,Lighting - Indoor Equipment,MM Therms,0,3.92E-05,7.84E-05,0.00011751,0.000156617,0.00019562,0.000234471,0.000273031,0.000311067,0.000348123,0.000383258,0.000414942
4,Mid-High,SMUD,Commercial,Lighting - Outdoor,GWh,0,0.015486604,0.030965439,0.046385136,0.076798828,0.107628582,0.138689373,0.169776405,0.200898197,0.232029393,0.262819435,0.292459548
4,Mid-High,SMUD,Commercial,Lighting - Outdoor,MM Therms,0,3.92E-05,7.84E-05,0.00011751,0.000339731,0.000562763,0.000786329,0.001010327,0.001234516,0.001458287,0.001679927,0.001897587
4,Mid-High,SMUD,Commercial,MachDr,GWh,0,10.44132997,21.09298615,31.95428041,43.52485909,55.24687766,67.05258185,78.99689468,91.11641882,100.2707198,107.4230453,117.064458
4,Mid-High,SMUD,Commercial,Miscellaneous,GWh,0,0.105010069,0.22171051,0.328791326,0.427054245,0.516863349,0.59816305,0.670356188,0.731255353,0.777245807,0.803200103,0.805498655
4,Mid-High,SMUD,Commercial,Miscellaneous,MM Therms,0,0.000828964,0.001618054,0.002371412,0.003092091,0.003780805,0.004436872,0.005053611,0.005614886,0.006092865,0.006449762,0.006659132
4,Mid-High,SMUD,Commercial,Office Equipment,GWh,0,0.144107136,2.629377504,7.632215082,12.49306179,17.26307506,21.93733809,25.31972669,26.36753206,27.21042565,27.78550298,28.34925112
4,Mid-High,SMUD,Commercial,Office Equipment,MM Therms,0,0.002879088,0.00280176,-0.007427936,-0.014762677,-0.021620994,-0.028161306,-0.025744488,-0.022827277,-0.020247725,-0.017973413,-0.016001329
4,Mid-High,SMUD,Commercial,Refrigeration,GWh,0,3.56426822,7.199821804,10.90808646,14.70397254,18.55992296,22.49297293,26.48422279,30.55516456,34.56564227,38.6582392,42.7405113
4,Mid-High,SMUD,Commercial,Refrigeration,MM Therms,0,1.65E-05,2.92E-05,3.75E-05,0.000579134,0.001124612,0.001676383,0.002234049,0.002796964,0.003363283,0.0039326,0.004506594
4,Mid-High,SMUD,Commercial,Water Heating,GWh,0,-0.019817099,-0.116665561,-0.294707724,-0.49125954,-0.769913796,-1.12916602,-1.571777358,-2.101265963,-2.720029537,-3.431728116,-4.229438968
4,Mid-High,SMUD,Commercial,Water Heating,MM Therms,0,0.056101178,0.122061768,0.19684426,0.280736071,0.374345322,0.477660448,0.590718005,0.713896359,0.848214701,0.993523443,1.148438663
4,Mid-High,SMUD,Commercial,WholeBlg,GWh,0,31.91562793,59.87142471,88.36988877,117.4758896,147.1507128,177.4045361,208.0487809,239.0074577,269.5281323,298.9523533,329.0602668
4,Mid-High,SMUD,Commercial,WholeBlg,MM Therms,0,0.242400918,0.535341785,0.765486961,0.961874754,1.164138765,1.388062583,1.621394747,1.847112592,2.083843299,2.331108133,2.584404094
4,Mid-High,SMUD,Industrial,HVAC,GWh,0,0.502279205,1.317258341,2.491690099,3.944641662,5.711802396,7.832871814,10.3511674,13.31282789,16.19484142,17.49275004,19.62253459
4,Mid-High,SMUD,Industrial,HVAC,MM Therms,0,0.021325206,0.041059892,0.058960946,0.072827938,0.063010304,0.051450006,0.039308959,0.030667548,0.022799327,0.015867251,0.011068799
4,Mid-High,SMUD,Industrial,Lighting,GWh,0,0.116057458,0.304367876,0.575734007,0.911455381,1.319778443,1.809876226,2.391757741,3.076083878,3.742006658,4.041903555,4.534015071
4,Mid-High,SMUD,Industrial,MachDr,GWh,0,0.67377015,1.732050686,3.227085323,5.060301208,7.276957426,9.924654583,13.05750219,16.73223583,20.31125835,21.95757033,24.62009639
4,Mid-High,SMUD,Industrial,Miscellaneous,GWh,0,1.19299218,1.189757385,1.18762008,1.18556967,1.183389045,1.1823144,1.181240731,1.180168037,1.179096317,1.17802557,1.17695385
4,Mid-High,SMUD,Industrial,ProcHeat,GWh,0,0.236756878,0.562729472,0.991006586,1.499036659,2.096821923,2.795484779,3.58277891,4.464293536,5.304396286,5.689869847,6.323363941
4,Mid-High,SMUD,Industrial,ProcHeat,MM Therms,0,0.258699619,0.52635335,0.796195113,1.035885451,1.215157636,1.291058429,1.284391519,1.248792638,1.160851026,1.003835492,0.854325544
4,Mid-High,SMUD,Industrial,WholeBlg,MM Therms,0,0.303662855,0.612546345,0.927629874,1.251942814,1.510119899,1.745208905,1.99392363,2.266171285,2.580869188,2.970062814,3.484915173
4,Mid-High,SMUD,Mining,OilGasExtract,GWh,0,0,0,0.008542974,0.016595705,0.024289778,0.031661819,0.038872226,0.046020008,0.05325627,0.060620933,0.068053405
4,Mid-High,SMUD,Mining,OilGasExtract,MM Therms,0,0.000252468,0.000497613,0.000733311,0.000959197,0.001175122,0.001381564,0.001578722,0.001767165,0.001947278,0.002119286,0.002283558
4,Mid-High,SMUD,Residential,Behavior,GWh,0,23.95163349,24.44228441,24.94457168,25.46386583,26.00931846,26.55522977,27.11259925,27.68166739,28.26267975,28.85588701,29.43702471
4,Mid-High,SMUD,Residential,HVAC - Cooling,GWh,0,2.405476549,5.169587627,8.440531887,12.20758181,16.23048678,20.21659802,24.13197062,27.93355672,31.61367599,35.17486051,38.85624582
4,Mid-High,SMUD,Residential,HVAC - General,GWh,0,1.037344896,2.892234235,4.26183289,6.401698639,8.507950052,10.56338012,12.60216532,14.6379044,16.69489462,18.7728697,20.84473437
4,Mid-High,SMUD,Residential,HVAC - General,MM Therms,0,0.05968718,0.340389194,0.526327944,0.707400403,0.885025064,1.114764194,1.359602867,1.594768032,1.827806861,2.060372607,2.288527191
4,Mid-High,SMUD,Residential,HVAC - Heating,GWh,0,-0.238182836,-0.727307127,-1.456657391,-2.401230809,-3.531691001,-4.833929699,-6.369080179,-8.142321037,-10.15835613,-12.42196269,-14.91192992
4,Mid-High,SMUD,Residential,HVAC - Heating,MM Therms,0,0.033577738,0.102539162,0.20528413,0.338289674,0.497210273,0.68011498,0.895424914,1.143784927,1.425863474,1.742256873,2.089898025
4,Mid-High,SMUD,Residential,Lighting - General,GWh,0,31.16654105,69.53712498,117.9410833,168.4322363,208.4035573,233.5375018,240.5118685,248.0486991,255.8492688,267.7052978,277.3841558
4,Mid-High,SMUD,Residential,Lighting - General,MM Therms,0,-0.00094704,-0.002066951,-0.003346562,-0.004780331,-0.0063532,-0.008816556,-0.011326466,-0.01302115,-0.014624035,-0.016226069,-0.01782929
4,Mid-High,SMUD,Residential,Miscellaneous,GWh,0,5.680645991,12.04154416,18.89630961,26.18162174,30.82096039,30.68401237,24.9122008,14.54423771,4.866183729,-3.044308481,-12.202448
4,Mid-High,SMUD,Residential,Miscellaneous,MM Therms,0,0.01367375,0.027693083,0.042044182,0.056704605,0.071613949,0.086698239,0.101780165,0.116522946,0.130381401,0.142613097,0.152620017
4,Mid-High,SMUD,Residential,Plug Load - Appliances,GWh,0,0.01884229,2.403750363,7.327511094,15.41737776,23.47702038,31.5069869,37.93576794,42.33209748,46.84460902,51.19667293,55.49558702
4,Mid-High,SMUD,Residential,Plug Load - Appliances,MM Therms,0,0.058816464,0.106188317,0.14151307,0.217210974,0.301937537,0.388201621,0.486186814,0.595449588,0.704670649,0.813836953,0.922979198
4,Mid-High,SMUD,Residential,Plug Load - Consumer Electronics,GWh,0,0.084462181,0.170613607,0.25848806,0.348120003,-1.787538886,-1.739417439,-1.690333562,-1.640268007,-1.589201142,-1.537112939,-1.486036061
4,Mid-High,SMUD,Residential,Refrig/Freezer,GWh,0,9.647475323,17.21066822,24.8639102,32.14972775,39.24046751,45.41585366,50.90077984,56.00058457,60.80775502,65.38530585,70.22398364
4,Mid-High,SMUD,Residential,Water Heating,GWh,0,1.021679787,1.797048912,2.331427836,2.649301352,2.767515491,2.70325841,1.858248056,0.752772844,-0.617647218,-2.267098779,-4.116247313
4,Mid-High,SMUD,Residential,Water Heating,MM Therms,0,0.259319995,0.56694197,0.905900923,1.276176302,1.701557726,2.142399301,2.580983182,3.048042735,3.545163385,4.070915482,4.59091671
4,Mid-High,SMUD,Residential,WholeBlg,GWh,0,12.63494847,25.55081685,38.8155539,68.44848836,98.23475585,128.1150747,157.183235,186.1704258,214.9885106,243.3180385,271.4672176
4,Mid-High,SMUD,Residential,WholeBlg,MM Therms,0,0.783282549,1.128136661,1.501519907,3.392613552,5.311710351,7.261610072,9.237261123,11.23268308,13.23909281,15.25002895,17.24786659
5,Low-High,BUGL,AGWP,MachDr,GWh,0,0.032274668,0.069303189,0.109134425,0.146666093,0.186574544,0.232106788,0.2847118,0.341972653,0.400393162,0.458667971,0.516435802
5,Low-High,BUGL,AGWP,MachDr,MM Therms,0,0.000930465,0.001973876,0.003106437,0.004289397,0.005473482,0.00661147,0.006944765,0.007087587,0.007058601,0.006904935,0.006685806
5,Low-High,BUGL,AGWP,WholeBlg,MM Therms,0,0.002772478,0.005477679,0.0081188,0.010699565,0.013158582,0.015532728,0.017852869,0.020123635,0.022347968,0.024526773,0.026660662
5,Low-High,BUGL,Commercial,Cooking,GWh,0,0.00633178,0.01381985,0.022702439,0.032638288,0.042602158,0.051834294,0.059729632,0.067592831,0.075364236,0.083022303,0.090782936
5,Low-High,BUGL,Commercial,Cooking,MM Therms,0,0.005793066,0.012280823,0.018936592,0.025755932,0.032706056,0.039768424,0.04690113,0.05410319,0.061378867,0.068722617,0.076133147
5,Low-High,BUGL,Commercial,HVAC - Cooling,GWh,0,4.048189409,8.728568079,12.97477124,17.14555927,21.18619711,25.14392926,28.5291551,31.3392177,34.005185,36.49996478,39.15238597
5,Low-High,BUGL,Commercial,HVAC - General,GWh,0,0.419225637,0.839001585,1.280588502,2.477687937,3.687361892,4.91866106,6.453577454,8.013623757,9.610118693,11.24466807,12.90046882
5,Low-High,BUGL,Commercial,HVAC - General,MM Therms,0,0.001367461,0.002891504,0.004471754,0.008778343,0.013046191,0.017352882,0.021624532,0.02571193,0.029812933,0.033944976,0.038111043
5,Low-High,BUGL,Commercial,HVAC - Heating,GWh,0,-0.022488006,-0.069725924,-0.106568737,-0.20443051,-0.32845904,-0.478013629,-0.653796109,-0.857093371,-1.088696505,-1.349566758,-1.636660945
5,Low-High,BUGL,Commercial,HVAC - Heating,MM Therms,0,0.000700015,0.002081167,0.004284004,0.007166633,0.010818594,0.015220297,0.020394607,0.026379265,0.033199127,0.040880999,0.049335829
5,Low-High,BUGL,Commercial,HVAC - Ventilation,GWh,0,0,0,0,0,1.408441012,2.801232679,4.183069806,5.544562784,6.874757073,8.172244232,9.422799007
5,Low-High,BUGL,Commercial,Lighting - General,GWh,0,7.457415288,15.29706841,23.35499931,32.98456749,41.75586149,49.22962133,55.929583,61.63650973,65.49358486,68.00186077,71.91476899
5,Low-High,BUGL,Commercial,Lighting - General,MM Therms,0,0.000754681,0.001509202,0.002263349,0.000541651,-0.000826945,-0.000511351,0.000605144,0.001766633,0.003757964,0.00578008,0.007716184
5,Low-High,BUGL,Commercial,Lighting - Indoor Equipment,GWh,0,0.003610274,0.00760658,0.012020106,0.016465233,0.020944565,0.025468991,0.030012258,0.034556932,0.039070956,0.043469264,0.047594382
5,Low-High,BUGL,Commercial,Lighting - Indoor Equipment,MM Therms,0,2.15E-06,4.51E-06,7.08E-06,9.65E-06,1.22E-05,1.48E-05,1.73E-05,1.99E-05,2.23E-05,2.47E-05,2.69E-05
5,Low-High,BUGL,Commercial,Lighting - Outdoor,GWh,0,0.003610274,0.00760658,0.012020106,0.019766688,0.027685965,0.035736661,0.047419581,0.059224814,0.071180095,0.083210167,0.095035573
5,Low-High,BUGL,Commercial,Lighting - Outdoor,MM Therms,0,2.15E-06,4.51E-06,7.08E-06,1.87E-05,3.04E-05,4.22E-05,6.32E-05,8.44E-05,0.000105548,0.000126689,0.000147679
5,Low-High,BUGL,Commercial,MachDr,GWh,0,0.242283545,0.506358088,0.784830453,1.204819112,1.666796612,2.200179477,2.811169633,3.471814661,4.146607891,4.823456406,5.496897914
5,Low-High,BUGL,Commercial,Miscellaneous,GWh,0,0.025429556,0.077105159,0.129024339,0.180970978,0.232876154,0.284585953,0.335539862,0.398353216,0.457738079,0.511408342,0.556831517
5,Low-High,BUGL,Commercial,Miscellaneous,MM Therms,0,4.99E-05,0.000278776,0.000508037,0.000737531,0.000966973,0.001195397,0.001421191,0.001641002,0.00184851,0.002034108,0.002186456
5,Low-High,BUGL,Commercial,Office Equipment,GWh,0,0.034873909,0.568032997,1.662104943,2.74658314,4.909569539,7.137266209,9.021048371,14.50135496,19.49230514,23.95902587,27.82428421
5,Low-High,BUGL,Commercial,Office Equipment,MM Therms,0,0.000566073,0.000303326,0.000278796,0.000402316,0.000542239,0.000682369,0.001250217,0.002451933,0.00361936,0.004752608,0.005814478
5,Low-High,BUGL,Commercial,Refrigeration,GWh,0,1.135889308,2.343182878,3.620395162,4.951936133,6.325499248,7.747189156,9.200439253,10.6743726,12.02651002,13.4615609,14.91633082
5,Low-High,BUGL,Commercial,Refrigeration,MM Therms,0,0,0,0,2.74E-05,5.51E-05,8.29E-05,0.000138865,0.000195196,0.000251924,0.000309021,0.000366598
5,Low-High,BUGL,Commercial,Water Heating,GWh,0,-0.009631029,-0.044011707,-0.068011155,-0.138463662,-0.234521231,-0.355728948,-0.487341795,-0.646132882,-0.832897304,-1.048914566,-1.292377717
5,Low-High,BUGL,Commercial,Water Heating,MM Therms,0,0.004552176,0.009828937,0.015967787,0.022838296,0.030552917,0.039091387,0.048438797,0.058671497,0.069815112,0.081893121,0.094812629
5,Low-High,BUGL,Commercial,WholeBlg,GWh,0,3.043971203,5.984403966,9.120959818,12.52813064,15.99596403,19.09989482,21.81541342,24.41332811,26.87723941,29.21566394,32.1429741
5,Low-High,BUGL,Commercial,WholeBlg,MM Therms,0,0.010832982,0.022413353,0.032621319,0.041922349,0.052337303,0.062846312,0.072779764,0.082997989,0.093476372,0.104093197,0.114762155
