,DatesAll,FCZ7.Residential.MULTIFAMILY.Cooking,FCZ7.Residential.MULTIFAMILY.Cooling,FCZ7.Residential.MULTIFAMILY.Dishwasher,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Freezer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.Lighting,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Pool Heater,FCZ7.Residential.MULTIFAMILY.Pool Pump,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.Residual,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.MULTIFAMILY.Solar Water Heat - Pump,FCZ7.Residential.MULTIFAMILY.Television,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.Water Heater - All Other,FCZ7.Residential.MULTIFAMILY.Water Heating - Dishwasher,FCZ7.Residential.MULTIFAMILY.Water Heating - Washer,FCZ7.Residential.SINGLEFAMILY.Cooking,FCZ7.Residential.SINGLEFAMILY.Cooling,FCZ7.Residential.SINGLEFAMILY.Dishwasher,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Freezer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.Lighting,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Pool Heater,FCZ7.Residential.SINGLEFAMILY.Pool Pump,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.Residual,FCZ7.Residential.SINGLEFAMILY.Solar Pool Pump,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Back-up,FCZ7.Residential.SINGLEFAMILY.Solar Water Heat - Pump,FCZ7.Residential.SINGLEFAMILY.Spa Heater,FCZ7.Residential.SINGLEFAMILY.Spa Pump,FCZ7.Residential.SINGLEFAMILY.Television,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.Water Heater - All Other,FCZ7.Residential.SINGLEFAMILY.Water Heating - Dishwasher,FCZ7.Residential.SINGLEFAMILY.Water Heating - Washer
7942,11/27/21 21:00,6.43E-05,0,0.000134344,0.000104862,9.33E-05,8.85E-05,0.00023034,0.000122343,1.09E-05,6.30E-05,9.82E-05,-4.61E-06,0.000116443,0.000114155,0.000175898,6.43E-05,0.000135046,0.000134344,6.43E-05,6.43E-05,0,0.000134344,0.000104862,9.33E-05,8.49E-05,0.00023034,0.000122343,1.09E-05,6.30E-05,9.82E-05,-4.15E-06,8.85E-05,0.000116443,0.000114155,7.13E-05,8.85E-05,0.000175898,6.43E-05,0.000132686,0.000134344,6.43E-05
7943,11/27/21 22:00,4.08E-05,0,9.29E-05,8.89E-05,9.08E-05,8.29E-05,0.000176422,0.000117096,9.85E-06,5.76E-05,9.44E-05,3.90E-06,0.000102468,0.000114155,0.000159449,4.68E-05,0.000129286,9.29E-05,4.68E-05,4.08E-05,0,9.29E-05,8.89E-05,9.08E-05,8.38E-05,0.000176422,0.000117096,9.85E-06,5.76E-05,9.44E-05,8.07E-07,8.58E-05,0.000102468,0.000114155,5.27E-05,8.58E-05,0.000159449,4.68E-05,0.000128427,9.29E-05,4.68E-05
7944,11/27/21 23:00,3.45E-05,0,6.06E-05,6.27E-05,8.83E-05,0.000156082,0.000121347,0.000109434,8.69E-06,5.29E-05,9.07E-05,1.10E-05,8.39E-05,0.000114155,0.000125524,2.45E-05,0.000115881,6.06E-05,2.45E-05,3.45E-05,0,6.06E-05,6.27E-05,8.83E-05,0.000165552,0.000121347,0.000109434,8.69E-06,5.29E-05,9.07E-05,4.82E-06,8.35E-05,8.39E-05,0.000114155,4.20E-05,8.35E-05,0.000125524,2.45E-05,0.000115722,6.06E-05,2.45E-05
7945,11/28/21 0:00,2.69E-05,0,3.75E-05,4.00E-05,8.91E-05,0.000441993,8.29E-05,0.000105609,8.00E-06,5.44E-05,8.78E-05,1.50E-05,6.95E-05,0.000114155,9.32E-05,1.27E-05,0.000100887,3.75E-05,1.27E-05,2.69E-05,0,3.75E-05,4.00E-05,8.91E-05,0.000492715,8.29E-05,0.000105609,8.00E-06,5.44E-05,8.78E-05,9.34E-06,8.42E-05,6.95E-05,0.000114155,4.88E-05,8.42E-05,9.32E-05,1.27E-05,0.000101257,3.75E-05,1.27E-05
7946,11/28/21 1:00,2.46E-05,0,2.23E-05,1.59E-05,8.64E-05,0.00039058,6.34E-05,9.98E-05,7.27E-06,5.72E-05,8.58E-05,1.50E-05,5.31E-05,0.000114155,5.78E-05,6.68E-06,7.70E-05,2.23E-05,6.68E-06,2.46E-05,0,2.23E-05,1.59E-05,8.64E-05,0.00042635,6.34E-05,9.98E-05,7.27E-06,5.72E-05,8.58E-05,8.64E-06,8.56E-05,5.31E-05,0.000114155,5.36E-05,8.56E-05,5.78E-05,6.68E-06,7.75E-05,2.23E-05,6.68E-06
7947,11/28/21 2:00,2.51E-05,0,1.52E-05,7.35E-06,8.55E-05,0.000352305,5.52E-05,9.56E-05,8.86E-06,5.24E-05,8.57E-05,1.63E-05,4.43E-05,0.000114155,2.97E-05,4.91E-06,6.63E-05,1.52E-05,4.91E-06,2.51E-05,0,1.52E-05,7.35E-06,8.55E-05,0.000384867,5.52E-05,9.56E-05,8.86E-06,5.24E-05,8.57E-05,1.01E-05,8.32E-05,4.43E-05,0.000114155,6.03E-05,8.32E-05,2.97E-05,4.91E-06,6.69E-05,1.52E-05,4.91E-06
7948,11/28/21 3:00,2.77E-05,0,1.14E-05,4.77E-06,8.35E-05,0.000339186,5.15E-05,9.32E-05,1.33E-05,4.83E-05,8.51E-05,1.59E-05,4.68E-05,0.000114155,1.17E-05,4.87E-06,7.17E-05,1.14E-05,4.87E-06,2.77E-05,0,1.14E-05,4.77E-06,8.35E-05,0.000377094,5.15E-05,9.32E-05,1.33E-05,4.83E-05,8.51E-05,1.07E-05,8.11E-05,4.68E-05,0.000114155,6.15E-05,8.11E-05,1.17E-05,4.87E-06,7.26E-05,1.14E-05,4.87E-06
7949,11/28/21 4:00,2.57E-05,0,1.23E-05,5.80E-06,8.29E-05,0.000346646,5.49E-05,9.29E-05,2.63E-05,5.13E-05,8.37E-05,1.46E-05,5.64E-05,0.000114155,2.59E-06,7.36E-06,8.58E-05,1.23E-05,7.36E-06,2.57E-05,0,1.23E-05,5.80E-06,8.29E-05,0.000390254,5.49E-05,9.29E-05,2.63E-05,5.13E-05,8.37E-05,1.01E-05,8.27E-05,5.64E-05,0.000114155,7.73E-05,8.27E-05,2.59E-06,7.36E-06,8.70E-05,1.23E-05,7.36E-06
7950,11/28/21 5:00,3.09E-05,0,1.96E-05,1.15E-05,8.14E-05,0.000379414,6.98E-05,9.44E-05,5.00E-05,6.25E-05,8.14E-05,1.15E-05,7.50E-05,0.000114155,3.88E-06,1.44E-05,0.000109018,1.96E-05,1.44E-05,3.09E-05,0,1.96E-05,1.15E-05,8.14E-05,0.000430894,6.98E-05,9.44E-05,5.00E-05,6.25E-05,8.14E-05,8.12E-06,8.83E-05,7.50E-05,0.000114155,8.32E-05,8.83E-05,3.88E-06,1.44E-05,0.000110568,1.96E-05,1.44E-05
7951,11/28/21 6:00,5.50E-05,0,3.41E-05,2.87E-05,8.18E-05,0.000442096,9.49E-05,9.75E-05,8.73E-05,7.96E-05,8.11E-05,7.97E-06,9.68E-05,0.000114155,8.85E-06,3.15E-05,0.000137524,3.41E-05,3.15E-05,5.50E-05,0,3.41E-05,2.87E-05,8.18E-05,0.000502282,9.49E-05,9.75E-05,8.73E-05,7.96E-05,8.11E-05,6.02E-06,9.69E-05,9.68E-05,0.000114155,7.75E-05,9.69E-05,8.85E-06,3.15E-05,0.000139425,3.41E-05,3.15E-05
7952,11/28/21 7:00,8.88E-05,0,6.67E-05,5.71E-05,8.32E-05,0.000501875,0.000113437,0.000101047,0.000158905,9.97E-05,8.34E-05,6.15E-06,0.000138053,0.000114155,1.91E-05,7.11E-05,0.000184004,6.67E-05,7.11E-05,8.88E-05,0,6.67E-05,5.71E-05,8.32E-05,0.000561223,0.000113437,0.000101047,0.000158905,9.97E-05,8.34E-05,5.36E-06,0.000106893,0.000138053,0.000114155,5.79E-05,0.000106893,1.91E-05,7.11E-05,0.000186452,6.67E-05,7.11E-05
7953,11/28/21 8:00,0.000124441,0,0.000111501,9.54E-05,8.71E-05,0.000536434,0.000119994,0.000104154,0.000262946,0.00012945,8.80E-05,4.22E-06,0.000198352,0.000114155,3.30E-05,0.000124857,0.000242994,0.000111501,0.000124857,0.000124441,0,0.000111501,9.54E-05,8.71E-05,0.000591017,0.000119994,0.000104154,0.000262946,0.00012945,8.80E-05,5.63E-06,0.000121815,0.000198352,0.000114155,4.41E-05,0.000121815,3.30E-05,0.000124857,0.000245936,0.000111501,0.000124857
7954,11/28/21 9:00,0.000126432,0,0.000148614,0.000141038,9.14E-05,0.000519969,0.000115773,0.000106393,0.000381596,0.000177032,9.30E-05,3.51E-06,0.000233918,0.000114155,4.85E-05,0.000181629,0.000261364,0.000148614,0.000181629,0.000126432,0,0.000148614,0.000141038,9.14E-05,0.000567694,0.000115773,0.000106393,0.000381596,0.000177032,9.30E-05,6.03E-06,0.000145647,0.000233918,0.000114155,3.87E-05,0.000145647,4.85E-05,0.000181629,0.000264513,0.000148614,0.000181629
7955,11/28/21 10:00,0.000130604,0,0.00016053,0.000188046,9.56E-05,0.000481753,0.000112089,0.000108241,0.000433418,0.000216131,9.81E-05,2.80E-06,0.000223159,0.000114155,6.09E-05,0.00022974,0.000214754,0.00016053,0.00022974,0.000130604,0,0.00016053,0.000188046,9.56E-05,0.00051782,0.000112089,0.000108241,0.000433418,0.000216131,9.81E-05,4.67E-06,0.000165229,0.000223159,0.000114155,3.19E-05,0.000165229,6.09E-05,0.00022974,0.000217797,0.00016053,0.00022974
7956,11/28/21 11:00,0.000130632,0,0.000153313,0.000221375,9.89E-05,0.000423564,0.000110036,0.000110557,0.000451398,0.00023485,0.000103104,3.09E-06,0.000176331,0.000114155,6.94E-05,0.000235978,0.000146865,0.000153313,0.000235978,0.000130632,0,0.000153313,0.000221375,9.89E-05,0.000443718,0.000110036,0.000110557,0.000451398,0.00023485,0.000103104,4.29E-06,0.000174604,0.000176331,0.000114155,2.46E-05,0.000174604,6.94E-05,0.000235978,0.000149144,0.000153313,0.000235978
7957,11/28/21 12:00,0.000129693,0,0.000145585,0.000236365,0.000103307,0.000358583,0.000110134,0.000113752,0.000393527,0.000227168,0.000108195,3.70E-06,0.000140353,0.000114155,7.57E-05,0.000223672,9.79E-05,0.000145585,0.000223672,0.000129693,0,0.000145585,0.000236365,0.000103307,0.000363079,0.000110134,0.000113752,0.000393527,0.000227168,0.000108195,4.78E-06,0.000170757,0.000140353,0.000114155,1.93E-05,0.000170757,7.57E-05,0.000223672,9.89E-05,0.000145585,0.000223672
7958,11/28/21 13:00,0.000137814,0,0.000139203,0.000231666,0.000107587,0.000286622,0.00011123,0.000117534,0.00033288,0.00020989,0.000111652,3.82E-06,0.00012481,0.000114155,8.28E-05,0.000188727,8.80E-05,0.000139203,0.000188727,0.000137814,0,0.000139203,0.000231666,0.000107587,0.000264743,0.00011123,0.000117534,0.00033288,0.00020989,0.000111652,4.38E-06,0.000162103,0.00012481,0.000114155,2.76E-05,0.000162103,8.28E-05,0.000188727,8.83E-05,0.000139203,0.000188727
7959,11/28/21 14:00,0.000137021,0,0.000128784,0.000220287,0.000110045,0.000244188,0.000113261,0.000121146,0.000250585,0.000195306,0.000113532,4.15E-06,0.000119844,0.000114155,9.03E-05,0.000179636,8.03E-05,0.000128784,0.000179636,0.000137021,0,0.000128784,0.000220287,0.000110045,0.000184993,0.000113261,0.000121146,0.000250585,0.000195306,0.000113532,1.75E-06,0.000154799,0.000119844,0.000114155,3.44E-05,0.000154799,9.03E-05,0.000179636,8.09E-05,0.000128784,0.000179636
7960,11/28/21 15:00,0.00017508,0,0.00011834,0.000199787,0.00011039,0.000272266,0.000119091,0.000124378,0.000182271,0.000175039,0.000112983,2.48E-06,0.000126499,0.000114155,9.78E-05,0.000160344,0.000100113,0.00011834,0.000160344,0.00017508,0,0.00011834,0.000199787,0.00011039,0.000210724,0.000119091,0.000124378,0.000182271,0.000175039,0.000112983,-2.54E-06,0.000144648,0.000126499,0.000114155,0.000145076,0.000144648,9.78E-05,0.000160344,0.000101767,0.00011834,0.000160344
7961,11/28/21 16:00,0.000240965,0,0.000121108,0.000193625,0.000109094,0.000415788,0.000130799,0.000127333,0.000126086,0.000149297,0.00011241,7.55E-07,0.000149236,0.000114155,0.000108319,0.000138163,0.000141431,0.000121108,0.000138163,0.000240965,0,0.000121108,0.000193625,0.000109094,0.000462381,0.000130799,0.000127333,0.000126086,0.000149297,0.00011241,-1.52E-08,0.000131756,0.000149236,0.000114155,0.000238997,0.000131756,0.000108319,0.000138163,0.000143185,0.000121108,0.000138163
7962,11/28/21 17:00,0.000293901,0,0.000146384,0.000182047,0.000106385,0.000597509,0.000154138,0.000130216,6.98E-05,0.000113165,0.000110888,5.23E-06,0.00017895,0.000114155,0.000130882,0.000109026,0.000197457,0.000146384,0.000109026,0.000293901,0,0.000146384,0.000182047,0.000106385,0.00081283,0.000154138,0.000130216,6.98E-05,0.000113165,0.000110888,1.43E-05,0.000113659,0.00017895,0.000114155,0.000260203,0.000113659,0.000130882,0.000109026,0.000198103,0.000146384,0.000109026
7963,11/28/21 18:00,0.00027999,0,0.000185914,0.000171855,0.000103887,0.000698907,0.000189217,0.000132619,3.89E-05,8.25E-05,0.000109868,1.16E-06,0.000196005,0.000114155,0.000155081,9.81E-05,0.000220171,0.000185914,9.81E-05,0.00027999,0,0.000185914,0.000171855,0.000103887,0.001024527,0.000189217,0.000132619,3.89E-05,8.25E-05,0.000109868,1.17E-05,9.83E-05,0.000196005,0.000114155,0.000184044,9.83E-05,0.000155081,9.81E-05,0.000218391,0.000185914,9.81E-05
7964,11/28/21 19:00,0.000198775,0,0.000200764,0.000151394,0.000101293,0.000645507,0.000230126,0.000133582,2.10E-05,6.58E-05,0.0001078,-3.64E-06,0.000203584,0.000114155,0.000175777,9.34E-05,0.000236651,0.000200764,9.34E-05,0.000198775,0,0.000200764,0.000151394,0.000101293,0.000964074,0.000230126,0.000133582,2.10E-05,6.58E-05,0.0001078,5.18E-06,8.99E-05,0.000203584,0.000114155,0.000106245,8.99E-05,0.000175777,9.34E-05,0.000233853,0.000200764,9.34E-05
7965,11/28/21 20:00,0.000115252,0,0.000180496,0.00014016,9.95E-05,0.000542106,0.000247951,0.000132147,1.35E-05,6.11E-05,0.000105513,-3.27E-06,0.000193456,0.000114155,0.000184035,8.54E-05,0.000227088,0.000180496,8.54E-05,0.000115252,0,0.000180496,0.00014016,9.95E-05,0.00079901,0.000247951,0.000132147,1.35E-05,6.11E-05,0.000105513,1.05E-06,8.76E-05,0.000193456,0.000114155,9.73E-05,8.76E-05,0.000184035,8.54E-05,0.000224645,0.000180496,8.54E-05
7966,11/28/21 21:00,7.19E-05,0,0.000134836,0.000128539,9.68E-05,0.000482785,0.000229197,0.000127814,1.09E-05,5.63E-05,0.000101928,-1.02E-06,0.000158828,0.000114155,0.000175898,6.85E-05,0.000194813,0.000134836,6.85E-05,7.19E-05,0,0.000134836,0.000128539,9.68E-05,0.000682056,0.000229197,0.000127814,1.09E-05,5.63E-05,0.000101928,-1.41E-06,8.52E-05,0.000158828,0.000114155,7.13E-05,8.52E-05,0.000175898,6.85E-05,0.000193644,0.000134836,6.85E-05
7967,11/28/21 22:00,4.54E-05,0,9.35E-05,0.000107542,9.40E-05,0.000487016,0.000176677,0.000120836,9.85E-06,5.09E-05,9.72E-05,2.51E-06,0.000120363,0.000114155,0.000159449,4.61E-05,0.000156826,9.35E-05,4.61E-05,4.54E-05,0,9.35E-05,0.000107542,9.40E-05,0.000633327,0.000176677,0.000120836,9.85E-06,5.09E-05,9.72E-05,-1.27E-06,8.25E-05,0.000120363,0.000114155,5.27E-05,8.25E-05,0.000159449,4.61E-05,0.000156401,9.35E-05,4.61E-05
7968,11/28/21 23:00,3.55E-05,0,6.10E-05,7.30E-05,9.12E-05,0.000480265,0.000122339,0.000113019,8.69E-06,5.14E-05,9.19E-05,5.95E-06,8.24E-05,0.000114155,0.000125524,2.69E-05,0.000114462,6.10E-05,2.69E-05,3.55E-05,0,6.10E-05,7.30E-05,9.12E-05,0.000572844,0.000122339,0.000113019,8.69E-06,5.14E-05,9.19E-05,4.28E-07,8.27E-05,8.24E-05,0.000114155,4.20E-05,8.27E-05,0.000125524,2.69E-05,0.000114312,6.10E-05,2.69E-05
7969,11/29/21 0:00,2.70E-05,0,4.08E-05,3.97E-05,8.68E-05,0.000333303,8.42E-05,0.000103938,6.02E-06,4.91E-05,8.93E-05,1.08E-05,5.63E-05,0.000114155,0.000114809,1.37E-05,7.71E-05,4.08E-05,1.37E-05,2.70E-05,0,4.08E-05,3.97E-05,8.68E-05,0.000265422,8.42E-05,0.000103938,6.02E-06,4.91E-05,8.93E-05,5.43E-06,8.16E-05,5.63E-05,0.000114155,6.25E-05,8.16E-05,0.000114809,1.37E-05,7.69E-05,4.08E-05,1.37E-05
7970,11/29/21 1:00,2.09E-05,0,2.51E-05,1.84E-05,8.60E-05,0.000293557,6.47E-05,9.84E-05,5.52E-06,4.97E-05,8.67E-05,1.50E-05,3.65E-05,0.000114155,7.30E-05,7.05E-06,5.11E-05,2.51E-05,7.05E-06,2.09E-05,0,2.51E-05,1.84E-05,8.60E-05,0.000230995,6.47E-05,9.84E-05,5.52E-06,4.97E-05,8.67E-05,8.93E-06,8.19E-05,3.65E-05,0.000114155,6.62E-05,8.19E-05,7.30E-05,7.05E-06,5.10E-05,2.51E-05,7.05E-06
7971,11/29/21 2:00,1.67E-05,0,1.80E-05,9.69E-06,8.50E-05,0.000283245,5.62E-05,9.47E-05,6.64E-06,4.56E-05,8.66E-05,1.75E-05,3.96E-05,0.000114155,3.73E-05,5.27E-06,5.71E-05,1.80E-05,5.27E-06,1.67E-05,0,1.80E-05,9.69E-06,8.50E-05,0.000228662,5.62E-05,9.47E-05,6.64E-06,4.56E-05,8.66E-05,1.13E-05,7.98E-05,3.96E-05,0.000114155,7.48E-05,7.98E-05,3.73E-05,5.27E-06,5.74E-05,1.80E-05,5.27E-06
7972,11/29/21 3:00,1.49E-05,0,1.38E-05,6.69E-06,8.48E-05,0.000293566,5.24E-05,9.34E-05,1.02E-05,4.15E-05,8.64E-05,1.88E-05,4.86E-05,0.000114155,1.47E-05,5.65E-06,7.26E-05,1.38E-05,5.65E-06,1.49E-05,0,1.38E-05,6.69E-06,8.48E-05,0.000239103,5.24E-05,9.34E-05,1.02E-05,4.15E-05,8.64E-05,1.28E-05,7.78E-05,4.86E-05,0.000114155,8.35E-05,7.78E-05,1.47E-05,5.65E-06,7.34E-05,1.38E-05,5.65E-06
7973,11/29/21 4:00,1.76E-05,0,1.52E-05,9.44E-06,8.40E-05,0.000321816,5.54E-05,9.44E-05,2.47E-05,4.47E-05,8.60E-05,1.89E-05,7.63E-05,0.000114155,3.55E-06,9.56E-06,0.00011498,1.52E-05,9.56E-06,1.76E-05,0,1.52E-05,9.44E-06,8.40E-05,0.0002619,5.54E-05,9.44E-05,2.47E-05,4.47E-05,8.60E-05,1.34E-05,7.94E-05,7.63E-05,0.000114155,0.000112831,7.94E-05,3.55E-06,9.56E-06,0.000116718,1.52E-05,9.56E-06
7974,11/29/21 5:00,3.62E-05,0,2.33E-05,2.68E-05,8.34E-05,0.00036543,6.95E-05,9.69E-05,4.95E-05,5.59E-05,8.40E-05,1.82E-05,0.000141513,0.000114155,5.84E-06,1.95E-05,0.000212228,2.33E-05,1.95E-05,3.62E-05,0,2.33E-05,2.68E-05,8.34E-05,0.000300882,6.95E-05,9.69E-05,4.95E-05,5.59E-05,8.40E-05,1.42E-05,8.50E-05,0.000141513,0.000114155,0.000132725,8.50E-05,5.84E-06,1.95E-05,0.000215743,2.33E-05,1.95E-05
7975,11/29/21 6:00,6.95E-05,0,3.85E-05,5.38E-05,8.25E-05,0.000410181,9.38E-05,9.99E-05,7.72E-05,7.28E-05,8.38E-05,2.06E-05,0.000204109,0.000114155,1.28E-05,4.36E-05,0.000305034,3.85E-05,4.36E-05,6.95E-05,0,3.85E-05,5.38E-05,8.25E-05,0.000334524,9.38E-05,9.99E-05,7.72E-05,7.28E-05,8.38E-05,1.73E-05,9.35E-05,0.000204109,0.000114155,0.000121521,9.35E-05,1.28E-05,4.36E-05,0.00031029,3.85E-05,4.36E-05
7976,11/29/21 7:00,9.62E-05,0,7.25E-05,8.84E-05,8.47E-05,0.000415166,0.000112181,0.000102207,0.000129622,9.27E-05,8.50E-05,1.60E-05,0.000227576,0.000114155,2.53E-05,0.000100915,0.000309776,7.25E-05,0.000100915,9.62E-05,0,7.25E-05,8.84E-05,8.47E-05,0.00033158,0.000112181,0.000102207,0.000129622,9.27E-05,8.50E-05,1.24E-05,0.000103412,0.000227576,0.000114155,8.79E-05,0.000103412,2.53E-05,0.000100915,0.000315086,7.25E-05,0.000100915
7977,11/29/21 8:00,0.000112997,0,0.000117476,0.000117541,8.75E-05,0.000379746,0.000119373,0.000103162,0.000181015,0.000125612,8.91E-05,3.34E-06,0.000211525,0.000114155,3.77E-05,0.000191558,0.000230004,0.000117476,0.000191558,0.000112997,0,0.000117476,0.000117541,8.75E-05,0.000304925,0.000119373,0.000103162,0.000181015,0.000125612,8.91E-05,3.00E-06,0.000119893,0.000211525,0.000114155,5.62E-05,0.000119893,3.77E-05,0.000191558,0.00023445,0.000117476,0.000191558
7978,11/29/21 9:00,0.000121907,0,0.000150544,0.000149312,9.25E-05,0.000313527,0.000115839,0.000103197,0.000247545,0.00017303,9.37E-05,-2.14E-06,0.000184671,0.000114155,5.01E-05,0.00025262,0.000143337,0.000150544,0.00025262,0.000121907,0,0.000150544,0.000149312,9.25E-05,0.000267481,0.000115839,0.000103197,0.000247545,0.00017303,9.37E-05,7.60E-08,0.000143642,0.000184671,0.000114155,4.39E-05,0.000143642,5.01E-05,0.00025262,0.000146401,0.000150544,0.00025262
7979,11/29/21 10:00,0.000130399,0,0.000158636,0.000178609,9.52E-05,0.000250477,0.000112512,0.000103362,0.000264202,0.000209368,9.82E-05,-6.10E-06,0.00016485,0.000114155,6.28E-05,0.000272862,9.90E-05,0.000158636,0.000272862,0.000130399,0,0.000158636,0.000178609,9.52E-05,0.000231003,0.000112512,0.000103362,0.000264202,0.000209368,9.82E-05,-2.32E-06,0.000161841,0.00016485,0.000114155,3.37E-05,0.000161841,6.28E-05,0.000272862,0.000101546,0.000158636,0.000272862
7980,11/29/21 11:00,0.000135632,0,0.00014855,0.000195495,0.000100178,0.000194943,0.000110588,0.000104242,0.000278843,0.000222581,0.000103008,-7.27E-06,0.000136751,0.000114155,7.43E-05,0.000246577,7.28E-05,0.00014855,0.000246577,0.000135632,0,0.00014855,0.000195495,0.000100178,0.000179347,0.000110588,0.000104242,0.000278843,0.000222581,0.000103008,-2.96E-06,0.000168459,0.000136751,0.000114155,2.60E-05,0.000168459,7.43E-05,0.000246577,7.40E-05,0.00014855,0.000246577
7981,11/29/21 12:00,0.000123344,0,0.000142136,0.000204696,0.000103749,0.000143645,0.000110792,0.000105897,0.000238853,0.000213256,0.000106802,-6.29E-06,0.000106486,0.000114155,8.54E-05,0.000223242,4.41E-05,0.000142136,0.000223242,0.000123344,0,0.000142136,0.000204696,0.000103749,0.000121969,0.000110792,0.000105897,0.000238853,0.000213256,0.000106802,-2.43E-06,0.000163789,0.000106486,0.000114155,2.12E-05,0.000163789,8.54E-05,0.000223242,4.41E-05,0.000142136,0.000223242
7982,11/29/21 13:00,0.000114427,0,0.000136064,0.000193886,0.000108746,0.000100472,0.000111874,0.000108301,0.000206662,0.00019725,0.000109986,-6.75E-06,9.61E-05,0.000114155,9.19E-05,0.000192725,4.28E-05,0.000136064,0.000192725,0.000114427,0,0.000136064,0.000193886,0.000108746,6.30E-05,0.000111874,0.000108301,0.000206662,0.00019725,0.000109986,-4.24E-06,0.000155772,9.61E-05,0.000114155,2.87E-05,0.000155772,9.19E-05,0.000192725,4.21E-05,0.000136064,0.000192725
7983,11/29/21 14:00,0.000119913,0,0.000127176,0.000180263,0.000111913,6.72E-05,0.000113768,0.000111694,0.000161681,0.00018179,0.000111627,-8.80E-06,9.50E-05,0.000114155,9.83E-05,0.000176673,5.17E-05,0.000127176,0.000176673,0.000119913,0,0.000127176,0.000180263,0.000111913,2.38E-05,0.000113768,0.000111694,0.000161681,0.00018179,0.000111627,-8.13E-06,0.00014803,9.50E-05,0.000114155,3.74E-05,0.00014803,9.83E-05,0.000176673,5.16E-05,0.000127176,0.000176673
7984,11/29/21 15:00,0.000160356,0,0.000118642,0.000162107,0.000113096,8.05E-05,0.000119422,0.000116317,0.000124797,0.000163079,0.000113129,-9.90E-06,0.000108829,0.000114155,0.00010754,0.00015405,8.92E-05,0.000118642,0.00015405,0.000160356,0,0.000118642,0.000162107,0.000113096,3.09E-05,0.000119422,0.000116317,0.000124797,0.000163079,0.000113129,-1.18E-05,0.000138658,0.000108829,0.000114155,0.000159614,0.000138658,0.00010754,0.00015405,8.98E-05,0.000118642,0.00015405
7985,11/29/21 16:00,0.00024554,0,0.000122948,0.000159196,0.00011287,0.000182481,0.000130943,0.000121976,8.44E-05,0.000139785,0.000114506,-9.01E-06,0.000130871,0.000114155,0.000120685,0.000132009,0.000139271,0.000122948,0.000132009,0.00024554,0,0.000122948,0.000159196,0.00011287,0.000166218,0.000130943,0.000121976,8.44E-05,0.000139785,0.000114506,-7.36E-06,0.000126992,0.000130871,0.000114155,0.000260503,0.000126992,0.000120685,0.000132009,0.000139904,0.000122948,0.000132009
7986,11/29/21 17:00,0.000298854,0,0.000150943,0.000158797,0.000109824,0.000330224,0.000154139,0.000127722,4.31E-05,0.000108707,0.000115269,8.36E-07,0.000178964,0.000114155,0.000145507,0.000102412,0.000219934,0.000150943,0.000102412,0.000298854,0,0.000150943,0.000158797,0.000109824,0.000345179,0.000154139,0.000127722,4.31E-05,0.000108707,0.000115269,1.16E-05,0.000111427,0.000178964,0.000114155,0.000283376,0.000111427,0.000145507,0.000102412,0.000219738,0.000150943,0.000102412
7987,11/29/21 18:00,0.000278753,0,0.000193763,0.000156362,0.000107706,0.000445187,0.000189107,0.000132061,2.45E-05,8.06E-05,0.000114175,2.53E-06,0.000215036,0.000114155,0.000173974,9.01E-05,0.000257866,0.000193763,9.01E-05,0.000278753,0,0.000193763,0.000156362,0.000107706,0.000480768,0.000189107,0.000132061,2.45E-05,8.06E-05,0.000114175,1.31E-05,9.74E-05,0.000215036,0.000114155,0.0001941,9.74E-05,0.000173974,9.01E-05,0.000255669,0.000193763,9.01E-05
7988,11/29/21 19:00,0.000197186,0,0.000211687,0.000151328,0.000103462,0.000461378,0.000230114,0.000133692,1.48E-05,6.53E-05,0.000111803,-1.39E-06,0.000232285,0.000114155,0.000201244,8.54E-05,0.000277704,0.000211687,8.54E-05,0.000197186,0,0.000211687,0.000151328,0.000103462,0.000480882,0.000230114,0.000133692,1.48E-05,6.53E-05,0.000111803,6.68E-06,8.97E-05,0.000232285,0.000114155,0.00011253,8.97E-05,0.000201244,8.54E-05,0.000274768,0.000211687,8.54E-05
