DEMAND,SOLAR,WIND,COAL,COAL_CRYO,COAL_AMINE,NUCLEAR
30744,0,29795.04,57747,57747,57747,57747
28552,0,28883.19,57747,57747,57747,57747
26788,0,28042.76,57747,57747,57747,57747
25971,0,27866.59,57747,57747,57747,57747
25342,0,27862.51,57747,57747,57747,57747
25161,0,27766.06,57747,57747,57747,57747
25746,0,27305.91,57747,57747,57747,57747
27625,311.7,27030.68,57747,57747,57747,57747
30315,4519.25,26612.01,57747,57747,57747,57747
31758,7643.87,26568.67,57747,57747,57747,57747
32202,9264.91,27658.04,57747,57747,57747,57747
33154,9869.61,28606.71,57747,57747,57747,57747
34262,10058.69,29851.77,57747,57747,57747,57747
35292,9809.14,30962.37,57747,57747,57747,57747
36279,8999.6,32319.42,57747,57747,57747,57747
37559,7744.75,33159.18,57747,57747,57747,57747
38561,5005.78,33500.34,57747,57747,57747,57747
39214,615.33,32845.75,57747,57747,57747,57747
39124,0.55,32688.57,57747,57747,57747,57747
40208,0,32467.77,57747,57747,57747,57747
39269,0,31890.41,57747,57747,57747,57747
37747,0,31195.89,57747,57747,57747,57747
35994,0,29548.98,57747,57747,57747,57747
33548,0,27838.78,57747,57747,57747,57747
30759,0,26898.28,57747,57747,57747,57747
28477,0,26198.03,57747,57747,57747,57747
26976,0,25598.46,57747,57747,57747,57747
25957,0,25291.92,57747,57747,57747,57747
25199,0,24825.42,57747,57747,57747,57747
24986,0,25103.98,57747,57747,57747,57747
25578,0,25665.57,57747,57747,57747,57747
27317,154.04,25305.13,57747,57747,57747,57747
29718,2507.73,24553.86,57747,57747,57747,57747
31187,4503.57,23365.32,57747,57747,57747,57747
32119,5749.26,23665.38,57747,57747,57747,57747
33144,6148.6,23320.42,57747,57747,57747,57747
34166,6005.17,23049.1,57747,57747,57747,57747
35135,5638.96,21779.08,57747,57747,57747,57747
35998,4394.57,20650.21,57747,57747,57747,57747
37066,3288.56,19526.69,57747,57747,57747,57747
37906,2009.23,19081.57,57747,57747,57747,57747
38322,257.14,18424.89,57747,57747,57747,57747
38153,0.28,18068.96,57747,57747,57747,57747
39255,0,18528.48,57747,57747,57747,57747
38167,0,18988.33,57747,57747,57747,57747
36589,0,17753.29,57747,57747,57747,57747
35036,0,16760.35,57747,57747,57747,57747
32937,0,15664.99,57747,57747,57747,57747
30352,0,14132.67,57747,57747,57747,57747
28172,0,12658.63,57747,57747,57747,57747
26734,0,10848.12,57747,57747,57747,57747
25689,0,8935.3,57747,57747,57747,57747
24979,0,7469.54,57747,57747,57747,57747
24666,0,6975.21,57747,57747,57747,57747
25134,0,6737.08,57747,57747,57747,57747
26538,194.86,6867.78,57747,57747,57747,57747
28262,3841.95,6860.14,57747,57747,57747,57747
29511,6673.1,5810.93,57747,57747,57747,57747
30677,8250.29,6316.93,57747,57747,57747,57747
31638,9169.79,6518.44,57747,57747,57747,57747
32575,9641.51,6109.31,57747,57747,57747,57747
33467,9637.91,5265.45,57747,57747,57747,57747
34162,9013.6,4712.19,57747,57747,57747,57747
35070,7684.85,4708.04,57747,57747,57747,57747
35569,4852.07,5033,57747,57747,57747,57747
35795,445.96,5652.45,57747,57747,57747,115494
36100,0.58,6803.23,57747,57747,57747,115494
37224,0,7519.57,57747,57747,57747,115494
36226,0,8212.17,57747,57747,57747,115494
34838,0,8708,57747,57747,57747,115494
33437,0,8731.97,57747,57747,57747,115494
31648,0,8739.47,57747,57747,57747,115494
29560,0,8759.93,57747,57747,57747,115494
27795,0,8864.47,57747,57747,57747,115494
26232,0,8868.89,57747,57747,57747,115494
25107,0,8878.26,57747,57747,57747,115494
24396,0,8858.06,57747,57747,57747,115494
24017,0,8967.11,57747,57747,57747,115494
24146,0,9329.92,57747,57747,57747,115494
24839,88.04,9626.12,57747,57747,57747,115494
25633,2954.04,9690.49,57747,57747,57747,115494
26178,6003.22,8480.29,57747,57747,57747,115494
27255,7817.67,7360.27,57747,57747,57747,115494
28107,8842.34,7030.1,57747,57747,57747,115494
28720,9044.6,6634.71,57747,57747,57747,115494
29217,8554.89,6328.02,57747,57747,57747,115494
29704,7501.62,6226.63,57747,57747,57747,115494
30180,6362.59,6114.19,57747,57747,57747,115494
30456,4040.28,6102.17,57747,57747,57747,115494
30855,381.67,6760.77,57747,57747,57747,115494
31619,0.69,7172.42,57747,57747,57747,115494
33742,0,7140.93,57747,57747,57747,115494
33485,0,7080.86,57747,57747,57747,115494
32511,0,6886.44,57747,57747,57747,115494
31463,0,6822.62,57747,57747,57747,115494
29932,0,6518.96,57747,57747,57747,115494
28174,0,6435.55,57747,57747,57747,115494
26745,0,6422.07,57747,57747,57747,115494
25123,0,6513.28,57747,57747,57747,115494
24014,0,6587.28,57747,57747,57747,115494
23364,0,6653.26,57747,57747,57747,115494
22980,0,6601.64,57747,57747,57747,115494
22988,0,6471.33,57747,57747,57747,115494
23428,157.83,6318.48,57747,57747,57747,115494
23859,3353.49,6054.07,57747,57747,57747,115494
24301,6217.83,5477.75,57747,57747,57747,115494
25217,7362.02,4466.8,57747,57747,57747,115494
25963,8015.36,4242.62,57747,57747,57747,115494
26776,8748.92,4190.78,57747,57747,57747,115494
27549,8935.33,4166.68,57747,57747,57747,115494
28447,8646.36,4094.81,57747,57747,57747,115494
29447,7467.85,3886.27,57747,57747,57747,115494
30384,4921.29,3709.82,57747,57747,57747,115494
31146,487.43,4252.52,57747,57747,57747,115494
31904,0.55,4714.37,57747,57747,57747,115494
34269,0,4753.65,57747,57747,57747,115494
34122,0,4765.42,57747,57747,57747,115494
33114,0,4756.15,57747,57747,57747,115494
31840,0,4767.29,57747,57747,57747,115494
29981,0,4923.12,57747,57747,57747,115494
27639,0,4882.44,57747,57747,57747,115494
25923,0,4822.39,57747,57747,57747,115494
24553,0,4778.19,57747,57747,57747,115494
23742,0,4786.94,57747,57747,57747,115494
23297,0,4678.19,57747,57747,57747,115494
23247,0,4574.65,57747,57747,57747,115494
24002,0,4728.71,57747,57747,57747,115494
26001,196.03,4907.49,57747,57747,57747,115494
28651,4113.24,4919.04,57747,57747,57747,115494
29917,7176.75,4396.53,57747,57747,57747,115494
30590,8695.27,3083.38,57747,57747,57747,115494
31394,9385.22,2763.3,57747,57747,57747,115494
32218,9687.94,2511.98,57747,57747,57747,115494
32918,9485.85,2195.48,57747,57747,57747,115494
33660,8947.53,1921.45,57747,57747,57747,115494
34762,7858.98,1728.07,57747,57747,57747,115494
35596,5144,1628.83,57747,57747,57747,115494
36092,552.64,2019.52,57747,57747,57747,115494
36259,0.28,2302.66,57747,57747,57747,115494
37785,0,2399.84,57747,57747,57747,115494
37111,0,2499.03,57747,57747,57747,115494
35791,0,2772.71,57747,57747,57747,115494
34229,0,3076.57,57747,57747,57747,115494
31978,0,3387.33,57747,57747,57747,115494
29301,0,3631.54,57747,57747,57747,115494
26999,0,3866.99,57747,57747,57747,115494
25435,0,4171.59,57747,57747,57747,115494
24640,0,4351.71,57747,57747,57747,115494
24065,0,4488.71,57747,57747,57747,115494
23825,0,4686.06,57747,57747,57747,115494
24481,0,4961.17,57747,57747,57747,115494
26334,174.32,5253.89,57747,57747,57747,115494
28762,4072.63,5414.44,57747,57747,57747,115494
30002,7060.06,4950.04,57747,57747,57747,115494
30447,8462.78,3867.04,57747,57747,57747,115494
31247,9105.9,3539.1,57747,57747,57747,115494
32000,9422.57,3449.5,57747,57747,57747,115494
32621,9205.38,3444.36,57747,57747,57747,115494
33254,8526.34,3801.65,57747,57747,57747,115494
33456,7370.95,4124.37,57747,57747,57747,115494
33526,4791.56,4566.2,57747,57747,57747,115494
33666,480.89,4926.64,57747,57747,57747,115494
34284,0.11,5499.71,57747,57747,57747,115494
36274,0,6330.3,57747,57747,57747,115494
35801,0,6752.8,57747,57747,57747,115494
34820,0,7572.44,57747,57747,57747,115494
33387,0,7972.91,57747,57747,57747,115494
31276,0,9037.92,57747,57747,57747,115494
28846,0,10469.11,57747,57747,57747,115494
26661,0,11687.72,57747,57747,57747,115494
25344,0,11945.96,57747,57747,57747,115494
24369,0,10811.22,57747,57747,57747,115494
23794,0,9797.61,57747,57747,57747,115494
23714,0,9402.06,57747,57747,57747,115494
24442,0,9127.82,57747,57747,57747,115494
26356,154.34,9213.48,57747,57747,57747,115494
28997,3973.74,9120.07,57747,57747,57747,115494
30377,7003.52,8843.69,57747,57747,57747,115494
30542,8441.26,9131.35,57747,57747,57747,115494
30832,9079.48,10239.83,57747,57747,57747,115494
31126,9342.83,11396.54,57747,57747,57747,115494
30803,9311.18,12739.3,57747,57747,57747,115494
30815,8626.45,13912.18,57747,57747,57747,115494
31131,7531.42,14678.43,57747,57747,57747,115494
31509,4847.53,15002.75,57747,57747,57747,115494
31953,485.23,15140.45,57747,57747,57747,115494
32903,0.32,15647.41,57747,57747,57747,115494
35327,0,16355.66,57747,57747,57747,115494
35243,0,16904.79,57747,57747,57747,115494
34449,0,16961.18,57747,57747,57747,115494
33240,0,16992.51,57747,57747,57747,115494
31391,0,17175.1,57747,57747,57747,115494
29050,0,18095.4,57747,57747,57747,115494
26841,0,19088.51,57747,57747,57747,115494
25393,0,20204.61,57747,57747,57747,115494
24984,0,21008.6,57747,57747,57747,115494
24396,0,21127.91,57747,57747,57747,115494
24298,0,21097.3,57747,57747,57747,115494
24916,0,20795.65,57747,57747,57747,115494
26656,130.98,20733.3,57747,57747,57747,115494
29479,3793.14,21337.15,57747,57747,57747,115494
30583,6916.03,21219.46,57747,57747,57747,115494
30387,8561.87,22547.68,57747,57747,57747,115494
30342,9216.77,24614.65,57747,57747,57747,115494
30261,9504.05,26311.84,57747,57747,57747,115494
30229,9352.58,29029,57747,57747,57747,115494
30151,8761.78,30336.65,57747,57747,57747,115494
30516,7634.28,31996.47,57747,57747,57747,115494
31183,4880.94,32687.25,57747,57747,57747,115494
31482,431.75,31631.74,57747,57747,57747,115494
32611,0.25,31086.97,57747,57747,57747,115494
35160,0,29547.06,57747,57747,57747,115494
35080,0,29044.27,57747,57747,57747,115494
34288,0,27989.44,57747,57747,57747,115494
33164,0,26888.41,57747,57747,57747,115494
31456,0,25691.02,57747,57747,57747,115494
29182,0,24539.03,57747,57747,57747,115494
27097,0,23521.1,57747,57747,57747,115494
25837,0,22846.49,57747,57747,57747,115494
24901,0,21954.64,57747,57747,57747,115494
24364,0,21069.27,57747,57747,57747,115494
24279,0,20373.01,57747,57747,57747,115494
24952,0,19522.98,57747,57747,57747,115494
26497,113.36,19553.63,57747,57747,57747,115494
29199,3780.11,19411.31,57747,57747,57747,115494
30536,6830.12,18267.36,57747,57747,57747,115494
30363,8222.39,19107.96,57747,57747,57747,115494
30278,8865.08,21447.2,57747,57747,57747,115494
30472,9056.46,23648.92,57747,57747,57747,115494
30254,9025.65,25130.85,57747,57747,57747,115494
30381,8420.67,25788.66,57747,57747,57747,115494
30919,7395.14,26343.51,57747,57747,57747,115494
31079,4742.72,26390.57,57747,57747,57747,115494
31094,411.03,26071.56,57747,57747,57747,115494
32209,0.03,25455.19,57747,57747,57747,115494
34448,0,25301.69,57747,57747,57747,115494
33997,0,24482.26,57747,57747,57747,115494
32849,0,23589.09,57747,57747,57747,115494
31937,0,22475.99,57747,57747,57747,115494
30527,0,21477.94,57747,57747,57747,115494
28626,0,20182.6,57747,57747,57747,115494
26566,0,18826.63,57747,57747,57747,115494
25246,0,17175.88,57747,57747,57747,115494
24530,0,15991.06,57747,57747,57747,115494
24005,0,15336.91,57747,57747,57747,115494
23701,0,14220.78,57747,57747,57747,115494
23969,0,13454.86,57747,57747,57747,115494
24734,102.71,12555.87,57747,57747,57747,115494
25746,3619.87,11645.42,57747,57747,57747,115494
26466,6507.81,9983.75,57747,57747,57747,115494
27294,7893.23,8381.14,57747,57747,57747,115494
27979,8378.94,7792.81,57747,57747,57747,115494
28542,8666.58,7819.64,57747,57747,57747,115494
28626,8398.03,8163.26,57747,57747,57747,115494
28609,7867.34,8354.59,57747,57747,57747,115494
28406,6831.4,8287.65,57747,57747,57747,115494
28201,4355.15,8081.25,57747,57747,57747,115494
28638,369.56,8332.67,57747,57747,57747,115494
29815,0.25,8714.08,57747,57747,57747,115494
31958,0,8723.41,57747,57747,57747,115494
32024,0,8369.54,57747,57747,57747,115494
31427,0,8385.96,57747,57747,57747,115494
30561,0,8469.33,57747,57747,57747,115494
29188,0,8621.87,57747,57747,57747,115494
27580,0,8793.51,57747,57747,57747,115494
26244,0,9051.83,57747,57747,57747,115494
24891,0,9051.46,57747,57747,57747,115494
23867,0,9015.91,57747,57747,57747,115494
23269,0,8978.74,57747,57747,57747,115494
22973,0,9008.53,57747,57747,57747,115494
23118,0,9364.86,57747,57747,57747,115494
23632,82.15,9835.53,57747,57747,57747,115494
24257,3330,10359.93,57747,57747,57747,115494
24809,6134.71,10666.99,57747,57747,57747,115494
25744,7509.92,10655.2,57747,57747,57747,115494
26450,8210.75,11193.18,57747,57747,57747,115494
27003,8646.5,11574.95,57747,57747,57747,115494
27401,8539.51,12071.3,57747,57747,57747,115494
27762,7712.47,12431.58,57747,57747,57747,115494
28015,6197.36,12728.3,57747,57747,57747,115494
28182,3644.11,12899.17,57747,57747,57747,115494
28468,211.68,13814.38,57747,57747,57747,115494
29702,0.28,14543.88,57747,57747,57747,115494
32199,0,14924.02,57747,57747,57747,115494
32336,0,15107.23,57747,57747,57747,115494
31788,0,15520.85,57747,57747,57747,115494
30852,0,15785.17,57747,57747,57747,115494
29597,0,15947.23,57747,57747,57747,115494
27847,0,16592,57747,57747,57747,115494
26039,0,17174.63,57747,57747,57747,115494
24864,0,17250.71,57747,57747,57747,115494
24322,0,17532.34,57747,57747,57747,115494
23668,0,17612.93,57747,57747,57747,115494
23437,0,17869.13,57747,57747,57747,115494
24147,0,16702.88,57747,57747,57747,115494
25956,49.69,15368.16,57747,57747,57747,115494
28436,2370.32,15262.14,57747,57747,57747,115494
29871,4649.01,14071.22,57747,57747,57747,115494
30611,5890.29,12728.75,57747,57747,57747,115494
30988,6577.65,13092.74,57747,57747,57747,115494
31271,7323.22,13774.99,57747,57747,57747,115494
31146,7324.51,14498.5,57747,57747,57747,115494
31167,6891.19,14231.49,57747,57747,57747,115494
31198,5492.02,13900.85,57747,57747,57747,115494
30946,2863.44,13106.51,57747,57747,57747,115494
31027,150.59,12897.29,57747,57747,57747,115494
32347,0.16,13803.32,57747,57747,57747,115494
34944,0,13237.92,57747,57747,57747,115494
34820,0,11766.37,57747,57747,57747,115494
34059,0,10351,57747,57747,57747,115494
33045,0,10021,57747,57747,57747,115494
31373,0,9770.91,57747,57747,57747,115494
29191,0,9301.72,57747,57747,57747,115494
27337,0,9027.96,57747,57747,57747,115494
25826,0,8629.81,57747,57747,57747,115494
24900,0,8576.78,57747,57747,57747,115494
24345,0,8631.02,57747,57747,57747,115494
24319,0,8931.8,57747,57747,57747,115494
24991,0,9066.47,57747,57747,57747,115494
26877,36.08,9018.11,57747,57747,57747,115494
29034,2516.72,9305.11,57747,57747,57747,115494
30263,5284.35,8743.64,57747,57747,57747,115494
30671,7061.56,6674.38,57747,57747,57747,115494
30535,8280.4,6137.72,57747,57747,57747,115494
30342,8792.79,6991.18,57747,57747,57747,115494
30288,8043.6,7580.09,57747,57747,57747,115494
30291,6968.06,7684.28,57747,57747,57747,115494
30585,5783.2,7766.33,57747,57747,57747,115494
30971,3223.34,8471.32,57747,57747,57747,115494
31600,201.84,10412.57,57747,57747,57747,115494
32815,0.18,12398.02,57747,57747,57747,115494
35222,0,12975.16,57747,57747,57747,115494
35171,0,13124.34,57747,57747,57747,115494
34435,0,13710.32,57747,57747,57747,115494
33446,0,13894.91,57747,57747,57747,115494
31871,0,14054.69,57747,57747,57747,115494
29689,0,14034.46,57747,57747,57747,115494
27681,0,13861.72,57747,57747,57747,115494
26265,0,13581.54,57747,57747,57747,115494
25264,0,13437.63,57747,57747,57747,115494
24657,0,12792.38,57747,57747,57747,115494
24542,0,12453.81,57747,57747,57747,115494
25184,0,12081.43,57747,57747,57747,115494
26833,41.93,11823.78,57747,57747,57747,115494
28899,3296.65,11284.56,57747,57747,57747,115494
30023,6559.76,10313.4,57747,57747,57747,115494
30463,7925.28,8605.7,57747,57747,57747,115494
30514,8532.43,7992.7,57747,57747,57747,115494
30358,8924.8,7233.65,57747,57747,57747,115494
30413,8901.5,6573.05,57747,57747,57747,115494
30434,8524.33,6058.35,57747,57747,57747,115494
30592,7581.15,5548.63,57747,57747,57747,115494
31139,4868.2,5351.38,57747,57747,57747,115494
31031,350.74,6138.94,57747,57747,57747,115494
32220,0.2,6136.58,57747,57747,57747,115494
34858,0,5867.12,57747,57747,57747,115494
34634,0,5698.29,57747,57747,57747,115494
33829,0,5487.64,57747,57747,57747,115494
32931,0,4992.64,57747,57747,57747,115494
31479,0,4747.74,57747,57747,57747,115494
29484,0,4474.19,57747,57747,57747,115494
27663,0,4250.49,57747,57747,57747,115494
26130,0,4114.41,57747,57747,57747,115494
25069,0,4059.65,57747,57747,57747,115494
24339,0,3996.5,57747,57747,57747,115494
24309,0,3952.31,57747,57747,57747,115494
24553,0,3967.89,57747,57747,57747,115494
25279,31.02,3903.99,57747,57747,57747,115494
26124,2993.46,3689.17,57747,57747,57747,115494
26084,6202.71,3343.03,57747,57747,57747,115494
26378,7632.08,2490.09,57747,57747,57747,115494
26604,8636.9,1915.49,57747,57747,57747,115494
26703,9031.21,1689.26,57747,57747,57747,115494
26956,9004.95,1482.3,57747,57747,57747,115494
27068,8557.81,1396.86,57747,57747,57747,115494
27046,7296.77,1311.31,57747,57747,57747,115494
27270,4529.24,1392.41,57747,57747,57747,115494
27387,305.35,1896.24,57747,57747,57747,115494
28072,0.04,2200.44,57747,57747,57747,115494
29644,0,2268.93,57747,57747,57747,115494
29098,0,2237.57,57747,57747,57747,115494
28626,0,2238.04,57747,57747,57747,115494
28311,0,2270.75,57747,57747,57747,115494
27772,0,2313.3,57747,57747,57747,115494
26847,0,2321.34,57747,57747,57747,115494
25708,0,2279.55,57747,57747,57747,115494
24830,0,2307.98,57747,57747,57747,115494
23998,0,2372.82,57747,57747,57747,115494
23577,0,2395.63,57747,57747,57747,115494
23482,0,2540.62,57747,57747,57747,115494
23917,0,2732.27,57747,57747,57747,115494
24928,33.95,2818.9,57747,57747,57747,115494
26114,3369.33,2670.74,57747,57747,57747,115494
26492,6620.03,2189.19,57747,57747,57747,115494
26823,8032.56,1313.22,57747,57747,57747,115494
27277,8500.74,929.94,57747,57747,57747,115494
27067,8687.12,1031.75,57747,57747,57747,115494
27028,8262.85,1300.32,57747,57747,57747,115494
27190,7546.89,1681.34,57747,57747,57747,115494
27362,6237.24,2101.37,57747,57747,57747,115494
27649,3866.94,2786.95,57747,57747,57747,115494
27983,231.36,4214.45,57747,57747,57747,115494
29584,0.18,4990.8,57747,57747,57747,115494
32290,0,4926.53,57747,57747,57747,115494
32220,0,4577.08,57747,57747,57747,115494
31632,0,4043.02,57747,57747,57747,115494
30912,0,3442.11,57747,57747,57747,115494
29772,0,2975.05,57747,57747,57747,115494
28127,0,2731.85,57747,57747,57747,115494
26579,0,2549.96,57747,57747,57747,115494
25308,0,2487.63,57747,57747,57747,115494
24301,0,2482.95,57747,57747,57747,115494
23714,0,2404.74,57747,57747,57747,115494
23489,0,2419.31,57747,57747,57747,115494
23748,0,2391.56,57747,57747,57747,115494
24492,26.51,2432.65,57747,57747,57747,115494
25474,2711.94,2646.83,57747,57747,57747,115494
26005,5459.17,2706.1,57747,57747,57747,115494
26893,6452.3,2267.76,57747,57747,57747,115494
27769,6701.19,2181.51,57747,57747,57747,115494
28188,6890.93,2366.38,57747,57747,57747,115494
28207,6662.26,2560.92,57747,57747,57747,115494
28234,6125.96,2681.46,57747,57747,57747,115494
28707,5212.91,2646.62,57747,57747,57747,115494
29154,2757.68,2870.84,57747,57747,57747,115494
29300,134.89,3538.98,57747,57747,57747,115494
30632,0.03,3865.14,57747,57747,57747,115494
32770,0,3977.91,57747,57747,57747,115494
32790,0,4220.97,57747,57747,57747,115494
32323,0,4425.49,57747,57747,57747,115494
31535,0,4593.63,57747,57747,57747,115494
30384,0,4923.16,57747,57747,57747,115494
28790,0,5359.19,57747,57747,57747,115494
27183,0,5766.48,57747,57747,57747,115494
25762,0,6090.89,57747,57747,57747,115494
24687,0,6300.65,57747,57747,57747,115494
24009,0,6463.88,57747,57747,57747,115494
23649,0,6592.38,57747,57747,57747,115494
24035,0,6761.37,57747,57747,57747,115494
24577,16.41,6822.62,57747,57747,57747,115494
25331,2950.07,6907.86,57747,57747,57747,115494
25902,6534.05,6728.33,57747,57747,57747,115494
26730,8301.62,6170.34,57747,57747,57747,115494
27245,8975.25,6170.84,57747,57747,57747,115494
27635,9206.45,6590.31,57747,57747,57747,115494
27621,9264.25,6929.23,57747,57747,57747,115494
27514,8778.07,7101.87,57747,57747,57747,115494
27418,7350.58,7377.58,57747,57747,57747,115494
27347,4574.76,7631.96,57747,57747,57747,115494
27729,267.52,8331.62,57747,57747,57747,115494
29813,0.1,8793.07,57747,57747,57747,115494
33181,0,9110.85,57747,57747,57747,115494
33530,0,9428.05,57747,57747,57747,115494
33230,0,9756.63,57747,57747,57747,115494
32407,0,10129.52,57747,57747,57747,115494
30780,0,10406.97,57747,57747,57747,115494
28394,0,10427.2,57747,57747,57747,115494
26591,0,10350.67,57747,57747,57747,115494
25230,0,9955.18,57747,57747,57747,115494
24384,0,9731.08,57747,57747,57747,115494
23917,0,10165.96,57747,57747,57747,115494
24024,0,10674.29,57747,57747,57747,115494
24836,0,11173.79,57747,57747,57747,115494
26882,23.35,12074.31,57747,57747,57747,115494
29922,3422.6,13052.61,57747,57747,57747,115494
31603,7476.82,13397.95,57747,57747,57747,115494
31967,9463.9,13720.75,57747,57747,57747,115494
32104,10211.9,15914.89,57747,57747,57747,115494
31817,10554.93,18763.97,57747,57747,57747,115494
31415,10401.09,21136.57,57747,57747,57747,115494
31464,9638.63,23982.81,57747,57747,57747,115494
31532,8190.05,26509.36,57747,57747,57747,115494
31666,5071.65,26612.08,57747,57747,57747,115494
31989,315.48,27238.58,57747,57747,57747,115494
33414,0.08,28339.39,57747,57747,57747,115494
36448,0,29008.79,57747,57747,57747,115494
36710,0,29925.11,57747,57747,57747,115494
36138,0,29607.96,57747,57747,57747,115494
35131,0,29708.18,57747,57747,57747,115494
33199,0,30252.17,57747,57747,57747,115494
30435,0,30557.21,57747,57747,57747,115494
27980,0,29977.04,57747,57747,57747,115494
26584,0,28925.29,57747,57747,57747,115494
25728,0,28410.15,57747,57747,57747,115494
25197,0,27898.63,57747,57747,57747,115494
25139,0,27688.64,57747,57747,57747,115494
25855,0,27223.25,57747,57747,57747,115494
27925,18.88,26441.04,57747,57747,57747,115494
31083,3329.71,26157.27,57747,57747,57747,115494
32384,7225.02,25695.16,57747,57747,57747,115494
31707,9055.34,26056.24,57747,57747,57747,115494
31180,9751.01,27391.83,57747,57747,57747,115494
30838,9994.48,28632.71,57747,57747,57747,115494
30364,9847.25,29539.43,57747,57747,57747,115494
29660,9161.37,29888.7,57747,57747,57747,115494
29773,8126.82,30428.12,57747,57747,57747,115494
30165,5086.31,29874.6,57747,57747,57747,115494
30876,315.28,28910.4,57747,57747,57747,115494
32889,0.15,27998.06,57747,57747,57747,115494
36146,0,26997.15,57747,57747,57747,115494
36399,0,27315.23,57747,57747,57747,115494
35951,0,27366.43,57747,57747,57747,115494
35001,0,27909.14,57747,57747,57747,115494
33151,0,28161.41,57747,57747,57747,115494
30554,0,27797.51,57747,57747,57747,115494
28327,0,27987.5,57747,57747,57747,115494
27069,0,28047.62,57747,57747,57747,115494
26141,0,27939.4,57747,57747,57747,115494
25589,0,27903.19,57747,57747,57747,115494
25555,0,28527.34,57747,57747,57747,115494
26378,0,28981.66,57747,57747,57747,115494
28154,17.53,29832.1,57747,57747,57747,115494
31297,3161.28,30559.46,57747,57747,57747,115494
32691,6949.38,30900.51,57747,57747,57747,115494
32542,8770.98,32654.82,57747,57747,57747,115494
31844,9561.24,34318.16,57747,57747,57747,115494
31241,9745.15,35403.25,57747,57747,57747,115494
31172,9555.77,37129.97,57747,57747,57747,115494
31072,8858.14,37893.86,57747,57747,57747,115494
31235,7770.07,37418.93,57747,57747,57747,115494
31319,4866.81,36378.29,57747,57747,57747,115494
31641,272.45,35535.13,57747,57747,57747,115494
33194,0.03,34550.36,57747,57747,57747,115494
36236,0,33569.38,57747,57747,57747,115494
36398,0,32563.43,57747,57747,57747,115494
35952,0,31926.26,57747,57747,57747,115494
35033,0,31808.8,57747,57747,57747,115494
33188,0,32696.12,57747,57747,57747,115494
30672,0,32552.97,57747,57747,57747,115494
28501,0,31894.05,57747,57747,57747,115494
27027,0,31229.45,57747,57747,57747,115494
26014,0,30707.97,57747,57747,57747,115494
25448,0,30586.23,57747,57747,57747,115494
25323,0,30235.74,57747,57747,57747,115494
25940,0,29969.25,57747,57747,57747,115494
27871,11.98,29506.77,57747,57747,57747,115494
31142,3130.02,28905.34,57747,57747,57747,115494
32469,7069.82,26949.47,57747,57747,57747,115494
32353,8975.43,25554.6,57747,57747,57747,115494
31804,9753.46,26455.42,57747,57747,57747,115494
31619,10002.95,27539.91,57747,57747,57747,115494
31308,9796,27938.19,57747,57747,57747,115494
31031,9174.28,28210.6,57747,57747,57747,115494
31099,7798.77,28558.6,57747,57747,57747,115494
31304,4832.72,28786.65,57747,57747,57747,115494
31383,264.85,28975.04,57747,57747,57747,115494
32962,0.02,29639.95,57747,57747,57747,115494
36174,0,29804.88,57747,57747,57747,115494
36363,0,29075.4,57747,57747,57747,115494
35931,0,28354.28,57747,57747,57747,115494
35058,0,27525.64,57747,57747,57747,115494
33372,0,26842.35,57747,57747,57747,115494
30736,0,26291.11,57747,57747,57747,115494
28492,0,25623.78,57747,57747,57747,115494
27138,0,25451.06,57747,57747,57747,115494
26195,0,25805.01,57747,57747,57747,115494
25602,0,25636.75,57747,57747,57747,115494
25562,0,26179.29,57747,57747,57747,115494
26298,0,26685.9,57747,57747,57747,115494
28198,9.93,27749.95,57747,57747,57747,115494
31227,3048.6,28525.69,57747,57747,57747,115494
32575,6959.31,27532.66,57747,57747,57747,115494
32196,8887.13,28338.1,57747,57747,57747,115494
31810,9746.84,31150.13,57747,57747,57747,115494
31583,9983.72,33247.4,57747,57747,57747,115494
31141,9730.53,33909.71,57747,57747,57747,115494
30958,9053.82,34465.16,57747,57747,57747,115494
31029,7748.86,33776.39,57747,57747,57747,115494
30311,4806.26,31862.79,57747,57747,57747,115494
30874,258.56,30764.41,57747,57747,57747,115494
32789,0,30129.47,57747,57747,57747,115494
35634,0,29553.99,57747,57747,57747,115494
35937,0,29433.8,57747,57747,57747,115494
35373,0,28878.26,57747,57747,57747,115494
34580,0,27636.96,57747,57747,57747,115494
33138,0,26487.44,57747,57747,57747,115494
31193,0,25514.91,57747,57747,57747,115494
29106,0,24666.78,57747,57747,57747,115494
27709,0,24093.57,57747,57747,57747,115494
26528,0,23762.95,57747,57747,57747,115494
25823,0,22828.06,57747,57747,57747,115494
25443,0,21219.35,57747,57747,57747,115494
25555,0,19813.89,57747,57747,57747,115494
26780,3.81,18428.87,57747,57747,57747,115494
28118,3011.43,16901.74,57747,57747,57747,115494
28736,6899.37,13543.33,57747,57747,57747,115494
28944,8675.74,10777.1,57747,57747,57747,115494
28581,9428.08,9991.34,57747,57747,57747,115494
28054,9765.11,8958.68,57747,57747,57747,115494
27528,9585.99,7593.37,57747,57747,57747,115494
27403,8902.23,6789.82,57747,57747,57747,115494
27117,7702.78,6343.89,57747,57747,57747,115494
27250,4774,6531.47,57747,57747,57747,115494
27913,263.76,7789.66,57747,57747,57747,115494
29862,0.13,8117.02,57747,57747,57747,115494
33087,0,8015.75,57747,57747,57747,115494
33291,0,7710.37,57747,57747,57747,115494
