,diesel_genset_replacement_storage_4hr_CHARGE,diesel_genset_replacement_storage_4hr_DISCHARGE,diesel_genset_replacement_storage_4hr_STATE_OF_CHARGE
745,-0.0,0.0,343.479564171888
746,-0.0,0.0,343.479564171888
747,-0.0,0.0,343.479564171888
748,-0.0,0.0,343.479564171888
749,-0.0,0.0,343.479564171888
750,-171.73978208594397,0.0,515.219346257832
751,-171.73978208594397,0.0,686.959128343776
752,-0.0,0.0,686.959128343776
753,-0.0,0.0,686.959128343776
754,-0.0,0.0,686.959128343776
755,-0.0,0.0,686.959128343776
756,-0.0,0.0,686.959128343776
757,-0.0,0.0,686.9591283437758
758,-0.0,28.97317926157038,652.8730350948696
759,-0.0,46.97358492432876,597.6099940074242
760,-0.0,46.97429669001676,542.3461155485809
761,-0.0,46.974742739866066,487.08171232520914
762,-0.0,46.97493803656958,431.8170793410095
763,-0.0,46.975055240316784,376.5523084700486
764,-0.0,46.97502738624102,321.28757036858866
765,-0.0,46.975075717483286,266.0227754068435
766,-0.0,38.97511024396502,220.16970453159053
767,-0.0,0.0,220.16970453159058
768,-0.0,0.0,220.16970453159058
769,-0.0,0.0,220.16970453159058
770,-0.0,0.0,220.16970453159058
771,-0.0,0.0,220.16970453159058
772,-0.0,0.0,220.16970453159058
773,-0.0,0.0,220.16970453159058
774,-0.0,0.0,220.16970453159058
775,-0.0,0.0,220.16970453159058
776,-0.0,0.0,220.16970453159058
777,-0.0,0.0,220.16970453159058
778,-0.0,0.0,220.16970453159058
779,-0.0,0.0,220.16970453159058
780,-0.0,0.0,220.16970453159058
781,-0.0,0.0,220.16970453159058
782,-0.0,0.0,220.16970453159058
783,-0.0,0.0,220.16970453159058
784,-0.0,0.0,220.16970453159058
785,-0.0,0.0,220.16970453159058
786,-0.0,0.0,220.16970453159058
787,-0.0,0.0,220.16970453159058
788,-0.0,0.0,220.16970453159058
789,-0.0,0.0,220.16970453159058
790,-0.0,0.0,220.16970453159058
791,-0.0,0.0,220.16970453159058
792,-0.0,0.0,220.16970453159058
793,-0.0,0.0,220.16970453159058
794,-0.0,0.0,220.16970453159058
795,-0.0,0.0,220.16970453159058
796,-0.0,0.0,220.16970453159058
797,-0.0,0.0,220.16970453159058
798,-171.73978208594397,0.0,391.9094866175346
799,-44.40230559012838,0.0,436.31179220766296
800,-0.0,0.0,436.31179220766296
801,-0.0,0.0,436.31179220766296
802,-0.0,0.0,436.31179220766296
803,-0.0,0.0,436.31179220766296
804,-0.0,0.0,436.31179220766296
805,-0.0,0.0,436.31179220766296
806,-0.0,0.0,436.31179220766296
807,-0.0,0.0,436.31179220766296
808,-0.0,0.0,436.31179220766296
809,-0.0,0.0,436.31179220766296
810,-0.0,0.0,436.31179220766296
811,-0.0,0.0,436.31179220766296
812,-0.0,0.0,436.31179220766296
813,-0.0,0.0,436.31179220766296
814,-0.0,0.0,436.31179220766296
815,-0.0,0.0,436.31179220766296
816,-0.0,0.0,436.31179220766296
817,-0.0,0.0,436.31179220766296
818,-0.0,0.0,436.31179220766296
819,-0.0,0.0,436.31179220766296
820,-0.0,0.0,436.31179220766296
821,-0.0,0.0,436.31179220766296
822,-0.0,0.0,436.31179220766296
823,-0.0,0.0,436.31179220766296
824,-0.0,0.0,436.31179220766296
825,-0.0,0.0,436.31179220766296
826,-0.0,0.0,436.31179220766296
827,-0.0,0.0,436.31179220766296
828,-0.0,0.0,436.31179220766296
829,-0.0,0.0,436.31179220766296
830,-0.0,0.0,436.31179220766296
831,-0.0,0.0,436.31179220766296
832,-0.0,0.0,436.31179220766296
833,-0.0,0.0,436.31179220766296
834,-0.0,0.0,436.31179220766296
835,-0.0,0.0,436.31179220766296
836,-0.0,0.0,436.31179220766296
837,-0.0,0.0,436.31179220766296
838,-0.0,0.0,436.31179220766296
839,-0.0,0.0,436.31179220766296
840,-0.0,0.0,436.311792207663
841,-0.0,17.976818257748622,415.16259425737053
842,-0.0,46.97881801419639,359.89339659361013
843,-0.0,2.9803320632725905,356.3871235779952
844,-0.0,0.0,356.3871235779953
845,-0.0,0.0,356.3871235779953
846,-0.0,0.0,356.3871235779953
847,-0.0,0.0,356.3871235779953
848,-0.0,0.0,356.3871235779953
849,-0.0,0.0,356.3871235779953
850,-0.0,0.0,356.3871235779953
851,-0.0,0.0,356.3871235779953
852,-0.0,0.0,356.3871235779953
853,-0.0,0.0,356.3871235779953
854,-0.0,0.0,356.3871235779953
855,-0.0,0.0,356.3871235779953
856,-0.0,0.0,356.3871235779953
857,-0.0,0.0,356.3871235779953
858,-0.0,0.0,356.3871235779953
859,-0.0,0.0,356.3871235779953
860,-0.0,0.0,356.3871235779953
861,-0.0,0.0,356.3871235779953
862,-0.0,0.0,356.3871235779953
863,-0.0,0.0,356.3871235779953
864,-0.0,0.0,356.3871235779953
865,-0.0,0.0,356.3871235779953
866,-0.0,0.0,356.3871235779953
867,-0.0,0.0,356.3871235779953
868,-0.0,0.0,356.3871235779953
869,-0.0,0.0,356.3871235779953
870,-0.0,0.0,356.3871235779953
871,-0.0,0.0,356.3871235779953
872,-0.0,0.0,356.3871235779953
873,-0.0,0.0,356.3871235779953
874,-0.0,0.0,356.3871235779953
875,-0.0,0.0,356.3871235779953
876,-0.0,0.0,356.3871235779953
877,-0.0,0.0,356.3871235779953
878,-0.0,0.0,356.3871235779952
879,-0.0,10.971425495191445,343.47956417188766
880,-0.0,0.0,343.4795641718877
881,-0.0,0.0,343.4795641718877
882,-0.0,0.0,343.4795641718877
883,-0.0,0.0,343.4795641718877
884,-0.0,0.0,343.4795641718877
885,-0.0,0.0,343.4795641718877
886,-0.0,0.0,343.4795641718877
887,-0.0,0.0,343.4795641718877
888,-0.0,0.0,343.4795641718877
889,-0.0,0.0,343.4795641718877
890,-0.0,0.0,343.4795641718877
891,-0.0,0.0,343.4795641718877
892,-0.0,0.0,343.4795641718877
893,-0.0,0.0,343.4795641718877
894,-0.0,0.0,343.4795641718877
895,-0.0,0.0,343.4795641718877
896,-0.0,0.0,343.4795641718877
897,-0.0,0.0,343.4795641718877
898,-0.0,0.0,343.4795641718877
899,-0.0,0.0,343.4795641718877
900,-0.0,0.0,343.4795641718877
901,-0.0,0.0,343.4795641718877
902,-0.0,0.0,343.4795641718877
903,-0.0,0.0,343.4795641718877
904,-0.0,0.0,343.4795641718877
905,-0.0,0.0,343.4795641718877
906,-0.0,0.0,343.4795641718877
907,-0.0,0.0,343.4795641718877
908,-0.0,0.0,343.4795641718877
909,-0.0,0.0,343.4795641718877
910,-0.0,0.0,343.4795641718877
911,-0.0,0.0,343.4795641718877
912,-0.0,0.0,343.4795641718877
913,-0.0,0.0,343.4795641718877
914,-0.0,0.0,343.4795641718877
915,-0.0,0.0,343.4795641718877
916,-0.0,0.0,343.4795641718877
917,-0.0,0.0,343.4795641718877
918,-0.0,0.0,343.4795641718877
919,-0.0,0.0,343.4795641718877
920,-0.0,0.0,343.4795641718877
921,-0.0,0.0,343.4795641718877
922,-0.0,0.0,343.4795641718877
923,-0.0,0.0,343.4795641718877
924,-0.0,0.0,343.4795641718877
925,-0.0,0.0,343.4795641718877
926,-0.0,0.0,343.4795641718877
927,-0.0,0.0,343.4795641718877
928,-0.0,0.0,343.4795641718877
929,-0.0,0.0,343.4795641718877
930,-0.0,0.0,343.4795641718877
931,-0.0,0.0,343.4795641718877
932,-0.0,0.0,343.4795641718877
933,-0.0,0.0,343.4795641718877
934,-0.0,0.0,343.4795641718877
935,-0.0,0.0,343.4795641718877
936,-0.0,0.0,343.4795641718877
937,-0.0,0.0,343.4795641718877
938,-0.0,0.0,343.4795641718877
939,-0.0,0.0,343.4795641718877
940,-0.0,0.0,343.4795641718877
941,-0.0,0.0,343.4795641718877
942,-0.0,0.0,343.4795641718877
943,-0.0,0.0,343.4795641718877
944,-0.0,0.0,343.4795641718877
945,-0.0,0.0,343.4795641718877
946,-0.0,0.0,343.4795641718877
947,-0.0,0.0,343.4795641718877
948,-0.0,0.0,343.4795641718877
949,-0.0,0.0,343.4795641718877
950,-0.0,0.0,343.4795641718877
951,-0.0,0.0,343.4795641718877
952,-0.0,0.0,343.4795641718877
953,-0.0,0.0,343.4795641718877
954,-0.0,0.0,343.4795641718877
955,-0.0,0.0,343.4795641718877
956,-0.0,0.0,343.4795641718877
957,-0.0,0.0,343.4795641718877
958,-0.0,0.0,343.4795641718877
959,-0.0,0.0,343.4795641718877
960,-0.0,0.0,343.4795641718877
961,-0.0,0.0,343.4795641718877
962,-0.0,0.0,343.4795641718877
963,-0.0,0.0,343.4795641718877
964,-0.0,0.0,343.4795641718877
965,-0.0,0.0,343.4795641718877
966,-171.73978208594397,0.0,515.2193462578317
967,-0.0,0.0,515.2193462578317
968,-0.0,0.0,515.2193462578317
969,-0.0,0.0,515.2193462578317
970,-0.0,0.0,515.2193462578317
971,-0.0,0.0,515.2193462578317
972,-0.0,0.0,515.2193462578317
973,-0.0,0.0,515.2193462578317
974,-0.0,0.0,515.2193462578317
975,-0.0,0.0,515.2193462578317
976,-0.0,0.0,515.2193462578317
977,-0.0,0.0,515.2193462578317
978,-0.0,0.0,515.2193462578317
979,-0.0,0.0,515.2193462578317
980,-0.0,0.0,515.2193462578317
981,-0.0,0.0,515.2193462578317
982,-0.0,0.0,515.2193462578317
983,-0.0,0.0,515.2193462578317
984,-0.0,0.0,515.2193462578317
985,-0.0,0.0,515.2193462578317
986,-0.0,0.0,515.2193462578317
987,-0.0,0.0,515.2193462578317
988,-0.0,0.0,515.2193462578317
989,-0.0,0.0,515.2193462578317
990,-0.0,0.0,515.2193462578317
991,-171.73978208594397,0.0,686.9591283437757
992,-0.0,0.0,686.9591283437757
993,-0.0,0.0,686.9591283437757
994,-0.0,0.0,686.9591283437757
995,-0.0,0.0,686.9591283437757
996,-0.0,0.0,686.9591283437757
997,-0.0,0.0,686.9591283437758
998,-0.0,18.96468491779076,664.6477343228453
999,-0.0,45.965008806022944,610.5712533745831
1000,-0.0,50.96448929680771,550.6130306724563
1001,-0.0,71.96252358069347,465.9512382245818
1002,-0.0,53.95990702112671,402.46899467031494
1003,-0.0,72.95702580332845,316.63719960757555
1004,-0.0,50.95407180210682,256.6912327815675
1005,-0.0,44.952557443350635,203.8058710835079
1006,-0.0,44.95373664759159,150.9191220863414
1007,-62.77222105573967,9.955760615734741,201.97868359415787
1008,-0.0,0.0,201.97868359415787
1009,-171.73978208594397,145.97881477305236,201.9786835941579
1010,-171.73978208594394,145.97881477305242,201.97868359415784
1011,-0.0,145.97881477305236,30.23890150821388
1012,-171.739782085944,145.97881477305236,30.23890150821388
1013,-171.739782085944,38.97308688187277,156.1279931448958
1014,-171.73978208594397,0.0,327.86777523083987
1015,-171.73978208594397,0.0,499.60755731678387
1016,-0.0,0.0,499.60755731678387
1017,-0.0,0.0,499.60755731678387
1018,-0.0,0.0,499.60755731678387
1019,-0.0,0.0,499.60755731678387
1020,-0.0,0.0,499.60755731678387
1021,-0.0,0.0,499.6075573167838
1022,-0.0,17.971988072357863,478.4640419375393
1023,-0.0,46.971912102186714,423.20296887614313
1024,-0.0,46.97099993798946,367.94296894909684
1025,-0.0,46.969988125869136,312.68415938925074
1026,-0.0,46.9676860822405,257.42805811602653
1027,-0.0,46.96432710276356,202.17590858336354
1028,-0.0,46.96277878105401,146.9255806056529
1029,-0.0,46.96137768841119,91.67690097222798
1030,-0.0,46.96328456326024,36.42597795662768
1031,-0.0,30.96208126313353,0.0
1032,-0.0,0.0,0.0
1033,-0.0,0.0,0.0
1034,-0.0,0.0,0.0
1035,-0.0,0.0,0.0
1036,-34.008032899238756,0.0,34.008032899238756
1037,-0.0,0.0,34.008032899238756
1038,-171.73978208594397,0.0,205.74781498518274
1039,-0.0,0.0,205.74781498518274
1040,-0.0,0.0,205.74781498518274
1041,-0.0,0.0,205.74781498518274
1042,-0.0,0.0,205.74781498518274
1043,-0.0,0.0,205.74781498518274
1044,-0.0,0.0,205.74781498518274
1045,-0.0,0.0,205.74781498518269
1046,-0.0,6.977921228959799,197.53849589228884
1047,-0.0,30.97737451768842,161.09452587147896
1048,-0.0,0.0,161.094525871479
1049,-0.0,0.0,161.094525871479
1050,-0.0,51.97661587216413,99.94556602187406
1051,-0.0,63.976982064085334,24.67852829942073
1052,-0.0,20.97674905450763,0.0
1053,-0.0,0.0,0.0
1054,-0.0,0.0,0.0
1055,-0.0,0.0,0.0
1056,-0.0,0.0,0.0
1057,-0.0,0.0,0.0
1058,-0.0,0.0,0.0
1059,-0.0,0.0,0.0
1060,-0.0,0.0,0.0
1061,-0.0,0.0,0.0
1062,-0.0,0.0,0.0
1063,-0.0,0.0,0.0
1064,-0.0,0.0,0.0
1065,-0.0,0.0,0.0
1066,-0.0,0.0,0.0
1067,-0.0,0.0,0.0
1068,-0.0,0.0,0.0
1069,-0.0,0.0,0.0
1070,-0.0,0.0,0.0
1071,-0.0,0.0,0.0
1072,-0.0,0.0,0.0
1073,-0.0,0.0,0.0
1074,-0.0,0.0,0.0
1075,-0.0,0.0,0.0
1076,-0.0,0.0,0.0
1077,-0.0,0.0,0.0
1078,-0.0,0.0,0.0
1079,-0.0,0.0,0.0
1080,-0.0,0.0,0.0
1081,-0.0,0.0,0.0
1082,-0.0,0.0,0.0
1083,-0.0,0.0,0.0
1084,-0.0,0.0,0.0
1085,-146.99740268455952,0.0,146.99740268455955
1086,-171.73978208594397,0.0,318.7371847705035
1087,-171.73978208594397,0.0,490.4769668564475
1088,-0.0,0.0,490.4769668564475
1089,-0.0,0.0,490.4769668564475
1090,-0.0,0.0,490.4769668564475
1091,-0.0,0.0,490.4769668564475
1092,-0.0,0.0,490.4769668564475
1093,-0.0,0.0,490.4769668564475
1094,-0.0,0.0,490.4769668564475
1095,-0.0,0.0,490.4769668564475
1096,-0.0,0.0,490.4769668564475
1097,-0.0,0.0,490.4769668564475
1098,-0.0,0.0,490.4769668564475
1099,-0.0,0.0,490.4769668564475
1100,-0.0,0.0,490.4769668564475
1101,-0.0,0.0,490.4769668564475
1102,-0.0,0.0,490.4769668564475
1103,-0.0,0.0,490.4769668564475
1104,-0.0,0.0,490.47696685644763
1105,-0.0,44.971948296226536,437.5687923902988
1106,-0.0,79.9758439856492,343.47956417188806
1107,-0.0,145.97881477305236,171.73978208594394
1108,-0.0,145.9788147730524,0.0
1109,-0.0,0.0,0.0
1110,-0.0,0.0,0.0
1111,-128.04496865624063,0.0,128.04496865624066
1112,-0.0,0.0,128.04496865624066
1113,-0.0,0.0,128.04496865624066
1114,-0.0,0.0,128.04496865624066
1115,-0.0,0.0,128.04496865624066
1116,-0.0,0.0,128.04496865624066
1117,-0.0,0.0,128.04496865624066
1118,-0.0,0.0,128.04496865624066
1119,-0.0,0.0,128.04496865624066
1120,-0.0,0.0,128.04496865624066
1121,-0.0,0.0,128.04496865624066
1122,-0.0,0.0,128.04496865624066
1123,-0.0,0.0,128.04496865624066
1124,-0.0,0.0,128.04496865624066
1125,-0.0,0.0,128.04496865624066
1126,-0.0,0.0,128.04496865624066
1127,-0.0,0.0,128.04496865624066
1128,-0.0,0.0,128.04496865624066
1129,-0.0,0.0,128.04496865624066
1130,-0.0,0.0,128.04496865624066
1131,-0.0,0.0,128.04496865624066
1132,-0.0,0.0,128.04496865624066
1133,-0.0,0.0,128.04496865624066
1134,-0.0,0.0,128.04496865624066
1135,-0.0,0.0,128.04496865624066
1136,-0.0,0.0,128.04496865624066
1137,-0.0,0.0,128.04496865624066
1138,-0.0,0.0,128.04496865624066
1139,-0.0,0.0,128.04496865624066
1140,-0.0,0.0,128.04496865624066
1141,-0.0,0.0,128.04496865624066
1142,-0.0,0.0,128.04496865624066
1143,-0.0,0.0,128.04496865624066
1144,-0.0,0.0,128.04496865624066
1145,-0.0,0.0,128.04496865624066
1146,-0.0,0.0,128.04496865624066
1147,-0.0,0.0,128.04496865624066
1148,-0.0,0.0,128.04496865624066
1149,-0.0,0.0,128.04496865624066
1150,-0.0,0.0,128.04496865624066
1151,-0.0,0.0,128.04496865624066
1152,-0.0,0.0,128.04496865624066
1153,-0.0,0.0,128.04496865624066
1154,-0.0,0.0,128.04496865624066
1155,-0.0,0.0,128.04496865624066
1156,-0.0,0.0,128.04496865624066
1157,-0.0,0.0,128.04496865624066
1158,-0.0,0.0,128.04496865624066
1159,-0.0,0.0,128.04496865624066
1160,-0.0,0.0,128.04496865624066
1161,-0.0,0.0,128.04496865624066
1162,-0.0,0.0,128.04496865624066
1163,-0.0,0.0,128.04496865624066
1164,-0.0,0.0,128.04496865624066
1165,-0.0,0.0,128.04496865624066
1166,-0.0,0.0,128.04496865624066
1167,-0.0,0.0,128.04496865624066
1168,-0.0,0.0,128.04496865624066
1169,-0.0,0.0,128.04496865624066
1170,-0.0,0.0,128.04496865624066
1171,-0.0,0.0,128.04496865624066
1172,-0.0,0.0,128.04496865624066
1173,-0.0,0.0,128.04496865624066
1174,-0.0,0.0,128.04496865624066
1175,-0.0,0.0,128.04496865624066
1176,-0.0,0.0,128.04496865624066
1177,-0.0,0.0,128.04496865624066
1178,-0.0,0.0,128.04496865624066
1179,-0.0,0.0,128.04496865624066
1180,-0.0,0.0,128.04496865624066
1181,-0.0,0.0,128.04496865624066
1182,-0.0,0.0,128.04496865624066
1183,-0.0,0.0,128.04496865624066
1184,-0.0,0.0,128.04496865624066
1185,-0.0,0.0,128.04496865624066
1186,-0.0,0.0,128.04496865624066
1187,-0.0,0.0,128.04496865624066
1188,-0.0,0.0,128.04496865624066
1189,-0.0,0.0,128.04496865624066
1190,-0.0,0.0,128.04496865624066
1191,-0.0,0.0,128.04496865624066
1192,-0.0,0.0,128.04496865624066
1193,-0.0,0.0,128.04496865624066
1194,-0.0,0.0,128.04496865624066
1195,-0.0,0.0,128.04496865624066
1196,-0.0,0.0,128.04496865624066
1197,-0.0,0.0,128.04496865624066
1198,-0.0,0.0,128.04496865624066
1199,-0.0,0.0,128.04496865624066
1200,-0.0,0.0,128.04496865624066
1201,-0.0,0.0,128.04496865624066
1202,-0.0,0.0,128.04496865624066
1203,-0.0,0.0,128.04496865624066
1204,-0.0,0.0,128.04496865624066
1205,-0.0,0.0,128.04496865624066
1206,-0.0,0.0,128.04496865624066
1207,-0.0,0.0,128.04496865624066
1208,-0.0,0.0,128.04496865624066
1209,-0.0,0.0,128.04496865624066
1210,-0.0,0.0,128.04496865624066
1211,-0.0,0.0,128.04496865624066
1212,-0.0,0.0,128.04496865624066
1213,-0.0,0.0,128.04496865624066
1214,-0.0,0.0,128.04496865624066
1215,-0.0,0.0,128.04496865624066
1216,-0.0,0.0,128.04496865624066
1217,-0.0,0.0,128.04496865624066
1218,-0.0,0.0,128.04496865624066
1219,-0.0,0.0,128.04496865624066
1220,-0.0,0.0,128.04496865624066
1221,-0.0,0.0,128.04496865624066
1222,-0.0,0.0,128.04496865624066
1223,-0.0,0.0,128.04496865624066
1224,-0.0,0.0,128.04496865624066
1225,-0.0,0.0,128.04496865624066
1226,-0.0,0.0,128.04496865624066
1227,-0.0,0.0,128.04496865624066
1228,-0.0,0.0,128.04496865624066
1229,-0.0,0.0,128.04496865624066
1230,-0.0,0.0,128.04496865624066
1231,-0.0,0.0,128.04496865624066
1232,-0.0,0.0,128.04496865624066
1233,-0.0,0.0,128.04496865624066
1234,-0.0,0.0,128.04496865624066
1235,-0.0,0.0,128.04496865624066
1236,-0.0,0.0,128.04496865624066
1237,-0.0,0.0,128.04496865624066
1238,-0.0,0.0,128.04496865624066
1239,-0.0,0.0,128.04496865624066
1240,-0.0,14.979668898640444,110.42182877548719
1241,-0.0,0.0,110.42182877548717
1242,-0.0,0.0,110.42182877548717
1243,-0.0,0.0,110.42182877548717
1244,-0.0,0.0,110.42182877548717
1245,-0.0,0.0,110.42182877548717
1246,-0.0,0.0,110.42182877548717
1247,-0.0,0.0,110.42182877548717
1248,-0.0,0.0,110.42182877548717
1249,-0.0,0.0,110.42182877548717
1250,-0.0,0.0,110.42182877548717
1251,-0.0,0.0,110.42182877548717
1252,-0.0,0.0,110.42182877548717
1253,-0.0,0.0,110.42182877548717
1254,-0.0,0.0,110.42182877548717
1255,-0.0,0.0,110.42182877548717
1256,-0.0,0.0,110.42182877548717
1257,-0.0,0.0,110.42182877548717
1258,-0.0,0.0,110.42182877548717
1259,-0.0,0.0,110.42182877548717
1260,-0.0,0.0,110.42182877548717
1261,-0.0,0.0,110.42182877548717
1262,-0.0,0.0,110.42182877548717
1263,-0.0,0.0,110.42182877548717
1264,-0.0,0.0,110.42182877548717
1265,-0.0,0.0,110.42182877548717
1266,-0.0,0.0,110.42182877548717
1267,-0.0,0.0,110.42182877548717
1268,-0.0,0.0,110.42182877548717
1269,-0.0,0.0,110.42182877548717
1270,-0.0,0.0,110.42182877548717
1271,-0.0,0.0,110.42182877548717
1272,-0.0,0.0,110.42182877548717
1273,-0.0,0.0,110.42182877548717
1274,-0.0,0.0,110.42182877548717
1275,-0.0,0.0,110.42182877548717
1276,-0.0,0.0,110.42182877548717
1277,-0.0,0.0,110.42182877548717
1278,-0.0,0.0,110.42182877548717
1279,-0.0,0.0,110.42182877548717
1280,-0.0,0.0,110.42182877548717
1281,-0.0,0.0,110.42182877548717
1282,-0.0,0.0,110.42182877548717
1283,-0.0,0.0,110.42182877548717
1284,-0.0,0.0,110.42182877548717
1285,-0.0,0.0,110.42182877548717
1286,-0.0,0.0,110.42182877548717
1287,-0.0,0.0,110.42182877548717
1288,-0.0,0.0,110.42182877548717
1289,-0.0,0.0,110.42182877548717
1290,-0.0,0.0,110.42182877548717
1291,-0.0,0.0,110.42182877548717
1292,-0.0,0.0,110.42182877548717
1293,-0.0,0.0,110.42182877548717
1294,-0.0,0.0,110.42182877548717
1295,-0.0,0.0,110.42182877548717
1296,-0.0,0.0,110.42182877548717
1297,-0.0,0.0,110.42182877548717
1298,-0.0,0.0,110.42182877548717
1299,-0.0,0.0,110.42182877548717
1300,-0.0,0.0,110.42182877548717
1301,-0.0,0.0,110.42182877548717
1302,-0.0,0.0,110.42182877548717
1303,-0.0,0.0,110.42182877548717
1304,-0.0,0.0,110.42182877548717
1305,-0.0,0.0,110.42182877548717
1306,-0.0,0.0,110.42182877548717
1307,-0.0,0.0,110.42182877548717
1308,-0.0,0.0,110.42182877548717
1309,-0.0,0.0,110.42182877548717
1310,-0.0,0.0,110.42182877548717
1311,-0.0,0.0,110.42182877548717
1312,-0.0,0.0,110.42182877548717
1313,-0.0,0.0,110.42182877548717
1314,-0.0,0.0,110.42182877548717
1315,-0.0,0.0,110.42182877548717
1316,-0.0,0.0,110.42182877548717
1317,-0.0,0.0,110.42182877548717
1318,-0.0,0.0,110.42182877548717
1319,-0.0,0.0,110.42182877548717
1320,-0.0,0.0,110.42182877548717
1321,-0.0,0.0,110.42182877548717
1322,-0.0,0.0,110.42182877548717
1323,-0.0,0.0,110.42182877548717
1324,-0.0,0.0,110.42182877548717
1325,-0.0,0.0,110.42182877548717
1326,-0.0,0.0,110.42182877548717
1327,-171.73978208594397,0.0,282.16161086143114
1328,-0.0,0.0,282.16161086143114
1329,-0.0,0.0,282.16161086143114
1330,-0.0,0.0,282.16161086143114
1331,-0.0,0.0,282.16161086143114
1332,-0.0,0.0,282.16161086143114
1333,-0.0,0.0,282.16161086143114
1334,-0.0,0.0,282.16161086143114
1335,-0.0,0.0,282.16161086143114
1336,-0.0,0.0,282.16161086143114
1337,-0.0,0.0,282.16161086143114
1338,-0.0,0.0,282.16161086143114
1339,-0.0,0.0,282.16161086143114
1340,-0.0,0.0,282.16161086143114
1341,-0.0,0.0,282.16161086143114
1342,-0.0,0.0,282.16161086143114
1343,-0.0,0.0,282.16161086143114
1344,-0.0,0.0,282.16161086143114
1345,-0.0,0.0,282.16161086143114
1346,-0.0,0.0,282.16161086143114
1347,-0.0,0.0,282.16161086143114
1348,-0.0,0.0,282.16161086143114
1349,-0.0,0.0,282.16161086143114
1350,-0.0,0.0,282.16161086143114
1351,-0.0,0.0,282.16161086143114
1352,-0.0,0.0,282.16161086143114
1353,-0.0,0.0,282.16161086143114
1354,-0.0,0.0,282.16161086143114
1355,-0.0,0.0,282.16161086143114
1356,-0.0,0.0,282.16161086143114
1357,-0.0,0.0,282.16161086143114
1358,-0.0,0.0,282.16161086143114
1359,-0.0,0.0,282.16161086143114
1360,-0.0,0.0,282.16161086143114
1361,-0.0,0.0,282.16161086143114
1362,-0.0,0.0,282.16161086143114
1363,-0.0,0.0,282.16161086143114
1364,-0.0,0.0,282.16161086143114
1365,-0.0,0.0,282.16161086143114
1366,-0.0,0.0,282.16161086143114
1367,-0.0,0.0,282.16161086143114
1368,-0.0,0.0,282.16161086143114
1369,-0.0,0.0,282.16161086143114
1370,-0.0,0.0,282.16161086143114
1371,-0.0,0.0,282.16161086143114
1372,-0.0,0.0,282.16161086143114
1373,-0.0,0.0,282.16161086143114
1374,-0.0,0.0,282.16161086143114
1375,-0.0,0.0,282.16161086143114
1376,-0.0,0.0,282.16161086143114
1377,-0.0,0.0,282.16161086143114
1378,-0.0,0.0,282.16161086143114
1379,-0.0,0.0,282.16161086143114
1380,-0.0,0.0,282.16161086143114
1381,-0.0,0.0,282.1616108614312
1382,-0.0,0.9753127803958944,281.0141840609654
1383,-0.0,71.97464568430792,196.3381303147208
1384,-0.0,31.974151816951018,158.7214811183079
1385,-0.0,4.972707653428078,152.87123682015724
1386,-0.0,73.97077145112785,65.84679981883036
1387,-0.0,55.96977984600582,0.0
1388,-0.0,0.0,0.0
1389,-0.0,0.0,0.0
1390,-0.0,0.0,0.0
1391,-0.0,0.0,0.0
1392,-0.0,0.0,0.0
1393,-0.0,0.0,0.0
1394,-0.0,0.0,0.0
1395,-0.0,0.0,0.0
1396,-0.0,0.0,0.0
1397,-0.0,0.0,0.0
1398,-0.0,0.0,0.0
1399,-0.0,0.0,0.0
1400,-0.0,0.0,0.0
1401,-0.0,0.0,0.0
1402,-0.0,0.0,0.0
1403,-0.0,0.0,0.0
1404,-0.0,0.0,0.0
1405,-0.0,0.0,0.0
1406,-0.0,0.0,0.0
1407,-0.0,0.0,0.0
1408,-0.0,0.0,0.0
1409,-0.0,0.0,0.0
1410,-0.0,0.0,0.0
1411,-0.0,0.0,0.0
1412,-0.0,0.0,0.0
1413,-0.0,0.0,0.0
1414,-0.0,0.0,0.0
1415,-0.0,0.0,0.0
1416,-0.0,0.0,0.0
1417,-0.0,0.0,0.0
1418,-0.0,0.0,0.0
1419,-0.0,0.0,0.0
1420,-0.0,0.0,0.0
1421,-0.0,0.0,0.0
1422,-0.0,0.0,0.0
1423,-0.0,0.0,0.0
1424,-0.0,0.0,0.0
1425,-0.0,0.0,0.0
1426,-0.0,0.0,0.0
1427,-0.0,0.0,0.0
1428,-0.0,0.0,0.0
1429,-0.0,0.0,0.0
1430,-0.0,0.0,0.0
1431,-0.0,0.0,0.0
1432,-0.0,0.0,0.0
1433,-0.0,0.0,0.0
1434,-0.0,0.0,0.0
1435,-0.0,0.0,0.0
1436,-0.0,0.0,0.0
1437,-0.0,0.0,0.0
1438,-0.0,0.0,0.0
1439,-0.0,0.0,0.0
1440,-0.0,0.0,0.0
1441,-0.0,0.0,0.0
1442,-0.0,0.0,0.0
1443,-0.0,0.0,0.0
1444,-0.0,0.0,0.0
1445,-0.0,0.0,0.0
1446,-0.0,0.0,0.0
1447,-0.0,0.0,0.0
1448,-0.0,0.0,0.0
1449,-0.0,0.0,0.0
1450,-0.0,0.0,0.0
1451,-0.0,0.0,0.0
1452,-0.0,0.0,0.0
1453,-0.0,0.0,0.0
1454,-0.0,0.0,0.0
1455,-0.0,0.0,0.0
1456,-0.0,0.0,0.0
1457,-0.0,0.0,0.0
1458,-0.0,0.0,0.0
1459,-0.0,0.0,0.0
1460,-0.0,0.0,0.0
1461,-0.0,0.0,0.0
1462,-0.0,0.0,0.0
