Facility Id,Facility Name,Facility  Status,Location  Street Address,Location  City,Location  State,Location  Zip,Locatino  Zip Four,Location  Area Code,Location  Phone Number,Location  Phone Extension,Location  Rep First,Location  Rep Last,Location  County Identity,Utm East,Utm North,Application  Date,Application  Number,Application  Status,Application  Type,Permit Number,Permit Status,PO Issue Date,BCAT Number,BCAT Description,CCAT Number,CCAT  Description,Naics Code,Sic Code1,Sic Code2,Emi Amt Av30 Co,Emi Amt Av30 Nox,Emi Amt Av30 Pm10,Emi Amt Av30 Rog,Emi Amt Av30 Sox,Emi Amt Av30 Tog
174566,ALBERTSONS STORE #6769,A,1421 S MANHATTAN AVE,FULLERTON,CA,92831,5221,714,3006080,     ,BOB,GONZALEZ,OR  ,416.519989,3746.399902,5/14/13,552364,31,40,G27266,ACTIVE      ,9/19/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,621112,9999,    ,0,1,0,0,0,0
174589,RISSER SURGERY CENTER,A,2615 E WASHINGTON BLVD,PASADENA,CA,91107,    ,310,9911975,     ,GORDON,MERRICK,LA  ,398.9899902,3781.26001,6/6/13,552291,31,10,G27131,ACTIVE      ,9/17/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,621111,    ,    ,0.02,0.06,0,0,0,0
174590,CHARTER COMMUNICATIONS,A,4370 N HALLMARK PKY #107,SAN BERNARDINO,CA,92407,    ,951,7122108,     ,GLEN,GRIBAS,SB  ,0,0,6/6/13,552299,31,96,G24825,ACTIVE      ,6/14/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,517919,    ,    ,0.37,0.39,0.02,0.03,0,0
174591,"TESORO REF & MKTG CO LLC,CALCINER",A,2450 PIER B ST,LONG BEACH,CA,90813,    ,210,6266287,     ,DOUGLAS B.,PRICE,LA  ,386.1900024,3737.76001,6/5/13,552309,31,40,G27465,ACTIVE      ,10/1/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,324199,2999,    ,0,0,0,0,0,0
174591,"TESORO REF & MKTG CO LLC,CALCINER",A,2450 PIER B ST,LONG BEACH,CA,90813,    ,210,6266287,     ,DOUGLAS B.,PRICE,LA  ,386.1900024,3737.76001,6/5/13,552316,31,40,G27470,ACTIVE      ,10/1/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,324199,2999,    ,0,0,0,0,0,0
174596,BURRTEC WASTE INDUSTRIES INC./COACHELLA,A,87011 LANDFILL RD,COACHELLA,CA,92236,    ,760,2753652,     ,LETTY,VASQUEZ,RV  ,0,0,4/7/16,584599,31,20,G57439,ACTIVE      ,5/29/19,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,562219,    ,    ,69.6,5.47,3.16,8.27,0,0
174596,BURRTEC WASTE INDUSTRIES INC./COACHELLA,A,87011 LANDFILL RD,COACHELLA,CA,92236,    ,760,2753652,     ,LETTY,VASQUEZ,RV  ,0,0,4/7/16,584601,31,20,G57438,ACTIVE      ,5/29/19,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,562219,    ,    ,30.66,5.47,0.24,1.22,0,0
174596,BURRTEC WASTE INDUSTRIES INC./COACHELLA,A,87011 LANDFILL RD,COACHELLA,CA,92236,    ,760,2753652,     ,LETTY,VASQUEZ,RV  ,0,0,4/7/16,584603,31,20,G57440,ACTIVE      ,5/29/19,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,562219,    ,    ,56.94,5.47,2.68,6.81,0,0
174596,BURRTEC WASTE INDUSTRIES INC./COACHELLA,A,87011 LANDFILL RD,COACHELLA,CA,92236,    ,760,2753652,     ,LETTY,VASQUEZ,RV  ,0,0,1/24/19,609995,31,20,G56563,ACTIVE      ,3/21/19,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,562219,    ,    ,14.6,5.47,0,0.49,0,0
174597,HARKINS THEATRES CHINO HILLS #18,A,3070 CHINO AVE,CHINO HILLS,CA,91709,3544,909,6278010,     ,TRAVIS,DWYAR,SB  ,431.8299866,3763.399902,7/16/13,554206,31,30,G28797,ACTIVE      ,11/27/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,512131,7832,    ,0.03,0.15,0,0.01,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553066,31,40,G25135,ACTIVE      ,6/19/13,300902,STORAGE TANK FX RF W/CTL PET MID DISTILL,11,INTERNAL COMBUSTION ENGINE AS AFTERBURNR,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553102,31,40,G25167,ACTIVE      ,6/19/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,324110,2911,    ,0,7,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553104,31,40,G25169,ACTIVE      ,6/19/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553105,31,40,G25170,ACTIVE      ,6/19/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553106,31,40,G25171,ACTIVE      ,6/19/13,44902,I C E (>500 HP) EM FIRE FGHT-DIESEL,  ,,324110,2911,    ,1,3,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553109,31,40,G25174,ACTIVE      ,6/19/13,248900,STORAGE TANK GASOLINE,11,INTERNAL COMBUSTION ENGINE AS AFTERBURNR,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553116,31,40,G25177,ACTIVE      ,6/19/13,231902,STORAGE TANK FX RF W/CTL CRUDE OIL,11,INTERNAL COMBUSTION ENGINE AS AFTERBURNR,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553125,31,40,G25185,ACTIVE      ,6/19/13,300902,STORAGE TANK FX RF W/CTL PET MID DISTILL,11,INTERNAL COMBUSTION ENGINE AS AFTERBURNR,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,6/5/13,553128,31,40,G25187,ACTIVE      ,6/19/13,248902,STORAGE TANK FX RF W/CTL GASOLINE,11,INTERNAL COMBUSTION ENGINE AS AFTERBURNR,324110,2911,    ,0,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,11/4/14,569765,31,63,G45982,ACTIVE      ,3/31/17,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,324110,2911,    ,1,5,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,11/4/14,569766,31,63,G45983,ACTIVE      ,3/31/17,44902,I C E (>500 HP) EM FIRE FGHT-DIESEL,  ,,324110,2911,    ,1,0,0,0,0,0
174655,"TESORO REFINING & MARKETING CO, LLC",A,2350 E 223RD ST,CARSON,CA,90810,    ,310,8475645,     ,ROBERT,NGUYEN,LA  ,385.9400024,3743.159912,11/4/14,569767,31,63,G45984,ACTIVE      ,3/31/17,44902,I C E (>500 HP) EM FIRE FGHT-DIESEL,  ,,324110,2911,    ,1,0,0,0,0,0
174664,WESTERN MUNICIPAL  WATER DISTRICT,A,14205 MERIDIAN PKY,RIVERSIDE,CA,92518,    ,961,5717252,     ,TIM ,MC MULLEN,RV  ,0,0,6/16/10,511798,31,96,G8979 ,ACTIVE      ,6/25/10,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,924110,    ,    ,0.09,0.35,0,0.01,0,0
174668,DISNEY TELEVISION ANIMATION (DTVA),A,811 SONORA AVE,GLENDALE,CA,91201,    ,818,5606785,     ,CHRISTINE,LANSEN,LA  ,381.0899963,3780.929932,6/7/13,552466,31,96,G25034,ACTIVE      ,6/19/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,999990,    ,    ,0.16,1.8,0.02,0.05,0,0
174670,GCIP HOLDINGS LLC,A,121 S SPALDING DR,BEVERLY HILLS,CA,90212,    ,303,5313106,     ,ANDY,MC BRIDE,LA  ,369.9899902,3770.26001,6/11/13,552468,31,10,G26530,ACTIVE      ,8/24/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,551112,    ,    ,0.28,0.94,0.02,0,0,0
174687,INFRAMARK,A,1600 AVALON PKY,PERRIS,CA,92571,    ,951,9404036,     ,ANDRES,MEDINA,RV  ,0,0,7/9/13,554096,31,40,G27365,ACTIVE      ,9/25/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,921190,9999,    ,0.96,14.05,0.17,0.49,0.46,0
174694,"TESORO LOGISTICS, CARSON  CRUDE TERMINAL",A,24696 S WILMINGTON AVE,CARSON,CA,90745,    ,210,6266497,     ,RYAN K.,BIGGS,LA  ,383.5899963,3740.719971,6/5/13,552531,31,40,G28161,ACTIVE      ,11/1/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,324110,5171,    ,0.01,0.01,0.01,0.01,0.01,0
174694,"TESORO LOGISTICS, CARSON  CRUDE TERMINAL",A,24696 S WILMINGTON AVE,CARSON,CA,90745,    ,210,6266497,     ,RYAN K.,BIGGS,LA  ,383.5899963,3740.719971,6/5/13,552547,31,40,G28168,ACTIVE      ,11/1/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,324110,5171,    ,0.87,4.06,0.29,0.28,0.06,0
174704,"TESORO LOGISTICS, EAST HYNES TERMINAL",A,5905 PARAMOUNT BLVD,LONG BEACH,CA,90805,    ,210,6266497,     ,RYAN K.,BIGGS,LA  ,392.7099915,3747.199951,6/5/13,552602,31,40,G28107,ACTIVE      ,10/31/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,111998,5171,    ,0,1,0,0,0,0
174704,"TESORO LOGISTICS, EAST HYNES TERMINAL",A,5905 PARAMOUNT BLVD,LONG BEACH,CA,90805,    ,210,6266497,     ,RYAN K.,BIGGS,LA  ,392.7099915,3747.199951,6/5/13,552604,31,40,G28108,ACTIVE      ,10/31/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,111998,5171,    ,0,1,0,0,0,0
174704,"TESORO LOGISTICS, EAST HYNES TERMINAL",A,5905 PARAMOUNT BLVD,LONG BEACH,CA,90805,    ,210,6266497,     ,RYAN K.,BIGGS,LA  ,392.7099915,3747.199951,6/5/13,552659,31,40,G28141,ACTIVE      ,10/31/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,111998,5171,    ,0,0,0,0,0,0
174710,"TESORO LOGISTICS, VINVALE TERMINAL",A,8601 S GARFIELD AVE,SOUTH GATE,CA,90280,3709,562,8064105,     ,RUTHANNE,WALKER,LA  ,392.7900085,3757.02002,6/5/13,552686,31,40,G27772,ACTIVE      ,10/16/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,447190,5171,    ,5,13,1,1,0,0
174710,"TESORO LOGISTICS, VINVALE TERMINAL",A,8601 S GARFIELD AVE,SOUTH GATE,CA,90280,3709,562,8064105,     ,RUTHANNE,WALKER,LA  ,392.7900085,3757.02002,6/5/13,552687,31,40,G27773,ACTIVE      ,10/16/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,447190,5171,    ,5,13,1,1,0,0
174710,"TESORO LOGISTICS, VINVALE TERMINAL",A,8601 S GARFIELD AVE,SOUTH GATE,CA,90280,3709,562,8064105,     ,RUTHANNE,WALKER,LA  ,392.7900085,3757.02002,6/5/13,553204,31,40,G28842,ACTIVE      ,12/5/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,447190,5171,    ,0.08,0.17,0.01,0,0,0
174711,"TESORO LOGISTICS, HATHAWAY TERMINAL",A,2350 OBISPO AVE,SIGNAL HILL,CA,90755,    ,210,6266497,     ,RYAN K,BIGGS,LA  ,393.0599976,3740.310059,6/5/13,552717,31,40,G29438,ACTIVE      ,1/16/14,44401,I C E (50-500 HP) EM FIRE FGHT-GASOLINE,  ,,447190,5171,    ,0,0,0,0,0,0
174711,"TESORO LOGISTICS, HATHAWAY TERMINAL",A,2350 OBISPO AVE,SIGNAL HILL,CA,90755,    ,210,6266497,     ,RYAN K,BIGGS,LA  ,393.0599976,3740.310059,6/5/13,552718,31,40,G29439,ACTIVE      ,1/16/14,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,447190,5171,    ,0,0,0,0,0,0
174715,"THE BISTRO, COURTYARD BY MARRIOTT",A,7955 IRVINE CENTER DR,IRVINE,CA,92618,    ,949,2711104,     ,DENNY,REYUNG,OR  ,430.5700073,3724.060059,4/2/14,562145,31,10,G33495,ACTIVE      ,11/15/14,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,722511,    ,    ,0.1,0.44,0.02,0.02,0,0
174735,LA COUNTY DEPARTMENT OF CORONER,A,1104 N MISSION RD,LOS ANGELES,CA,90033,    ,323,3430531,     ,JOSEPH,MUTO,LA  ,387.9500122,3769.370117,6/13/13,553289,31,96,G25317,ACTIVE      ,6/25/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,923120,    ,    ,0.11,1.11,0.02,0.03,0,0
174766,SAN GABRIEL COUNTY WATER DISTRICT,A,2385 LONGDEN DR,SAN MARINO,CA,91108,2812,626,2870341,     ,BARBARA,CARRERA,LA  ,398.5400085,3775.090088,6/19/13,553341,31,96,G25467,ACTIVE      ,6/28/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,    ,    ,0.12,1.2,0.01,0.01,0,0
174770,LOGISTICS TEAM,A,15930 E VALLEY BLVD,CITY OF INDUSTRY,CA,91744,3988,714,9063381,     ,ROBERT ,CHUNG,LA  ,411.9700012,3764.149902,6/18/13,553349,31,40,G27136,ACTIVE      ,9/17/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,488999,5092,    ,0,0,0,0,0,0
174770,LOGISTICS TEAM,A,15930 E VALLEY BLVD,CITY OF INDUSTRY,CA,91744,3988,714,9063381,     ,ROBERT ,CHUNG,LA  ,411.9700012,3764.149902,6/18/13,553350,31,40,G27135,ACTIVE      ,9/17/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,488999,5092,    ,0,0,0,0,0,0
174776,LAUREL STREET UNDERCROSSING,A,211 LAUREL ST,COLTON,CA,92324,    ,909,3705065,     ,AMER,JAKHER,SB  ,470.1300049,3771.02002,6/20/13,553399,31,10,G26534,ACTIVE      ,8/24/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,522320,9999,    ,0.39,0.53,0,0.03,0,0
174777,SCIENTOLOGY MEDIA PRODUCTIONS,A,4401 W SUNSET BLVD,LOS ANGELES,CA,90027,    ,323,6658284,     ,KELLY,SILBER,LA  ,381.3999939,3773.47998,6/24/15,576246,31,30,G38236,ACTIVE      ,11/23/15,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,512240,    ,    ,1.2,2.59,0.05,0.02,0,0
174784,PARK AVENUE HEALTHCARE AND WELLNESS CENT,A,1550 N PARK AVE,POMONA,CA,91768,1834,323,8428800,     ,DAVID,LEVY,LA  ,0,0,1/28/14,560111,31,30,G41665,ACTIVE      ,7/8/16,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,621999,    ,    ,0.05,0.21,0.01,0.03,0,0
174817,EVOQUA WATER TECHNOLOGIES LLC,A,VARIOUS LOCATIONS IN SCAQMD,SANTA FE SPRINGS,CA,90670,    ,714,2288844,     ,GREG,COLLINGS,LA  ,0,0,6/25/13,553543,31,40,G27433,ACTIVE      ,9/27/13,41501,I C E (50-500 HP)N-EM PRT N-RENT GAS-LPG,  ,,325998,    ,    ,1,1,0,0,0,0
174817,EVOQUA WATER TECHNOLOGIES LLC,A,VARIOUS LOCATIONS IN SCAQMD,SANTA FE SPRINGS,CA,90670,    ,714,2288844,     ,GREG,COLLINGS,LA  ,0,0,2/19/14,560612,31,60,G30256,ACTIVE      ,3/6/14,41901,I C E (50-500 HP) N-EM PORT N-RENT DIESE,  ,,325998,    ,    ,4.14,6,0.41,1.54,0.24,0
174821,SYNERMED,A,1600 CORPORATE CENTER DR,MONTEREY PARK,CA,91754,    ,323,4068131,     ,JOHNNY,TAYLOR,LA  ,392.2720032,3767.610107,9/6/16,588620,31,96,G42817,ACTIVE      ,9/15/16,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,9999,    ,0.37,0.39,0.02,0.03,0,0
174829,ELSINORE VALLEY MUNICIPAL WATER DISTRICT,A,28670 LAKE ST,LAKE ELSINORE,CA,92530,    ,951,6743146,8234,BILL,GRAHAM,RV  ,464.2600098,3730.600098,6/26/13,553656,31,40,G27364,ACTIVE      ,9/25/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221310,    ,    ,0.04,0.11,0,0.01,0,0
174831,BOB HOPE PATRIOTIC HALL,A,1816 S FIGUEROA ST,LOS ANGELES,CA,90015,    ,213,7444827,     ,CHUCK,JESTER,LA  ,382.6300049,3766.610107,11/30/17,599279,31,30,G51306,ACTIVE      ,3/30/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,813990,    ,    ,0.08,0.31,0,0.01,0,0
174843,"B.H. TRIANGLE ASSOCIATES, LP",A,9440 SANTA MONICA BLVD,BEVERLY HILLS,CA,90210,4618,323,2012624,     ,DONNA,GETZ,LA  ,370.5,3770.810059,6/27/13,553694,31,40,G27342,ACTIVE      ,9/24/13,43401,I C E (50-500 HP) EM ELEC GEN-GASOLINE,  ,,541613,6512,    ,7.97,0.21,0.01,0.27,0.01,0
174843,"B.H. TRIANGLE ASSOCIATES, LP",A,9440 SANTA MONICA BLVD,BEVERLY HILLS,CA,90210,4618,323,2012624,     ,DONNA,GETZ,LA  ,370.5,3770.810059,6/28/13,553740,31,40,G27343,ACTIVE      ,9/24/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,541613,6512,    ,0.06,0.28,0.01,0.04,0,0
174851,BOYD'S CONCRETE PUMPING/DAVID BOYD,A,VARIOUS LOCATIONS IN SCAQMD,BLOOMINGTON,CA,92316,    ,909,8236712,     ,PAT,BOYD,SB  ,464.2200012,3768.050049,6/26/13,553708,31,30,G26957,ACTIVE      ,9/10/13,41401,I C E (50-500 HP) N-EM PORT N-RENT GASOL,  ,,238110,    ,    ,305.87,5.11,1.95,8.27,0.97,0
174851,BOYD'S CONCRETE PUMPING/DAVID BOYD,A,VARIOUS LOCATIONS IN SCAQMD,BLOOMINGTON,CA,92316,    ,909,8236712,     ,PAT,BOYD,SB  ,464.2200012,3768.050049,6/26/13,553709,31,30,G26958,ACTIVE      ,9/10/13,41401,I C E (50-500 HP) N-EM PORT N-RENT GASOL,  ,,238110,    ,    ,305.87,5.11,1.95,8.27,0.97,0
174863,GLESON'S MARKET #021,A,6255 E 2ND ST,LONG BEACH,CA,90803,    ,323,8697895,     ,CHUCK ,MAYHUGH,LA  ,0,0,6/28/13,553747,31,96,G25669,ACTIVE      ,7/10/13,43001,I C E (50-500 HP) EM ELEC GEN-NAT GAS,  ,,445110,    ,    ,0.02,0.01,0,0.01,0,0
174867,"LBA/PPF INDUSTRIAL - TOWNE CENTRE, LLC",A,25902 TOWNE CENTER DR,IRVINE,CA,92618,    ,949,4288911,     ,PATTY,FLORES,OR  ,437.1300049,3726.639893,7/1/13,553857,31,40,G27241,ACTIVE      ,9/19/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,531312,6513,    ,0,1,0,0,0,0
174868,VENICE FAMILY CLINIC,A,604 ROSE AVE,VENICE,CA,90291,    ,310,6647940,     ,HECTOR,GARCIA,LA  ,364.0599976,3762.850098,6/28/13,553901,31,96,G25670,ACTIVE      ,7/10/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,621111,    ,    ,0.04,0.07,0,0,0,0
174879,"CITY OF RIVERSIDE, WQCP",A,6420 STREETER AVE,RIVERSIDE,CA,92504,    ,951,3516080,     ,EDWARD,FILADELFIA,RV  ,0,0,2/13/14,560769,31,63,G32289,ACTIVE      ,7/31/14,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,999990,9999,    ,0.29,0.32,0,0.03,0,0
174883,ORCHARD SUPPLY HARDWARE LLC,A,415 S LA BREA AVE,LOS ANGELES,CA,90036,    ,408,3652353,     ,STACEY,DIMICH,LA  ,375.9700012,3770.159912,6/28/13,553909,31,96,G26693,ACTIVE      ,8/30/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,444130,    ,    ,0.05,0.13,0.01,0.01,0,0
174885,PORT OF LONG BEACH,A,4801 AIRPORT DR,LONG BEACH,CA,90815,1263,562,2837302,     ,ZOHRA,ECHCHOUAYA,LA  ,394.7200012,3741.52002,6/28/13,553911,31,40,G27347,ACTIVE      ,9/24/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,488310,    ,    ,0,2,0,0,0,0
174946,IMPERIAL IRRIGATION DISTRICT,A,SW OF HWY 111 @ 9TH ST/SHADY LANE,COACHELLA,CA,92236,    ,760,4272745,     ,ROBERT ,GREENE,RV  ,0,0,8/27/13,555732,31,10,G27993,ACTIVE      ,10/29/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221111,9999,    ,0.2,0.52,0.02,0.03,0,0
174954,IMPERIAL IRRIGATION DISTRICT,A,AVE 52 @ 1/2 MI. E/O FILLMORE N/S ST,COACHELLA,CA,92236,    ,760,4272745,     ,ROBERT,GREENE,RV  ,0,0,8/28/13,555802,31,96,G26903,ACTIVE      ,9/5/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221111,9999,    ,0.12,0.23,0.01,0.01,0,0
174975,"ST. LUKE PASADENA, LLC",A,2632 E WASHINGTON BLVD,PASADENA,CA,91107,1494,323,4634100,     ,MEHDI,OWNER,LA  ,399.0299988,3781.26001,7/11/13,554140,31,40,G27367,ACTIVE      ,9/25/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8062,    ,0,2,0,0,0,0
174976,"ORANGE COUNTY REALTY INVESTORS, LLC",A,600 S MAIN ST,ORANGE,CA,92868,    ,714,5473810,     ,JOSHUA,ROSALES,OR  ,419.6900024,3737.72998,7/11/13,554145,31,30,G39723,ACTIVE      ,3/29/16,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,523910,    ,    ,0.15,0.4,0.04,0.04,0,0
174978,MACY'S INC #536,A,3500 TYLER MALL,RIVERSIDE,CA,92503,    ,818,6120418,     ,ROB,BOLDT,RV  ,457.7399902,3751.709961,9/13/13,556238,31,30,G39512,ACTIVE      ,3/12/16,43001,I C E (50-500 HP) EM ELEC GEN-NAT GAS,  ,,446130,    ,    ,0.05,0.21,0,0.02,0,0
174997,"VIKING RIVER CRUISES, INC.",A,5700 CANOGA AVE STE 200,WOODLAND HILLS,CA,91367,6569,818,5948415,     ,TINE,HESTER,LA  ,352.769989,3782.330078,7/16/13,554232,31,96,G26266,ACTIVE      ,8/14/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,561510,    ,    ,0.23,1.68,0.04,0.04,0,0
174998,LOS ANGELES POLICE FEDERAL CREDIT UNION,A,16150 SHERMAN WAY,VAN NUYS,CA,91406,3938,818,7793377,     ,SAL,MIRANDA,LA  ,363.2000122,3785.26001,7/16/13,554234,31,96,G25907,ACTIVE      ,7/24/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,522130,    ,    ,0.04,0.09,0,0,0,0
175005,WATSON LAND COMPANY BLDG 828,A,15785 MOUNTAIN AVE,CHINO,CA,91708,    ,310,9526400,     ,CHRISTOPHER,TRUJILLO,SB  ,438.3800049,3758.399902,7/12/13,554253,31,10,G26943,ACTIVE      ,9/7/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,531312,    ,    ,0,0.1,0,0,0,0
175006,WATSON LAND COMPANY BLDG 827,A,6509 KIMBALL AVE,CHINO,CA,91708,    ,310,9526400,     ,CHRISTOPHER,TRUJILLO,SB  ,438.7999878,3758.659912,7/12/13,554254,31,10,G26945,ACTIVE      ,9/7/13,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,531312,    ,    ,0,0.1,0.01,0,0,0
175020,ORANGE COUNTY REALTY INVESTORS,A,500-600 S MAIN ST SUITE 110,ORANGE,CA,92868,    ,714,5473800,     ,JOSH,ROSALES,OR  ,419.6900024,3737.719971,9/10/13,556099,31,40,G27245,ACTIVE      ,9/19/13,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,624410,    ,    ,1,2,0,0,0,0
175026,"CENTREPOINTE DISTRIBUTION CENTER, CHINO",A,14703 YORBA AVE,CHINO,CA,91710,    ,714,3838448,     ,JUSTIN,CAHN,SB  ,435.1400146,3760.620117,7/17/13,554352,31,30,G42002,ACTIVE      ,7/28/16,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,453220,    ,    ,0.14,0.2,0.01,0.08,0,0
175027,"CENTREPOINTE DISTRIBUTION CENTER, LLC",A,14326 MONTE VISTA AVE,CHINO,CA,91710,    ,714,3858448,     ,JUSTIN,CAHN,SB  ,435.5599976,3761.419922,7/11/17,595960,31,10,G48082,ACTIVE      ,8/27/17,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,454390,    ,    ,0.04,0.1,0,0,0,0
175028,CITY OF MONTEBELLO-FIRE DEPT.-FIRE STATI,A,600 N MONTEBELLO BLVD,MONTEBELLO,CA,90640,3538,323,8874507,     ,KURT,JOHNSON,LA  ,397.9299927,3764.620117,7/19/13,554354,31,30,G43081,ACTIVE      ,10/5/16,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,922160,9199,    ,0.1,0.22,0.01,0,0,0
175030,CITY OF CHINO HILLS,A,VARIOUS LOCATIONS IN SCAQMD,CHINO,CA,91710,    ,909,3642793,     ,JARROD ,MANUEL,SB  ,436.0700073,3759.860107,7/18/13,554356,31,10,G28918,ACTIVE      ,12/11/13,46901,I C E (50-500 HP) EM PORT N-RENT DIESEL,  ,,921110,9999,    ,0.29,0.32,0,0.03,0,0
