,OPR_DT,OPR_HR,NODE,MW
7029,2019-10-20,23,HARBGN_7_UNITS-APND,40.90163
7030,2019-10-20,24,HARBGN_7_UNITS-APND,36.666059999999995
7031,2019-10-21,1,HARBGN_7_UNITS-APND,36.23182
7032,2019-10-21,2,HARBGN_7_UNITS-APND,31.054309999999997
7033,2019-10-21,3,HARBGN_7_UNITS-APND,30.10655
7034,2019-10-21,4,HARBGN_7_UNITS-APND,31.41662
7035,2019-10-21,5,HARBGN_7_UNITS-APND,33.56605
7036,2019-10-21,6,HARBGN_7_UNITS-APND,40.2188
7037,2019-10-21,7,HARBGN_7_UNITS-APND,51.05413
7038,2019-10-21,8,HARBGN_7_UNITS-APND,50.494009999999996
7039,2019-10-21,9,HARBGN_7_UNITS-APND,37.58467
7040,2019-10-21,10,HARBGN_7_UNITS-APND,29.5235
7041,2019-10-21,11,HARBGN_7_UNITS-APND,28.941779999999998
7042,2019-10-21,12,HARBGN_7_UNITS-APND,40.96086
7043,2019-10-21,13,HARBGN_7_UNITS-APND,50.911590000000004
7044,2019-10-21,14,HARBGN_7_UNITS-APND,45.08062
7045,2019-10-21,15,HARBGN_7_UNITS-APND,49.03569
7046,2019-10-21,16,HARBGN_7_UNITS-APND,42.42139
7047,2019-10-21,17,HARBGN_7_UNITS-APND,54.78634
7048,2019-10-21,18,HARBGN_7_UNITS-APND,84.34827
7049,2019-10-21,19,HARBGN_7_UNITS-APND,152.1216
7050,2019-10-21,20,HARBGN_7_UNITS-APND,101.42851
7051,2019-10-21,21,HARBGN_7_UNITS-APND,56.652269999999994
7052,2019-10-21,22,HARBGN_7_UNITS-APND,49.12807
7053,2019-10-21,23,HARBGN_7_UNITS-APND,42.57144
7054,2019-10-21,24,HARBGN_7_UNITS-APND,38.41814
7055,2019-10-22,1,HARBGN_7_UNITS-APND,33.123509999999996
7056,2019-10-22,2,HARBGN_7_UNITS-APND,31.0621
7057,2019-10-22,3,HARBGN_7_UNITS-APND,29.558159999999997
7058,2019-10-22,4,HARBGN_7_UNITS-APND,29.26822
7059,2019-10-22,5,HARBGN_7_UNITS-APND,30.81849
7060,2019-10-22,6,HARBGN_7_UNITS-APND,37.07524
7061,2019-10-22,7,HARBGN_7_UNITS-APND,48.70565
7062,2019-10-22,8,HARBGN_7_UNITS-APND,46.44648
7063,2019-10-22,9,HARBGN_7_UNITS-APND,33.612359999999995
7064,2019-10-22,10,HARBGN_7_UNITS-APND,30.7958
7065,2019-10-22,11,HARBGN_7_UNITS-APND,41.49333
7066,2019-10-22,12,HARBGN_7_UNITS-APND,46.05453
7067,2019-10-22,13,HARBGN_7_UNITS-APND,53.963319999999996
7068,2019-10-22,14,HARBGN_7_UNITS-APND,67.40476
7069,2019-10-22,15,HARBGN_7_UNITS-APND,61.107980000000005
7070,2019-10-22,16,HARBGN_7_UNITS-APND,63.84534
7071,2019-10-22,17,HARBGN_7_UNITS-APND,66.9433
7072,2019-10-22,18,HARBGN_7_UNITS-APND,142.72874
7073,2019-10-22,19,HARBGN_7_UNITS-APND,201.3214
7074,2019-10-22,20,HARBGN_7_UNITS-APND,128.43639
7075,2019-10-22,21,HARBGN_7_UNITS-APND,60.195
7076,2019-10-22,22,HARBGN_7_UNITS-APND,50.34317
7077,2019-10-22,23,HARBGN_7_UNITS-APND,42.56962
7078,2019-10-22,24,HARBGN_7_UNITS-APND,37.586059999999996
7079,2019-10-23,1,HARBGN_7_UNITS-APND,33.388459999999995
7080,2019-10-23,2,HARBGN_7_UNITS-APND,32.145379999999996
7081,2019-10-23,3,HARBGN_7_UNITS-APND,30.738059999999997
7082,2019-10-23,4,HARBGN_7_UNITS-APND,30.35365
7083,2019-10-23,5,HARBGN_7_UNITS-APND,30.816209999999998
7084,2019-10-23,6,HARBGN_7_UNITS-APND,35.53474
7085,2019-10-23,7,HARBGN_7_UNITS-APND,42.381679999999996
7086,2019-10-23,8,HARBGN_7_UNITS-APND,40.687329999999996
7087,2019-10-23,9,HARBGN_7_UNITS-APND,33.6046
7088,2019-10-23,10,HARBGN_7_UNITS-APND,29.780179999999998
7089,2019-10-23,11,HARBGN_7_UNITS-APND,29.885379999999998
7090,2019-10-23,12,HARBGN_7_UNITS-APND,37.26934
7091,2019-10-23,13,HARBGN_7_UNITS-APND,44.71898
7092,2019-10-23,14,HARBGN_7_UNITS-APND,66.37245
7093,2019-10-23,15,HARBGN_7_UNITS-APND,61.420080000000006
7094,2019-10-23,16,HARBGN_7_UNITS-APND,57.98522
7095,2019-10-23,17,HARBGN_7_UNITS-APND,57.928490000000004
7096,2019-10-23,18,HARBGN_7_UNITS-APND,85.57673
7097,2019-10-23,19,HARBGN_7_UNITS-APND,135.46455
7098,2019-10-23,20,HARBGN_7_UNITS-APND,73.05108
7099,2019-10-23,21,HARBGN_7_UNITS-APND,50.02166
7100,2019-10-23,22,HARBGN_7_UNITS-APND,47.51487
7101,2019-10-23,23,HARBGN_7_UNITS-APND,39.090509999999995
7102,2019-10-23,24,HARBGN_7_UNITS-APND,35.67906
7103,2019-10-24,1,HARBGN_7_UNITS-APND,34.41381
7104,2019-10-24,2,HARBGN_7_UNITS-APND,32.09612
7105,2019-10-24,3,HARBGN_7_UNITS-APND,30.19162
7106,2019-10-24,4,HARBGN_7_UNITS-APND,29.9174
7107,2019-10-24,5,HARBGN_7_UNITS-APND,30.96535
7108,2019-10-24,6,HARBGN_7_UNITS-APND,35.98977
7109,2019-10-24,7,HARBGN_7_UNITS-APND,46.18933
7110,2019-10-24,8,HARBGN_7_UNITS-APND,45.48851
7111,2019-10-24,9,HARBGN_7_UNITS-APND,35.94274
7112,2019-10-24,10,HARBGN_7_UNITS-APND,29.66722
7113,2019-10-24,11,HARBGN_7_UNITS-APND,29.45934
7114,2019-10-24,12,HARBGN_7_UNITS-APND,37.628029999999995
7115,2019-10-24,13,HARBGN_7_UNITS-APND,52.05604
7116,2019-10-24,14,HARBGN_7_UNITS-APND,59.24785
7117,2019-10-24,15,HARBGN_7_UNITS-APND,58.786319999999996
7118,2019-10-24,16,HARBGN_7_UNITS-APND,57.0473
7119,2019-10-24,17,HARBGN_7_UNITS-APND,61.687740000000005
7120,2019-10-24,18,HARBGN_7_UNITS-APND,81.73977
7121,2019-10-24,19,HARBGN_7_UNITS-APND,152.09253999999999
7122,2019-10-24,20,HARBGN_7_UNITS-APND,80.03891999999999
7123,2019-10-24,21,HARBGN_7_UNITS-APND,54.103930000000005
7124,2019-10-24,22,HARBGN_7_UNITS-APND,46.2256
7125,2019-10-24,23,HARBGN_7_UNITS-APND,39.56242
7126,2019-10-24,24,HARBGN_7_UNITS-APND,37.21241
7127,2019-10-25,1,HARBGN_7_UNITS-APND,39.33808
7128,2019-10-25,2,HARBGN_7_UNITS-APND,37.23877
7129,2019-10-25,3,HARBGN_7_UNITS-APND,36.29367
7130,2019-10-25,4,HARBGN_7_UNITS-APND,33.739470000000004
7131,2019-10-25,5,HARBGN_7_UNITS-APND,34.693329999999996
7132,2019-10-25,6,HARBGN_7_UNITS-APND,36.405590000000004
7133,2019-10-25,7,HARBGN_7_UNITS-APND,41.12999
7134,2019-10-25,8,HARBGN_7_UNITS-APND,40.58697
7135,2019-10-25,9,HARBGN_7_UNITS-APND,33.9377
7136,2019-10-25,10,HARBGN_7_UNITS-APND,27.703559999999996
7137,2019-10-25,11,HARBGN_7_UNITS-APND,26.90837
7138,2019-10-25,12,HARBGN_7_UNITS-APND,36.3042
7139,2019-10-25,13,HARBGN_7_UNITS-APND,43.98744
7140,2019-10-25,14,HARBGN_7_UNITS-APND,57.93809
7141,2019-10-25,15,HARBGN_7_UNITS-APND,54.024319999999996
7142,2019-10-25,16,HARBGN_7_UNITS-APND,56.26481
7143,2019-10-25,17,HARBGN_7_UNITS-APND,68.89634000000001
7144,2019-10-25,18,HARBGN_7_UNITS-APND,98.11140999999999
7145,2019-10-25,19,HARBGN_7_UNITS-APND,145.1609
7146,2019-10-25,20,HARBGN_7_UNITS-APND,60.36906
7147,2019-10-25,21,HARBGN_7_UNITS-APND,45.44631
7148,2019-10-25,22,HARBGN_7_UNITS-APND,42.333859999999994
7149,2019-10-25,23,HARBGN_7_UNITS-APND,38.27017
7150,2019-10-25,24,HARBGN_7_UNITS-APND,35.9214
7151,2019-10-26,1,HARBGN_7_UNITS-APND,37.08298
7152,2019-10-26,2,HARBGN_7_UNITS-APND,35.717459999999996
7153,2019-10-26,3,HARBGN_7_UNITS-APND,35.21712
7154,2019-10-26,4,HARBGN_7_UNITS-APND,32.83088
7155,2019-10-26,5,HARBGN_7_UNITS-APND,33.05901
7156,2019-10-26,6,HARBGN_7_UNITS-APND,34.3092
7157,2019-10-26,7,HARBGN_7_UNITS-APND,35.852109999999996
7158,2019-10-26,8,HARBGN_7_UNITS-APND,34.224779999999996
7159,2019-10-26,9,HARBGN_7_UNITS-APND,27.63952
7160,2019-10-26,10,HARBGN_7_UNITS-APND,11.22569
7161,2019-10-26,11,HARBGN_7_UNITS-APND,9.823960000000001
7162,2019-10-26,12,HARBGN_7_UNITS-APND,14.80826
7163,2019-10-26,13,HARBGN_7_UNITS-APND,17.13117
7164,2019-10-26,14,HARBGN_7_UNITS-APND,26.131429999999998
7165,2019-10-26,15,HARBGN_7_UNITS-APND,28.92966
7166,2019-10-26,16,HARBGN_7_UNITS-APND,29.05883
7167,2019-10-26,17,HARBGN_7_UNITS-APND,35.5862
7168,2019-10-26,18,HARBGN_7_UNITS-APND,44.370129999999996
7169,2019-10-26,19,HARBGN_7_UNITS-APND,57.85654
7170,2019-10-26,20,HARBGN_7_UNITS-APND,47.65885
7171,2019-10-26,21,HARBGN_7_UNITS-APND,41.05222
7172,2019-10-26,22,HARBGN_7_UNITS-APND,36.57355
7173,2019-10-26,23,HARBGN_7_UNITS-APND,34.306329999999996
7174,2019-10-26,24,HARBGN_7_UNITS-APND,32.60586
7175,2019-10-27,1,HARBGN_7_UNITS-APND,31.840090000000004
7176,2019-10-27,2,HARBGN_7_UNITS-APND,30.788090000000004
7177,2019-10-27,3,HARBGN_7_UNITS-APND,30.5882
7178,2019-10-27,4,HARBGN_7_UNITS-APND,30.7362
7179,2019-10-27,5,HARBGN_7_UNITS-APND,31.0591
7180,2019-10-27,6,HARBGN_7_UNITS-APND,33.14949
7181,2019-10-27,7,HARBGN_7_UNITS-APND,34.91171
7182,2019-10-27,8,HARBGN_7_UNITS-APND,35.722
7183,2019-10-27,9,HARBGN_7_UNITS-APND,26.630440000000004
7184,2019-10-27,10,HARBGN_7_UNITS-APND,12.39362
7185,2019-10-27,11,HARBGN_7_UNITS-APND,3.5883599999999998
7186,2019-10-27,12,HARBGN_7_UNITS-APND,4.2051300000000005
7187,2019-10-27,13,HARBGN_7_UNITS-APND,6.45139
7188,2019-10-27,14,HARBGN_7_UNITS-APND,13.16056
7189,2019-10-27,15,HARBGN_7_UNITS-APND,13.51477
7190,2019-10-27,16,HARBGN_7_UNITS-APND,20.2429
7191,2019-10-27,17,HARBGN_7_UNITS-APND,25.99071
7192,2019-10-27,18,HARBGN_7_UNITS-APND,40.84509
7193,2019-10-27,19,HARBGN_7_UNITS-APND,48.35346
7194,2019-10-27,20,HARBGN_7_UNITS-APND,44.118559999999995
7195,2019-10-27,21,HARBGN_7_UNITS-APND,42.51063
7196,2019-10-27,22,HARBGN_7_UNITS-APND,39.3128
7197,2019-10-27,23,HARBGN_7_UNITS-APND,35.39841
7198,2019-10-27,24,HARBGN_7_UNITS-APND,32.22018
7199,2019-10-28,1,HARBGN_7_UNITS-APND,30.56502
7200,2019-10-28,2,HARBGN_7_UNITS-APND,30.466820000000002
7201,2019-10-28,3,HARBGN_7_UNITS-APND,29.73913
7202,2019-10-28,4,HARBGN_7_UNITS-APND,29.93083
7203,2019-10-28,5,HARBGN_7_UNITS-APND,32.42276
7204,2019-10-28,6,HARBGN_7_UNITS-APND,38.215090000000004
7205,2019-10-28,7,HARBGN_7_UNITS-APND,49.23294
7206,2019-10-28,8,HARBGN_7_UNITS-APND,50.649029999999996
7207,2019-10-28,9,HARBGN_7_UNITS-APND,37.070570000000004
7208,2019-10-28,10,HARBGN_7_UNITS-APND,24.64494
7209,2019-10-28,11,HARBGN_7_UNITS-APND,18.68649
7210,2019-10-28,12,HARBGN_7_UNITS-APND,18.88241
7211,2019-10-28,13,HARBGN_7_UNITS-APND,24.49026
7212,2019-10-28,14,HARBGN_7_UNITS-APND,27.512040000000002
7213,2019-10-28,15,HARBGN_7_UNITS-APND,30.20843
7214,2019-10-28,16,HARBGN_7_UNITS-APND,35.0935
7215,2019-10-28,17,HARBGN_7_UNITS-APND,36.47137
7216,2019-10-28,18,HARBGN_7_UNITS-APND,52.963069999999995
7217,2019-10-28,19,HARBGN_7_UNITS-APND,68.19898
7218,2019-10-28,20,HARBGN_7_UNITS-APND,54.19421
7219,2019-10-28,21,HARBGN_7_UNITS-APND,47.310590000000005
7220,2019-10-28,22,HARBGN_7_UNITS-APND,41.93458
7221,2019-10-28,23,HARBGN_7_UNITS-APND,36.44851
7222,2019-10-28,24,HARBGN_7_UNITS-APND,34.872659999999996
7223,2019-10-29,1,HARBGN_7_UNITS-APND,31.27911
7224,2019-10-29,2,HARBGN_7_UNITS-APND,30.662229999999997
7225,2019-10-29,3,HARBGN_7_UNITS-APND,29.869559999999996
7226,2019-10-29,4,HARBGN_7_UNITS-APND,29.85598
7227,2019-10-29,5,HARBGN_7_UNITS-APND,31.34088
7228,2019-10-29,6,HARBGN_7_UNITS-APND,39.88599
7229,2019-10-29,7,HARBGN_7_UNITS-APND,54.46675
7230,2019-10-29,8,HARBGN_7_UNITS-APND,52.92435
7231,2019-10-29,9,HARBGN_7_UNITS-APND,33.9791
7232,2019-10-29,10,HARBGN_7_UNITS-APND,14.94699
7233,2019-10-29,11,HARBGN_7_UNITS-APND,9.06223
7234,2019-10-29,12,HARBGN_7_UNITS-APND,14.14422
7235,2019-10-29,13,HARBGN_7_UNITS-APND,19.32285
7236,2019-10-29,14,HARBGN_7_UNITS-APND,25.93178
7237,2019-10-29,15,HARBGN_7_UNITS-APND,21.16749
7238,2019-10-29,16,HARBGN_7_UNITS-APND,29.2853
7239,2019-10-29,17,HARBGN_7_UNITS-APND,39.941159999999996
7240,2019-10-29,18,HARBGN_7_UNITS-APND,53.94563
7241,2019-10-29,19,HARBGN_7_UNITS-APND,66.72614
7242,2019-10-29,20,HARBGN_7_UNITS-APND,56.830330000000004
7243,2019-10-29,21,HARBGN_7_UNITS-APND,49.336209999999994
7244,2019-10-29,22,HARBGN_7_UNITS-APND,48.20709
7245,2019-10-29,23,HARBGN_7_UNITS-APND,40.769659999999995
7246,2019-10-29,24,HARBGN_7_UNITS-APND,38.00014
7247,2019-10-30,1,HARBGN_7_UNITS-APND,38.1863
7248,2019-10-30,2,HARBGN_7_UNITS-APND,35.4919
7249,2019-10-30,3,HARBGN_7_UNITS-APND,33.999759999999995
7250,2019-10-30,4,HARBGN_7_UNITS-APND,34.22398
7251,2019-10-30,5,HARBGN_7_UNITS-APND,35.53823
7252,2019-10-30,6,HARBGN_7_UNITS-APND,48.42542
7253,2019-10-30,7,HARBGN_7_UNITS-APND,56.166340000000005
7254,2019-10-30,8,HARBGN_7_UNITS-APND,57.357659999999996
7255,2019-10-30,9,HARBGN_7_UNITS-APND,36.76813
7256,2019-10-30,10,HARBGN_7_UNITS-APND,26.556990000000003
7257,2019-10-30,11,HARBGN_7_UNITS-APND,29.047320000000003
7258,2019-10-30,12,HARBGN_7_UNITS-APND,32.24362
7259,2019-10-30,13,HARBGN_7_UNITS-APND,45.50923
7260,2019-10-30,14,HARBGN_7_UNITS-APND,66.18289
7261,2019-10-30,15,HARBGN_7_UNITS-APND,49.841840000000005
7262,2019-10-30,16,HARBGN_7_UNITS-APND,48.45912
7263,2019-10-30,17,HARBGN_7_UNITS-APND,43.42034
7264,2019-10-30,18,HARBGN_7_UNITS-APND,57.71889
7265,2019-10-30,19,HARBGN_7_UNITS-APND,69.33471999999999
7266,2019-10-30,20,HARBGN_7_UNITS-APND,59.06519
7267,2019-10-30,21,HARBGN_7_UNITS-APND,55.07659
7268,2019-10-30,22,HARBGN_7_UNITS-APND,50.85334
7269,2019-10-30,23,HARBGN_7_UNITS-APND,46.11902
7270,2019-10-30,24,HARBGN_7_UNITS-APND,40.4804
7271,2019-10-31,1,HARBGN_7_UNITS-APND,42.377390000000005
7272,2019-10-31,2,HARBGN_7_UNITS-APND,40.10425
7273,2019-10-31,3,HARBGN_7_UNITS-APND,37.79271
7274,2019-10-31,4,HARBGN_7_UNITS-APND,37.779920000000004
7275,2019-10-31,5,HARBGN_7_UNITS-APND,40.13562
7276,2019-10-31,6,HARBGN_7_UNITS-APND,50.91287
7277,2019-10-31,7,HARBGN_7_UNITS-APND,58.162180000000006
7278,2019-10-31,8,HARBGN_7_UNITS-APND,59.384640000000005
7279,2019-10-31,9,HARBGN_7_UNITS-APND,40.15793
7280,2019-10-31,10,HARBGN_7_UNITS-APND,31.75453
7281,2019-10-31,11,HARBGN_7_UNITS-APND,29.127609999999997
7282,2019-10-31,12,HARBGN_7_UNITS-APND,30.50396
7283,2019-10-31,13,HARBGN_7_UNITS-APND,33.2736
7284,2019-10-31,14,HARBGN_7_UNITS-APND,40.706920000000004
7285,2019-10-31,15,HARBGN_7_UNITS-APND,37.256029999999996
7286,2019-10-31,16,HARBGN_7_UNITS-APND,40.1828
7287,2019-10-31,17,HARBGN_7_UNITS-APND,48.05144
7288,2019-10-31,18,HARBGN_7_UNITS-APND,56.43233000000001
7289,2019-10-31,19,HARBGN_7_UNITS-APND,73.41479
7290,2019-10-31,20,HARBGN_7_UNITS-APND,60.0451
7291,2019-10-31,21,HARBGN_7_UNITS-APND,52.19232
7292,2019-10-31,22,HARBGN_7_UNITS-APND,50.59312
7293,2019-10-31,23,HARBGN_7_UNITS-APND,45.64461
7294,2019-10-31,24,HARBGN_7_UNITS-APND,40.58493
7295,2019-11-01,1,HARBGN_7_UNITS-APND,36.10828
7296,2019-11-01,2,HARBGN_7_UNITS-APND,34.26962
7297,2019-11-01,3,HARBGN_7_UNITS-APND,33.55522
7298,2019-11-01,4,HARBGN_7_UNITS-APND,33.373509999999996
7299,2019-11-01,5,HARBGN_7_UNITS-APND,35.65461
7300,2019-11-01,6,HARBGN_7_UNITS-APND,46.16548
7301,2019-11-01,7,HARBGN_7_UNITS-APND,54.92626
7302,2019-11-01,8,HARBGN_7_UNITS-APND,56.066
7303,2019-11-01,9,HARBGN_7_UNITS-APND,39.56215
7304,2019-11-01,10,HARBGN_7_UNITS-APND,30.243340000000003
7305,2019-11-01,11,HARBGN_7_UNITS-APND,27.734379999999998
7306,2019-11-01,12,HARBGN_7_UNITS-APND,29.95055
7307,2019-11-01,13,HARBGN_7_UNITS-APND,31.62401
7308,2019-11-01,14,HARBGN_7_UNITS-APND,38.97338
7309,2019-11-01,15,HARBGN_7_UNITS-APND,36.83059
7310,2019-11-01,16,HARBGN_7_UNITS-APND,38.459179999999996
7311,2019-11-01,17,HARBGN_7_UNITS-APND,44.403079999999996
7312,2019-11-01,18,HARBGN_7_UNITS-APND,53.715219999999995
7313,2019-11-01,19,HARBGN_7_UNITS-APND,65.85873000000001
7314,2019-11-01,20,HARBGN_7_UNITS-APND,57.75861999999999
7315,2019-11-01,21,HARBGN_7_UNITS-APND,51.6495
7316,2019-11-01,22,HARBGN_7_UNITS-APND,49.370979999999996
7317,2019-11-01,23,HARBGN_7_UNITS-APND,41.705890000000004
7318,2019-11-01,24,HARBGN_7_UNITS-APND,40.74442
7319,2019-11-02,1,HARBGN_7_UNITS-APND,38.83667
7320,2019-11-02,2,HARBGN_7_UNITS-APND,35.47822
7321,2019-11-02,3,HARBGN_7_UNITS-APND,35.26643
7322,2019-11-02,4,HARBGN_7_UNITS-APND,35.67335
7323,2019-11-02,5,HARBGN_7_UNITS-APND,36.96782
7324,2019-11-02,6,HARBGN_7_UNITS-APND,41.73748
7325,2019-11-02,7,HARBGN_7_UNITS-APND,43.15447
7326,2019-11-02,8,HARBGN_7_UNITS-APND,44.42523
7327,2019-11-02,9,HARBGN_7_UNITS-APND,34.85038
7328,2019-11-02,10,HARBGN_7_UNITS-APND,31.31597
7329,2019-11-02,11,HARBGN_7_UNITS-APND,21.66504
7330,2019-11-02,12,HARBGN_7_UNITS-APND,20.018629999999998
7331,2019-11-02,13,HARBGN_7_UNITS-APND,23.76052
7332,2019-11-02,14,HARBGN_7_UNITS-APND,28.07818
7333,2019-11-02,15,HARBGN_7_UNITS-APND,30.1203
7334,2019-11-02,16,HARBGN_7_UNITS-APND,35.192409999999995
7335,2019-11-02,17,HARBGN_7_UNITS-APND,42.1021
7336,2019-11-02,18,HARBGN_7_UNITS-APND,56.822230000000005
7337,2019-11-02,19,HARBGN_7_UNITS-APND,71.07775
7338,2019-11-02,20,HARBGN_7_UNITS-APND,56.09769
7339,2019-11-02,21,HARBGN_7_UNITS-APND,49.13731
7340,2019-11-02,22,HARBGN_7_UNITS-APND,45.69106
7341,2019-11-02,23,HARBGN_7_UNITS-APND,40.21693
7342,2019-11-02,24,HARBGN_7_UNITS-APND,37.84435
7343,2019-11-03,1,HARBGN_7_UNITS-APND,43.29544
7344,2019-11-03,2,HARBGN_7_UNITS-APND,40.74326
7345,2019-11-03,3,HARBGN_7_UNITS-APND,39.163309999999996
7346,2019-11-03,4,HARBGN_7_UNITS-APND,39.245309999999996
7347,2019-11-03,5,HARBGN_7_UNITS-APND,40.21706
7348,2019-11-03,6,HARBGN_7_UNITS-APND,42.08938
7349,2019-11-03,7,HARBGN_7_UNITS-APND,39.07659
7350,2019-11-03,8,HARBGN_7_UNITS-APND,34.325790000000005
7351,2019-11-03,9,HARBGN_7_UNITS-APND,27.053759999999997
7352,2019-11-03,10,HARBGN_7_UNITS-APND,14.107339999999999
7353,2019-11-03,11,HARBGN_7_UNITS-APND,12.34716
7354,2019-11-03,12,HARBGN_7_UNITS-APND,13.2727
7355,2019-11-03,13,HARBGN_7_UNITS-APND,14.905320000000001
7356,2019-11-03,14,HARBGN_7_UNITS-APND,23.175279999999997
7357,2019-11-03,15,HARBGN_7_UNITS-APND,27.962979999999998
7358,2019-11-03,16,HARBGN_7_UNITS-APND,39.41695
7359,2019-11-03,17,HARBGN_7_UNITS-APND,47.80068
7360,2019-11-03,18,HARBGN_7_UNITS-APND,67.73931
7361,2019-11-03,19,HARBGN_7_UNITS-APND,60.327690000000004
7362,2019-11-03,20,HARBGN_7_UNITS-APND,55.96495
7363,2019-11-03,21,HARBGN_7_UNITS-APND,50.66243
7364,2019-11-03,22,HARBGN_7_UNITS-APND,45.69563
7365,2019-11-03,23,HARBGN_7_UNITS-APND,42.97208
7366,2019-11-03,24,HARBGN_7_UNITS-APND,41.98015
7367,2019-11-03,25,HARBGN_7_UNITS-APND,41.59147
7368,2019-11-04,1,HARBGN_7_UNITS-APND,40.556329999999996
7369,2019-11-04,2,HARBGN_7_UNITS-APND,37.81772
7370,2019-11-04,3,HARBGN_7_UNITS-APND,36.89103
7371,2019-11-04,4,HARBGN_7_UNITS-APND,37.61407
7372,2019-11-04,5,HARBGN_7_UNITS-APND,39.223440000000004
7373,2019-11-04,6,HARBGN_7_UNITS-APND,46.52193
7374,2019-11-04,7,HARBGN_7_UNITS-APND,62.73153000000001
7375,2019-11-04,8,HARBGN_7_UNITS-APND,42.68847
7376,2019-11-04,9,HARBGN_7_UNITS-APND,37.62368
7377,2019-11-04,10,HARBGN_7_UNITS-APND,32.28929
7378,2019-11-04,11,HARBGN_7_UNITS-APND,31.51768
7379,2019-11-04,12,HARBGN_7_UNITS-APND,33.787009999999995
7380,2019-11-04,13,HARBGN_7_UNITS-APND,32.10796
7381,2019-11-04,14,HARBGN_7_UNITS-APND,35.48253
7382,2019-11-04,15,HARBGN_7_UNITS-APND,44.36446
7383,2019-11-04,16,HARBGN_7_UNITS-APND,49.88325
7384,2019-11-04,17,HARBGN_7_UNITS-APND,67.09324000000001
7385,2019-11-04,18,HARBGN_7_UNITS-APND,105.11474
7386,2019-11-04,19,HARBGN_7_UNITS-APND,89.775
7387,2019-11-04,20,HARBGN_7_UNITS-APND,75.30944000000001
7388,2019-11-04,21,HARBGN_7_UNITS-APND,56.81521
7389,2019-11-04,22,HARBGN_7_UNITS-APND,58.11476
7390,2019-11-04,23,HARBGN_7_UNITS-APND,46.77275
7391,2019-11-04,24,HARBGN_7_UNITS-APND,43.07861
7392,2019-11-05,1,HARBGN_7_UNITS-APND,40.29444
7393,2019-11-05,2,HARBGN_7_UNITS-APND,37.75201
7394,2019-11-05,3,HARBGN_7_UNITS-APND,36.937490000000004
7395,2019-11-05,4,HARBGN_7_UNITS-APND,37.034690000000005
7396,2019-11-05,5,HARBGN_7_UNITS-APND,40.40941
7397,2019-11-05,6,HARBGN_7_UNITS-APND,49.679159999999996
7398,2019-11-05,7,HARBGN_7_UNITS-APND,60.040690000000005
7399,2019-11-05,8,HARBGN_7_UNITS-APND,46.70304
7400,2019-11-05,9,HARBGN_7_UNITS-APND,38.39199
7401,2019-11-05,10,HARBGN_7_UNITS-APND,36.0203
7402,2019-11-05,11,HARBGN_7_UNITS-APND,33.11752
7403,2019-11-05,12,HARBGN_7_UNITS-APND,36.201440000000005
7404,2019-11-05,13,HARBGN_7_UNITS-APND,39.58098
7405,2019-11-05,14,HARBGN_7_UNITS-APND,40.44375
7406,2019-11-05,15,HARBGN_7_UNITS-APND,49.57114
7407,2019-11-05,16,HARBGN_7_UNITS-APND,54.32904
7408,2019-11-05,17,HARBGN_7_UNITS-APND,79.73909
7409,2019-11-05,18,HARBGN_7_UNITS-APND,152.02393
7410,2019-11-05,19,HARBGN_7_UNITS-APND,123.64758
7411,2019-11-05,20,HARBGN_7_UNITS-APND,74.49469
7412,2019-11-05,21,HARBGN_7_UNITS-APND,58.77928000000001
7413,2019-11-05,22,HARBGN_7_UNITS-APND,53.80313
7414,2019-11-05,23,HARBGN_7_UNITS-APND,46.890209999999996
7415,2019-11-05,24,HARBGN_7_UNITS-APND,43.632059999999996
7416,2019-11-06,1,HARBGN_7_UNITS-APND,40.03913
7417,2019-11-06,2,HARBGN_7_UNITS-APND,38.919979999999995
7418,2019-11-06,3,HARBGN_7_UNITS-APND,36.50589
7419,2019-11-06,4,HARBGN_7_UNITS-APND,37.06409
7420,2019-11-06,5,HARBGN_7_UNITS-APND,40.376909999999995
7421,2019-11-06,6,HARBGN_7_UNITS-APND,48.23087
7422,2019-11-06,7,HARBGN_7_UNITS-APND,59.631969999999995
7423,2019-11-06,8,HARBGN_7_UNITS-APND,46.504709999999996
7424,2019-11-06,9,HARBGN_7_UNITS-APND,39.67212
7425,2019-11-06,10,HARBGN_7_UNITS-APND,37.95146
7426,2019-11-06,11,HARBGN_7_UNITS-APND,33.67546
7427,2019-11-06,12,HARBGN_7_UNITS-APND,38.529
7428,2019-11-06,13,HARBGN_7_UNITS-APND,42.59898
7429,2019-11-06,14,HARBGN_7_UNITS-APND,38.7771
7430,2019-11-06,15,HARBGN_7_UNITS-APND,46.708090000000006
7431,2019-11-06,16,HARBGN_7_UNITS-APND,57.12475
7432,2019-11-06,17,HARBGN_7_UNITS-APND,91.69071
7433,2019-11-06,18,HARBGN_7_UNITS-APND,143.32904
7434,2019-11-06,19,HARBGN_7_UNITS-APND,84.57265
7435,2019-11-06,20,HARBGN_7_UNITS-APND,65.79345
7436,2019-11-06,21,HARBGN_7_UNITS-APND,58.03183000000001
7437,2019-11-06,22,HARBGN_7_UNITS-APND,52.092290000000006
7438,2019-11-06,23,HARBGN_7_UNITS-APND,47.14029
7439,2019-11-06,24,HARBGN_7_UNITS-APND,43.5385
7440,2019-11-07,1,HARBGN_7_UNITS-APND,35.91838
