,resource,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,lceo_type
124,FCZ7.Commercial.Warehouse.OutdoorLighting,101.4723672087433,98.51686136771194,95.64743822107954,92.86159050590247,90.15688398631308,87.53095532651754,64.79415880941687,62.90695030040473,61.07470902951916,59.80677849539075,no_cobenefits
125,FCZ7.Commercial.Warehouse.Refrigeration,59.775224735740956,59.1183207876885,58.527551421673245,65.50892175782963,64.44125091409025,63.13939379873854,51.775224735740956,48.913634369991655,37.440180885658854,31.550656442179086,no_cobenefits
126,FCZ7.Commercial.Warehouse.Ventilation,13.682182895304745,13.283672713888102,12.896769625134079,12.5211355583826,12.156442289691842,11.802371155040625,11.458612771884102,11.124866768819517,10.800841523125746,10.486253905947326,no_cobenefits
127,FCZ7.Commercial.Warehouse.WaterHeating,105.41249796404391,102.54995334560662,99.56306150058896,96.66316650542616,93.84773447128754,91.11430531192966,88.46049059410646,85.61294094748494,83.11936014318927,80.69840790600901,no_cobenefits
128,FCZ7.Residential.MULTIFAMILY.CoolingEff,154.0520457890798,152.73804728149798,146.76207956573793,140.48507896769937,142.20050433187362,135.41705415580208,104.32345213731084,108.18728396702232,108.46462455306349,100.18678435299385,no_cobenefits
129,FCZ7.Residential.MULTIFAMILY.Dryer,156.51010315560785,151.46994228045594,148.46095614696483,143.079995172551,138.9126166723796,134.79303584269192,130.0361358369911,125.97764506390706,122.69998967419416,118.87073132843241,no_cobenefits
130,FCZ7.Residential.MULTIFAMILY.Heating,161.3047418558604,158.2837288279494,137.71091812898842,136.87373539124397,135.10563120637443,135.1221904326171,122.0651313634288,127.34751944856016,123.0521974186439,119.06332446563454,no_cobenefits
131,FCZ7.Residential.MULTIFAMILY.Refrigerator,156.51010314288467,151.469942267176,148.4609561299571,143.07999512983304,138.91261663090586,134.79303585289873,130.03613585135633,125.97764505787868,122.69998966338741,118.87073133578514,no_cobenefits
132,FCZ7.Residential.MULTIFAMILY.ResLightingEff,102.12238643056683,98.95785264480726,96.26014368042874,93.15140294934952,86.49871672375173,122.18658225530821,93.51907533515696,100.55231690215012,100.51810917325898,87.11603524429434,no_cobenefits
133,FCZ7.Residential.MULTIFAMILY.Washer,156.51010315230997,151.46994227525497,148.46095615048182,143.07999517070488,138.91261667058723,134.79303584645172,130.03613584324808,125.97764507834836,122.69998968413233,118.87073132807397,no_cobenefits
134,FCZ7.Residential.MULTIFAMILY.WaterHeating,93.89001537019429,91.15535472834397,89.50870513952506,87.81679713462022,86.14751339220716,82.99678184515457,81.41688410634829,81.91558023330555,80.05596236977453,78.49065204280434,no_cobenefits
135,FCZ7.Residential.SINGLEFAMILY.CoolingEff,154.0520457896055,152.7380472793464,146.7620795648586,140.48507896857197,142.20050433366598,135.41705415963443,104.3234521417809,108.18728396569536,108.46462454891088,100.18678435112813,no_cobenefits
136,FCZ7.Residential.SINGLEFAMILY.Dryer,156.51010315560785,151.46994228045594,148.46095614696483,143.079995172551,138.9126166723796,134.79303584269192,130.0361358369911,125.97764506390706,122.69998967419416,118.87073132843241,no_cobenefits
137,FCZ7.Residential.SINGLEFAMILY.Heating,161.30474184440396,158.28372879491624,137.71091812175987,136.87373540002815,135.1056312335443,135.1221904412223,122.06513134795581,127.34751942062992,123.05219740588863,119.06332444715184,no_cobenefits
138,FCZ7.Residential.SINGLEFAMILY.Refrigerator,156.51010314288467,151.469942267176,148.4609561299571,143.07999512983304,138.91261663090586,134.79303585289873,130.03613585135633,125.97764505787868,122.69998966338741,118.87073133578514,no_cobenefits
139,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,102.12238643056683,98.95785264480726,96.26014368042874,93.15140294934952,86.49871672375173,122.18658225530821,93.51907533515696,100.55231690215012,100.51810917325898,87.11603524429434,no_cobenefits
140,FCZ7.Residential.SINGLEFAMILY.Washer,156.51010315230997,151.46994227525497,148.46095615048182,143.07999517070488,138.91261667058723,134.79303584645172,130.03613584324808,125.97764507834836,122.69998968413233,118.87073132807397,no_cobenefits
141,FCZ7.Residential.SINGLEFAMILY.WaterHeating,93.89001537019429,91.15535472834397,89.50870513952506,87.81679713462022,86.14751339220716,82.99678184515457,81.41688410634829,81.91558023330555,80.05596236977453,78.49065204280434,no_cobenefits
142,FCZ7.Commercial.College.Heating,149.4838513829042,143.26045196732443,138.07945671444097,131.29385029825295,124.9764794375615,119.10028801328593,107.0513327302655,104.20436324798008,101.43242113939174,98.73355101679991,no_cobenefits
143,FCZ7.Commercial.College.IndoorLightingEff,68.50466960480887,68.27236877995723,67.139669115551,66.11235892810484,51.91300119887171,51.655177226446206,50.70898034001793,49.68760883264128,48.50353333910757,38.634640547289806,no_cobenefits
144,FCZ7.Commercial.College.OfficeEquipment,28.96726028792438,28.379025918922114,28.54457757102318,27.71318210778949,26.906002046397568,26.12233208388113,20.829633104958972,20.222944762096084,19.633926953491343,18.82211537569595,no_cobenefits
145,FCZ7.Commercial.College.OutdoorLighting,101.47236720783148,98.51686136682667,95.64743822022008,92.86159050506802,90.15688398550294,87.530955325731,64.7941588103882,62.90695030134776,61.074709030434725,59.80677849428351,no_cobenefits
146,FCZ7.Commercial.College.Refrigeration,59.77522473295196,59.118320787807136,58.52755141681767,65.50892175498737,64.44125091150478,63.13939379772765,51.77522473377895,48.91363436906836,37.440180882914575,31.550656441687373,no_cobenefits
147,gas_harbor,,,,,,,,,,,no_cobenefits
148,FCZ7.Commercial.College.DaylightingEff,68.50466960651984,68.27236878513541,67.13966911700703,66.11235892953617,51.91300119118758,51.65517722165789,50.70898033739484,49.68760882877106,48.50353333802397,38.634640546003766,no_cobenefits
149,gas_ct,,,,,,,,,,,no_cobenefits
150,ci_shed_nonwatersystem,,,,,,,,,,,no_cobenefits
151,utility_solar_inbasin_rsCrsQ,28.375434175410874,26.49638061600755,24.702714572666334,22.991056091062642,21.358149675656975,19.80085985685922,18.316167058642925,16.901163428214275,15.553048928047057,14.269127497556866,no_cobenefits
152,utility_solar_outofbasin,31.190138230061322,29.229102999163324,27.355843100002037,25.566909030223517,23.858977771929673,22.22884829984242,20.673437391636323,19.189775401994268,17.775002300648996,16.426363781636418,no_cobenefits
153,commercial_solar,33.8121225266828,31.499392236639185,29.292700035122852,27.187830944341435,25.180725528746343,23.267474434128562,21.4443131500867,19.707616778885587,18.053895210309367,16.479788236673933,no_cobenefits
154,residential_solar,51.62236256883871,47.238476689533854,43.066169678198726,39.096835561839484,35.322190196239625,31.734259819411964,28.32536998462123,25.088134945360874,22.015447264419052,19.10046792179197,no_cobenefits
155,FCZ7.Commercial.College.Cooking,39.657696329222595,37.82166645720121,36.49969192020812,34.307498458509436,32.21204156843285,29.892065646102004,23.519259006589543,22.02114053607748,20.853475266600416,19.479675761564096,no_cobenefits
156,FCZ7.Commercial.College.Cooling,102.62869886279599,101.72808656421088,98.99892588020934,93.9020680394577,91.8281741553699,90.79840957778774,90.16617473760714,87.46421420129059,86.08528560885617,85.66899595024569,no_cobenefits
157,FCZ7.Commercial.College.EconomizerEff,102.6286988587823,101.72808655795991,98.99892587249596,93.90206803874548,91.82817415002818,90.79840957745124,90.1661747326599,87.4642141954286,86.08528560842586,85.66899595778463,no_cobenefits
158,FCZ7.Commercial.College.Heating,149.4838513829042,143.26045196732443,138.07945671444097,131.29385029825295,124.9764794375615,119.10028801328593,107.0513327302655,104.20436324798008,101.43242113939174,98.73355101679991,no_cobenefits
159,FCZ7.Commercial.College.IndoorLightingEff,68.50466960480887,68.27236877995723,67.139669115551,66.11235892810484,51.91300119887171,51.655177226446206,50.70898034001793,49.68760883264128,48.50353333910757,38.634640547289806,no_cobenefits
160,FCZ7.Commercial.College.OfficeEquipment,28.96726028792438,28.379025918922114,28.54457757102318,27.71318210778949,26.906002046397568,26.12233208388113,20.829633104958972,20.222944762096084,19.633926953491343,18.82211537569595,no_cobenefits
161,FCZ7.Commercial.College.OutdoorLighting,101.47236720783148,98.51686136682667,95.64743822022008,92.86159050506802,90.15688398550294,87.530955325731,64.7941588103882,62.90695030134776,61.074709030434725,59.80677849428351,no_cobenefits
162,FCZ7.Commercial.College.Refrigeration,59.77522473295196,59.118320787807136,58.52755141681767,65.50892175498737,64.44125091150478,63.13939379772765,51.77522473377895,48.91363436906836,37.440180882914575,31.550656441687373,no_cobenefits
163,FCZ7.Commercial.College.Ventilation,13.682182894494957,13.283672713101899,12.896769624370773,12.521135557641529,12.156442288972356,11.802371154342094,11.458612771205916,11.124866768161082,10.800841522486488,10.486253905326688,no_cobenefits
164,gas_harbor,,,,,,,,,,,no_cobenefits
165,FCZ7.Commercial.College.DaylightingEff,68.50466960651984,68.27236878513541,67.13966911700703,66.11235892953617,51.91300119118758,51.65517722165789,50.70898033739484,49.68760882877106,48.50353333802397,38.634640546003766,no_cobenefits
166,gas_ct,,,,,,,,,,,no_cobenefits
167,ci_shed_nonwatersystem,,,,,,,,,,,no_cobenefits
168,utility_solar_inbasin_rsCrsQ,28.375434175410874,26.49638061600755,24.702714572666334,22.991056091062642,21.358149675656975,19.80085985685922,18.316167058642925,16.901163428214275,15.553048928047057,14.269127497556866,no_cobenefits
169,utility_solar_outofbasin,31.190138230061322,29.229102999163324,27.355843100002037,25.566909030223517,23.858977771929673,22.22884829984242,20.673437391636323,19.189775401994268,17.775002300648996,16.426363781636418,no_cobenefits
170,commercial_solar,33.8121225266828,31.499392236639185,29.292700035122852,27.187830944341435,25.180725528746343,23.267474434128562,21.4443131500867,19.707616778885587,18.053895210309367,16.479788236673933,no_cobenefits
171,residential_solar,51.62236256883871,47.238476689533854,43.066169678198726,39.096835561839484,35.322190196239625,31.734259819411964,28.32536998462123,25.088134945360874,22.015447264419052,19.10046792179197,no_cobenefits
172,FCZ7.Commercial.College.Cooking,39.657696329222595,37.82166645720121,36.49969192020812,34.307498458509436,32.21204156843285,29.892065646102004,23.519259006589543,22.02114053607748,20.853475266600416,19.479675761564096,no_cobenefits
173,FCZ7.Commercial.College.Cooling,102.62869886279599,101.72808656421088,98.99892588020934,93.9020680394577,91.8281741553699,90.79840957778774,90.16617473760714,87.46421420129059,86.08528560885617,85.66899595024569,no_cobenefits
174,FCZ7.Commercial.College.EconomizerEff,102.6286988587823,101.72808655795991,98.99892587249596,93.90206803874548,91.82817415002818,90.79840957745124,90.1661747326599,87.4642141954286,86.08528560842586,85.66899595778463,no_cobenefits
175,FCZ7.Commercial.College.Heating,149.4838513829042,143.26045196732443,138.07945671444097,131.29385029825295,124.9764794375615,119.10028801328593,107.0513327302655,104.20436324798008,101.43242113939174,98.73355101679991,no_cobenefits
176,FCZ7.Commercial.College.IndoorLightingEff,68.50466960480887,68.27236877995723,67.139669115551,66.11235892810484,51.91300119887171,51.655177226446206,50.70898034001793,49.68760883264128,48.50353333910757,38.634640547289806,no_cobenefits
177,FCZ7.Commercial.College.OfficeEquipment,28.96726028792438,28.379025918922114,28.54457757102318,27.71318210778949,26.906002046397568,26.12233208388113,20.829633104958972,20.222944762096084,19.633926953491343,18.82211537569595,no_cobenefits
178,FCZ7.Commercial.College.OutdoorLighting,101.47236720783148,98.51686136682667,95.64743822022008,92.86159050506802,90.15688398550294,87.530955325731,64.7941588103882,62.90695030134776,61.074709030434725,59.80677849428351,no_cobenefits
179,FCZ7.Commercial.College.Refrigeration,59.77522473295196,59.118320787807136,58.52755141681767,65.50892175498737,64.44125091150478,63.13939379772765,51.77522473377895,48.91363436906836,37.440180882914575,31.550656441687373,no_cobenefits
180,FCZ7.Commercial.College.Ventilation,13.682182894494957,13.283672713101899,12.896769624370773,12.521135557641529,12.156442288972356,11.802371154342094,11.458612771205916,11.124866768161082,10.800841522486488,10.486253905326688,no_cobenefits
181,FCZ7.Commercial.College.WaterHeating,105.41249797017086,102.54995335383502,99.56306150857769,96.6631665131822,93.84773447881767,91.11430531924047,88.46049060120434,85.61294095140136,83.1193601469916,80.69840790970058,no_cobenefits
182,gas_harbor,,,,,,,,,,,no_cobenefits
183,FCZ7.Commercial.College.DaylightingEff,68.50466960651984,68.27236878513541,67.13966911700703,66.11235892953617,51.91300119118758,51.65517722165789,50.70898033739484,49.68760882877106,48.50353333802397,38.634640546003766,no_cobenefits
184,gas_ct,,,,,,,,,,,no_cobenefits
185,ci_shed_nonwatersystem,,,,,,,,,,,no_cobenefits
186,utility_solar_inbasin_rsCrsQ,28.375434175410874,26.49638061600755,24.702714572666334,22.991056091062642,21.358149675656975,19.80085985685922,18.316167058642925,16.901163428214275,15.553048928047057,14.269127497556866,no_cobenefits
187,utility_solar_outofbasin,31.190138230061322,29.229102999163324,27.355843100002037,25.566909030223517,23.858977771929673,22.22884829984242,20.673437391636323,19.189775401994268,17.775002300648996,16.426363781636418,no_cobenefits
188,commercial_solar,33.8121225266828,31.499392236639185,29.292700035122852,27.187830944341435,25.180725528746343,23.267474434128562,21.4443131500867,19.707616778885587,18.053895210309367,16.479788236673933,no_cobenefits
189,residential_solar,51.62236256883871,47.238476689533854,43.066169678198726,39.096835561839484,35.322190196239625,31.734259819411964,28.32536998462123,25.088134945360874,22.015447264419052,19.10046792179197,no_cobenefits
190,FCZ7.Commercial.College.Cooking,39.657696329222595,37.82166645720121,36.49969192020812,34.307498458509436,32.21204156843285,29.892065646102004,23.519259006589543,22.02114053607748,20.853475266600416,19.479675761564096,no_cobenefits
191,FCZ7.Commercial.College.Cooling,102.62869886279599,101.72808656421088,98.99892588020934,93.9020680394577,91.8281741553699,90.79840957778774,90.16617473760714,87.46421420129059,86.08528560885617,85.66899595024569,no_cobenefits
192,FCZ7.Commercial.College.EconomizerEff,102.6286988587823,101.72808655795991,98.99892587249596,93.90206803874548,91.82817415002818,90.79840957745124,90.1661747326599,87.4642141954286,86.08528560842586,85.66899595778463,no_cobenefits
193,FCZ7.Commercial.College.Heating,149.4838513829042,143.26045196732443,138.07945671444097,131.29385029825295,124.9764794375615,119.10028801328593,107.0513327302655,104.20436324798008,101.43242113939174,98.73355101679991,no_cobenefits
194,FCZ7.Commercial.College.IndoorLightingEff,68.50466960480887,68.27236877995723,67.139669115551,66.11235892810484,51.91300119887171,51.655177226446206,50.70898034001793,49.68760883264128,48.50353333910757,38.634640547289806,no_cobenefits
195,FCZ7.Commercial.College.OfficeEquipment,28.96726028792438,28.379025918922114,28.54457757102318,27.71318210778949,26.906002046397568,26.12233208388113,20.829633104958972,20.222944762096084,19.633926953491343,18.82211537569595,no_cobenefits
196,FCZ7.Commercial.College.OutdoorLighting,101.47236720783148,98.51686136682667,95.64743822022008,92.86159050506802,90.15688398550294,87.530955325731,64.7941588103882,62.90695030134776,61.074709030434725,59.80677849428351,no_cobenefits
197,FCZ7.Commercial.College.Refrigeration,59.77522473295196,59.118320787807136,58.52755141681767,65.50892175498737,64.44125091150478,63.13939379772765,51.77522473377895,48.91363436906836,37.440180882914575,31.550656441687373,no_cobenefits
