,day,hour_starting,period,month,rate,units
6609,thurs,9,base,oct_dec,183.4464,2018$/MWh
6610,thurs,10,low,oct_dec,206.0448,2018$/MWh
6611,thurs,11,low,oct_dec,206.0448,2018$/MWh
6612,thurs,12,low,oct_dec,206.0448,2018$/MWh
6613,thurs,13,high,oct_dec,206.0448,2018$/MWh
6614,thurs,14,high,oct_dec,206.0448,2018$/MWh
6615,thurs,15,high,oct_dec,206.0448,2018$/MWh
6616,thurs,16,high,oct_dec,206.0448,2018$/MWh
6617,thurs,17,low,oct_dec,206.0448,2018$/MWh
6618,thurs,18,low,oct_dec,206.0448,2018$/MWh
6619,thurs,19,low,oct_dec,206.0448,2018$/MWh
6620,thurs,20,base,oct_dec,183.4464,2018$/MWh
6621,thurs,21,base,oct_dec,183.4464,2018$/MWh
6622,thurs,22,base,oct_dec,183.4464,2018$/MWh
6623,thurs,23,base,oct_dec,183.4464,2018$/MWh
6624,fri,0,base,oct_dec,183.4464,2018$/MWh
6625,fri,1,base,oct_dec,183.4464,2018$/MWh
6626,fri,2,base,oct_dec,183.4464,2018$/MWh
6627,fri,3,base,oct_dec,183.4464,2018$/MWh
6628,fri,4,base,oct_dec,183.4464,2018$/MWh
6629,fri,5,base,oct_dec,183.4464,2018$/MWh
6630,fri,6,base,oct_dec,183.4464,2018$/MWh
6631,fri,7,base,oct_dec,183.4464,2018$/MWh
6632,fri,8,base,oct_dec,183.4464,2018$/MWh
6633,fri,9,base,oct_dec,183.4464,2018$/MWh
6634,fri,10,low,oct_dec,206.0448,2018$/MWh
6635,fri,11,low,oct_dec,206.0448,2018$/MWh
6636,fri,12,low,oct_dec,206.0448,2018$/MWh
6637,fri,13,high,oct_dec,206.0448,2018$/MWh
6638,fri,14,high,oct_dec,206.0448,2018$/MWh
6639,fri,15,high,oct_dec,206.0448,2018$/MWh
6640,fri,16,high,oct_dec,206.0448,2018$/MWh
6641,fri,17,low,oct_dec,206.0448,2018$/MWh
6642,fri,18,low,oct_dec,206.0448,2018$/MWh
6643,fri,19,low,oct_dec,206.0448,2018$/MWh
6644,fri,20,base,oct_dec,183.4464,2018$/MWh
6645,fri,21,base,oct_dec,183.4464,2018$/MWh
6646,fri,22,base,oct_dec,183.4464,2018$/MWh
6647,fri,23,base,oct_dec,183.4464,2018$/MWh
6648,sat,0,base,oct_dec,183.4464,2018$/MWh
6649,sat,1,base,oct_dec,183.4464,2018$/MWh
6650,sat,2,base,oct_dec,183.4464,2018$/MWh
6651,sat,3,base,oct_dec,183.4464,2018$/MWh
6652,sat,4,base,oct_dec,183.4464,2018$/MWh
6653,sat,5,base,oct_dec,183.4464,2018$/MWh
6654,sat,6,base,oct_dec,183.4464,2018$/MWh
6655,sat,7,base,oct_dec,183.4464,2018$/MWh
6656,sat,8,base,oct_dec,183.4464,2018$/MWh
6657,sat,9,base,oct_dec,183.4464,2018$/MWh
6658,sat,10,base,oct_dec,183.4464,2018$/MWh
6659,sat,11,base,oct_dec,183.4464,2018$/MWh
6660,sat,12,base,oct_dec,183.4464,2018$/MWh
6661,sat,13,base,oct_dec,183.4464,2018$/MWh
6662,sat,14,base,oct_dec,183.4464,2018$/MWh
6663,sat,15,base,oct_dec,183.4464,2018$/MWh
6664,sat,16,base,oct_dec,183.4464,2018$/MWh
6665,sat,17,base,oct_dec,183.4464,2018$/MWh
6666,sat,18,base,oct_dec,183.4464,2018$/MWh
6667,sat,19,base,oct_dec,183.4464,2018$/MWh
6668,sat,20,base,oct_dec,183.4464,2018$/MWh
6669,sat,21,base,oct_dec,183.4464,2018$/MWh
6670,sat,22,base,oct_dec,183.4464,2018$/MWh
6671,sat,23,base,oct_dec,183.4464,2018$/MWh
6672,sun,0,base,oct_dec,183.4464,2018$/MWh
6673,sun,1,base,oct_dec,183.4464,2018$/MWh
6674,sun,2,base,oct_dec,183.4464,2018$/MWh
6675,sun,3,base,oct_dec,183.4464,2018$/MWh
6676,sun,4,base,oct_dec,183.4464,2018$/MWh
6677,sun,5,base,oct_dec,183.4464,2018$/MWh
6678,sun,6,base,oct_dec,183.4464,2018$/MWh
6679,sun,7,base,oct_dec,183.4464,2018$/MWh
6680,sun,8,base,oct_dec,183.4464,2018$/MWh
6681,sun,9,base,oct_dec,183.4464,2018$/MWh
6682,sun,10,base,oct_dec,183.4464,2018$/MWh
6683,sun,11,base,oct_dec,183.4464,2018$/MWh
6684,sun,12,base,oct_dec,183.4464,2018$/MWh
6685,sun,13,base,oct_dec,183.4464,2018$/MWh
6686,sun,14,base,oct_dec,183.4464,2018$/MWh
6687,sun,15,base,oct_dec,183.4464,2018$/MWh
6688,sun,16,base,oct_dec,183.4464,2018$/MWh
6689,sun,17,base,oct_dec,183.4464,2018$/MWh
6690,sun,18,base,oct_dec,183.4464,2018$/MWh
6691,sun,19,base,oct_dec,183.4464,2018$/MWh
6692,sun,20,base,oct_dec,183.4464,2018$/MWh
6693,sun,21,base,oct_dec,183.4464,2018$/MWh
6694,sun,22,base,oct_dec,183.4464,2018$/MWh
6695,sun,23,base,oct_dec,183.4464,2018$/MWh
6696,mon,0,base,oct_dec,183.4464,2018$/MWh
6697,mon,1,base,oct_dec,183.4464,2018$/MWh
6698,mon,2,base,oct_dec,183.4464,2018$/MWh
6699,mon,3,base,oct_dec,183.4464,2018$/MWh
6700,mon,4,base,oct_dec,183.4464,2018$/MWh
6701,mon,5,base,oct_dec,183.4464,2018$/MWh
6702,mon,6,base,oct_dec,183.4464,2018$/MWh
6703,mon,7,base,oct_dec,183.4464,2018$/MWh
6704,mon,8,base,oct_dec,183.4464,2018$/MWh
6705,mon,9,base,oct_dec,183.4464,2018$/MWh
6706,mon,10,low,oct_dec,206.0448,2018$/MWh
6707,mon,11,low,oct_dec,206.0448,2018$/MWh
6708,mon,12,low,oct_dec,206.0448,2018$/MWh
6709,mon,13,high,oct_dec,206.0448,2018$/MWh
6710,mon,14,high,oct_dec,206.0448,2018$/MWh
6711,mon,15,high,oct_dec,206.0448,2018$/MWh
6712,mon,16,high,oct_dec,206.0448,2018$/MWh
6713,mon,17,low,oct_dec,206.0448,2018$/MWh
6714,mon,18,low,oct_dec,206.0448,2018$/MWh
6715,mon,19,low,oct_dec,206.0448,2018$/MWh
6716,mon,20,base,oct_dec,183.4464,2018$/MWh
6717,mon,21,base,oct_dec,183.4464,2018$/MWh
6718,mon,22,base,oct_dec,183.4464,2018$/MWh
6719,mon,23,base,oct_dec,183.4464,2018$/MWh
6720,tues,0,base,oct_dec,183.4464,2018$/MWh
6721,tues,1,base,oct_dec,183.4464,2018$/MWh
6722,tues,2,base,oct_dec,183.4464,2018$/MWh
6723,tues,3,base,oct_dec,183.4464,2018$/MWh
6724,tues,4,base,oct_dec,183.4464,2018$/MWh
6725,tues,5,base,oct_dec,183.4464,2018$/MWh
6726,tues,6,base,oct_dec,183.4464,2018$/MWh
6727,tues,7,base,oct_dec,183.4464,2018$/MWh
6728,tues,8,base,oct_dec,183.4464,2018$/MWh
6729,tues,9,base,oct_dec,183.4464,2018$/MWh
6730,tues,10,low,oct_dec,206.0448,2018$/MWh
6731,tues,11,low,oct_dec,206.0448,2018$/MWh
6732,tues,12,low,oct_dec,206.0448,2018$/MWh
6733,tues,13,high,oct_dec,206.0448,2018$/MWh
6734,tues,14,high,oct_dec,206.0448,2018$/MWh
6735,tues,15,high,oct_dec,206.0448,2018$/MWh
6736,tues,16,high,oct_dec,206.0448,2018$/MWh
6737,tues,17,low,oct_dec,206.0448,2018$/MWh
6738,tues,18,low,oct_dec,206.0448,2018$/MWh
6739,tues,19,low,oct_dec,206.0448,2018$/MWh
6740,tues,20,base,oct_dec,183.4464,2018$/MWh
6741,tues,21,base,oct_dec,183.4464,2018$/MWh
6742,tues,22,base,oct_dec,183.4464,2018$/MWh
6743,tues,23,base,oct_dec,183.4464,2018$/MWh
6744,wed,0,base,oct_dec,183.4464,2018$/MWh
6745,wed,1,base,oct_dec,183.4464,2018$/MWh
6746,wed,2,base,oct_dec,183.4464,2018$/MWh
6747,wed,3,base,oct_dec,183.4464,2018$/MWh
6748,wed,4,base,oct_dec,183.4464,2018$/MWh
6749,wed,5,base,oct_dec,183.4464,2018$/MWh
6750,wed,6,base,oct_dec,183.4464,2018$/MWh
6751,wed,7,base,oct_dec,183.4464,2018$/MWh
6752,wed,8,base,oct_dec,183.4464,2018$/MWh
6753,wed,9,base,oct_dec,183.4464,2018$/MWh
6754,wed,10,low,oct_dec,206.0448,2018$/MWh
6755,wed,11,low,oct_dec,206.0448,2018$/MWh
6756,wed,12,low,oct_dec,206.0448,2018$/MWh
6757,wed,13,high,oct_dec,206.0448,2018$/MWh
6758,wed,14,high,oct_dec,206.0448,2018$/MWh
6759,wed,15,high,oct_dec,206.0448,2018$/MWh
6760,wed,16,high,oct_dec,206.0448,2018$/MWh
6761,wed,17,low,oct_dec,206.0448,2018$/MWh
6762,wed,18,low,oct_dec,206.0448,2018$/MWh
6763,wed,19,low,oct_dec,206.0448,2018$/MWh
6764,wed,20,base,oct_dec,183.4464,2018$/MWh
6765,wed,21,base,oct_dec,183.4464,2018$/MWh
6766,wed,22,base,oct_dec,183.4464,2018$/MWh
6767,wed,23,base,oct_dec,183.4464,2018$/MWh
6768,thurs,0,base,oct_dec,183.4464,2018$/MWh
6769,thurs,1,base,oct_dec,183.4464,2018$/MWh
6770,thurs,2,base,oct_dec,183.4464,2018$/MWh
6771,thurs,3,base,oct_dec,183.4464,2018$/MWh
6772,thurs,4,base,oct_dec,183.4464,2018$/MWh
6773,thurs,5,base,oct_dec,183.4464,2018$/MWh
6774,thurs,6,base,oct_dec,183.4464,2018$/MWh
6775,thurs,7,base,oct_dec,183.4464,2018$/MWh
6776,thurs,8,base,oct_dec,183.4464,2018$/MWh
6777,thurs,9,base,oct_dec,183.4464,2018$/MWh
6778,thurs,10,low,oct_dec,206.0448,2018$/MWh
6779,thurs,11,low,oct_dec,206.0448,2018$/MWh
6780,thurs,12,low,oct_dec,206.0448,2018$/MWh
6781,thurs,13,high,oct_dec,206.0448,2018$/MWh
6782,thurs,14,high,oct_dec,206.0448,2018$/MWh
6783,thurs,15,high,oct_dec,206.0448,2018$/MWh
6784,thurs,16,high,oct_dec,206.0448,2018$/MWh
6785,thurs,17,low,oct_dec,206.0448,2018$/MWh
6786,thurs,18,low,oct_dec,206.0448,2018$/MWh
6787,thurs,19,low,oct_dec,206.0448,2018$/MWh
6788,thurs,20,base,oct_dec,183.4464,2018$/MWh
6789,thurs,21,base,oct_dec,183.4464,2018$/MWh
6790,thurs,22,base,oct_dec,183.4464,2018$/MWh
6791,thurs,23,base,oct_dec,183.4464,2018$/MWh
6792,fri,0,base,oct_dec,183.4464,2018$/MWh
6793,fri,1,base,oct_dec,183.4464,2018$/MWh
6794,fri,2,base,oct_dec,183.4464,2018$/MWh
6795,fri,3,base,oct_dec,183.4464,2018$/MWh
6796,fri,4,base,oct_dec,183.4464,2018$/MWh
6797,fri,5,base,oct_dec,183.4464,2018$/MWh
6798,fri,6,base,oct_dec,183.4464,2018$/MWh
6799,fri,7,base,oct_dec,183.4464,2018$/MWh
6800,fri,8,base,oct_dec,183.4464,2018$/MWh
6801,fri,9,base,oct_dec,183.4464,2018$/MWh
6802,fri,10,low,oct_dec,206.0448,2018$/MWh
6803,fri,11,low,oct_dec,206.0448,2018$/MWh
6804,fri,12,low,oct_dec,206.0448,2018$/MWh
6805,fri,13,high,oct_dec,206.0448,2018$/MWh
6806,fri,14,high,oct_dec,206.0448,2018$/MWh
6807,fri,15,high,oct_dec,206.0448,2018$/MWh
6808,fri,16,high,oct_dec,206.0448,2018$/MWh
6809,fri,17,low,oct_dec,206.0448,2018$/MWh
6810,fri,18,low,oct_dec,206.0448,2018$/MWh
6811,fri,19,low,oct_dec,206.0448,2018$/MWh
6812,fri,20,base,oct_dec,183.4464,2018$/MWh
6813,fri,21,base,oct_dec,183.4464,2018$/MWh
6814,fri,22,base,oct_dec,183.4464,2018$/MWh
6815,fri,23,base,oct_dec,183.4464,2018$/MWh
6816,sat,0,base,oct_dec,183.4464,2018$/MWh
6817,sat,1,base,oct_dec,183.4464,2018$/MWh
6818,sat,2,base,oct_dec,183.4464,2018$/MWh
6819,sat,3,base,oct_dec,183.4464,2018$/MWh
6820,sat,4,base,oct_dec,183.4464,2018$/MWh
6821,sat,5,base,oct_dec,183.4464,2018$/MWh
6822,sat,6,base,oct_dec,183.4464,2018$/MWh
6823,sat,7,base,oct_dec,183.4464,2018$/MWh
6824,sat,8,base,oct_dec,183.4464,2018$/MWh
6825,sat,9,base,oct_dec,183.4464,2018$/MWh
6826,sat,10,base,oct_dec,183.4464,2018$/MWh
6827,sat,11,base,oct_dec,183.4464,2018$/MWh
6828,sat,12,base,oct_dec,183.4464,2018$/MWh
6829,sat,13,base,oct_dec,183.4464,2018$/MWh
6830,sat,14,base,oct_dec,183.4464,2018$/MWh
6831,sat,15,base,oct_dec,183.4464,2018$/MWh
6832,sat,16,base,oct_dec,183.4464,2018$/MWh
6833,sat,17,base,oct_dec,183.4464,2018$/MWh
6834,sat,18,base,oct_dec,183.4464,2018$/MWh
6835,sat,19,base,oct_dec,183.4464,2018$/MWh
6836,sat,20,base,oct_dec,183.4464,2018$/MWh
6837,sat,21,base,oct_dec,183.4464,2018$/MWh
6838,sat,22,base,oct_dec,183.4464,2018$/MWh
6839,sat,23,base,oct_dec,183.4464,2018$/MWh
6840,sun,0,base,oct_dec,183.4464,2018$/MWh
6841,sun,1,base,oct_dec,183.4464,2018$/MWh
6842,sun,2,base,oct_dec,183.4464,2018$/MWh
6843,sun,3,base,oct_dec,183.4464,2018$/MWh
6844,sun,4,base,oct_dec,183.4464,2018$/MWh
6845,sun,5,base,oct_dec,183.4464,2018$/MWh
6846,sun,6,base,oct_dec,183.4464,2018$/MWh
6847,sun,7,base,oct_dec,183.4464,2018$/MWh
6848,sun,8,base,oct_dec,183.4464,2018$/MWh
6849,sun,9,base,oct_dec,183.4464,2018$/MWh
6850,sun,10,base,oct_dec,183.4464,2018$/MWh
6851,sun,11,base,oct_dec,183.4464,2018$/MWh
6852,sun,12,base,oct_dec,183.4464,2018$/MWh
6853,sun,13,base,oct_dec,183.4464,2018$/MWh
6854,sun,14,base,oct_dec,183.4464,2018$/MWh
6855,sun,15,base,oct_dec,183.4464,2018$/MWh
6856,sun,16,base,oct_dec,183.4464,2018$/MWh
6857,sun,17,base,oct_dec,183.4464,2018$/MWh
6858,sun,18,base,oct_dec,183.4464,2018$/MWh
6859,sun,19,base,oct_dec,183.4464,2018$/MWh
6860,sun,20,base,oct_dec,183.4464,2018$/MWh
6861,sun,21,base,oct_dec,183.4464,2018$/MWh
6862,sun,22,base,oct_dec,183.4464,2018$/MWh
6863,sun,23,base,oct_dec,183.4464,2018$/MWh
6864,mon,0,base,oct_dec,183.4464,2018$/MWh
6865,mon,1,base,oct_dec,183.4464,2018$/MWh
6866,mon,2,base,oct_dec,183.4464,2018$/MWh
6867,mon,3,base,oct_dec,183.4464,2018$/MWh
6868,mon,4,base,oct_dec,183.4464,2018$/MWh
6869,mon,5,base,oct_dec,183.4464,2018$/MWh
6870,mon,6,base,oct_dec,183.4464,2018$/MWh
6871,mon,7,base,oct_dec,183.4464,2018$/MWh
6872,mon,8,base,oct_dec,183.4464,2018$/MWh
6873,mon,9,base,oct_dec,183.4464,2018$/MWh
6874,mon,10,low,oct_dec,206.0448,2018$/MWh
6875,mon,11,low,oct_dec,206.0448,2018$/MWh
6876,mon,12,low,oct_dec,206.0448,2018$/MWh
6877,mon,13,high,oct_dec,206.0448,2018$/MWh
6878,mon,14,high,oct_dec,206.0448,2018$/MWh
6879,mon,15,high,oct_dec,206.0448,2018$/MWh
6880,mon,16,high,oct_dec,206.0448,2018$/MWh
6881,mon,17,low,oct_dec,206.0448,2018$/MWh
6882,mon,18,low,oct_dec,206.0448,2018$/MWh
6883,mon,19,low,oct_dec,206.0448,2018$/MWh
6884,mon,20,base,oct_dec,183.4464,2018$/MWh
6885,mon,21,base,oct_dec,183.4464,2018$/MWh
6886,mon,22,base,oct_dec,183.4464,2018$/MWh
6887,mon,23,base,oct_dec,183.4464,2018$/MWh
6888,tues,0,base,oct_dec,183.4464,2018$/MWh
6889,tues,1,base,oct_dec,183.4464,2018$/MWh
6890,tues,2,base,oct_dec,183.4464,2018$/MWh
6891,tues,3,base,oct_dec,183.4464,2018$/MWh
6892,tues,4,base,oct_dec,183.4464,2018$/MWh
6893,tues,5,base,oct_dec,183.4464,2018$/MWh
6894,tues,6,base,oct_dec,183.4464,2018$/MWh
6895,tues,7,base,oct_dec,183.4464,2018$/MWh
6896,tues,8,base,oct_dec,183.4464,2018$/MWh
6897,tues,9,base,oct_dec,183.4464,2018$/MWh
6898,tues,10,low,oct_dec,206.0448,2018$/MWh
6899,tues,11,low,oct_dec,206.0448,2018$/MWh
6900,tues,12,low,oct_dec,206.0448,2018$/MWh
6901,tues,13,high,oct_dec,206.0448,2018$/MWh
6902,tues,14,high,oct_dec,206.0448,2018$/MWh
6903,tues,15,high,oct_dec,206.0448,2018$/MWh
6904,tues,16,high,oct_dec,206.0448,2018$/MWh
6905,tues,17,low,oct_dec,206.0448,2018$/MWh
6906,tues,18,low,oct_dec,206.0448,2018$/MWh
6907,tues,19,low,oct_dec,206.0448,2018$/MWh
6908,tues,20,base,oct_dec,183.4464,2018$/MWh
6909,tues,21,base,oct_dec,183.4464,2018$/MWh
6910,tues,22,base,oct_dec,183.4464,2018$/MWh
6911,tues,23,base,oct_dec,183.4464,2018$/MWh
6912,wed,0,base,oct_dec,183.4464,2018$/MWh
6913,wed,1,base,oct_dec,183.4464,2018$/MWh
6914,wed,2,base,oct_dec,183.4464,2018$/MWh
6915,wed,3,base,oct_dec,183.4464,2018$/MWh
6916,wed,4,base,oct_dec,183.4464,2018$/MWh
6917,wed,5,base,oct_dec,183.4464,2018$/MWh
6918,wed,6,base,oct_dec,183.4464,2018$/MWh
6919,wed,7,base,oct_dec,183.4464,2018$/MWh
6920,wed,8,base,oct_dec,183.4464,2018$/MWh
6921,wed,9,base,oct_dec,183.4464,2018$/MWh
6922,wed,10,low,oct_dec,206.0448,2018$/MWh
6923,wed,11,low,oct_dec,206.0448,2018$/MWh
6924,wed,12,low,oct_dec,206.0448,2018$/MWh
6925,wed,13,high,oct_dec,206.0448,2018$/MWh
6926,wed,14,high,oct_dec,206.0448,2018$/MWh
6927,wed,15,high,oct_dec,206.0448,2018$/MWh
6928,wed,16,high,oct_dec,206.0448,2018$/MWh
6929,wed,17,low,oct_dec,206.0448,2018$/MWh
6930,wed,18,low,oct_dec,206.0448,2018$/MWh
6931,wed,19,low,oct_dec,206.0448,2018$/MWh
6932,wed,20,base,oct_dec,183.4464,2018$/MWh
6933,wed,21,base,oct_dec,183.4464,2018$/MWh
6934,wed,22,base,oct_dec,183.4464,2018$/MWh
6935,wed,23,base,oct_dec,183.4464,2018$/MWh
6936,thurs,0,base,oct_dec,183.4464,2018$/MWh
6937,thurs,1,base,oct_dec,183.4464,2018$/MWh
6938,thurs,2,base,oct_dec,183.4464,2018$/MWh
6939,thurs,3,base,oct_dec,183.4464,2018$/MWh
6940,thurs,4,base,oct_dec,183.4464,2018$/MWh
6941,thurs,5,base,oct_dec,183.4464,2018$/MWh
6942,thurs,6,base,oct_dec,183.4464,2018$/MWh
6943,thurs,7,base,oct_dec,183.4464,2018$/MWh
6944,thurs,8,base,oct_dec,183.4464,2018$/MWh
6945,thurs,9,base,oct_dec,183.4464,2018$/MWh
6946,thurs,10,low,oct_dec,206.0448,2018$/MWh
6947,thurs,11,low,oct_dec,206.0448,2018$/MWh
6948,thurs,12,low,oct_dec,206.0448,2018$/MWh
6949,thurs,13,high,oct_dec,206.0448,2018$/MWh
6950,thurs,14,high,oct_dec,206.0448,2018$/MWh
6951,thurs,15,high,oct_dec,206.0448,2018$/MWh
6952,thurs,16,high,oct_dec,206.0448,2018$/MWh
6953,thurs,17,low,oct_dec,206.0448,2018$/MWh
6954,thurs,18,low,oct_dec,206.0448,2018$/MWh
6955,thurs,19,low,oct_dec,206.0448,2018$/MWh
6956,thurs,20,base,oct_dec,183.4464,2018$/MWh
6957,thurs,21,base,oct_dec,183.4464,2018$/MWh
6958,thurs,22,base,oct_dec,183.4464,2018$/MWh
6959,thurs,23,base,oct_dec,183.4464,2018$/MWh
6960,fri,0,base,oct_dec,183.4464,2018$/MWh
6961,fri,1,base,oct_dec,183.4464,2018$/MWh
6962,fri,2,base,oct_dec,183.4464,2018$/MWh
6963,fri,3,base,oct_dec,183.4464,2018$/MWh
6964,fri,4,base,oct_dec,183.4464,2018$/MWh
6965,fri,5,base,oct_dec,183.4464,2018$/MWh
6966,fri,6,base,oct_dec,183.4464,2018$/MWh
6967,fri,7,base,oct_dec,183.4464,2018$/MWh
6968,fri,8,base,oct_dec,183.4464,2018$/MWh
6969,fri,9,base,oct_dec,183.4464,2018$/MWh
6970,fri,10,low,oct_dec,206.0448,2018$/MWh
6971,fri,11,low,oct_dec,206.0448,2018$/MWh
6972,fri,12,low,oct_dec,206.0448,2018$/MWh
6973,fri,13,high,oct_dec,206.0448,2018$/MWh
6974,fri,14,high,oct_dec,206.0448,2018$/MWh
6975,fri,15,high,oct_dec,206.0448,2018$/MWh
6976,fri,16,high,oct_dec,206.0448,2018$/MWh
6977,fri,17,low,oct_dec,206.0448,2018$/MWh
6978,fri,18,low,oct_dec,206.0448,2018$/MWh
6979,fri,19,low,oct_dec,206.0448,2018$/MWh
6980,fri,20,base,oct_dec,183.4464,2018$/MWh
6981,fri,21,base,oct_dec,183.4464,2018$/MWh
6982,fri,22,base,oct_dec,183.4464,2018$/MWh
6983,fri,23,base,oct_dec,183.4464,2018$/MWh
6984,sat,0,base,oct_dec,183.4464,2018$/MWh
6985,sat,1,base,oct_dec,183.4464,2018$/MWh
6986,sat,2,base,oct_dec,183.4464,2018$/MWh
6987,sat,3,base,oct_dec,183.4464,2018$/MWh
6988,sat,4,base,oct_dec,183.4464,2018$/MWh
6989,sat,5,base,oct_dec,183.4464,2018$/MWh
6990,sat,6,base,oct_dec,183.4464,2018$/MWh
6991,sat,7,base,oct_dec,183.4464,2018$/MWh
6992,sat,8,base,oct_dec,183.4464,2018$/MWh
6993,sat,9,base,oct_dec,183.4464,2018$/MWh
6994,sat,10,base,oct_dec,183.4464,2018$/MWh
6995,sat,11,base,oct_dec,183.4464,2018$/MWh
6996,sat,12,base,oct_dec,183.4464,2018$/MWh
6997,sat,13,base,oct_dec,183.4464,2018$/MWh
6998,sat,14,base,oct_dec,183.4464,2018$/MWh
6999,sat,15,base,oct_dec,183.4464,2018$/MWh
7000,sat,16,base,oct_dec,183.4464,2018$/MWh
7001,sat,17,base,oct_dec,183.4464,2018$/MWh
7002,sat,18,base,oct_dec,183.4464,2018$/MWh
7003,sat,19,base,oct_dec,183.4464,2018$/MWh
7004,sat,20,base,oct_dec,183.4464,2018$/MWh
7005,sat,21,base,oct_dec,183.4464,2018$/MWh
7006,sat,22,base,oct_dec,183.4464,2018$/MWh
7007,sat,23,base,oct_dec,183.4464,2018$/MWh
7008,sun,0,base,oct_dec,183.4464,2018$/MWh
7009,sun,1,base,oct_dec,183.4464,2018$/MWh
7010,sun,2,base,oct_dec,183.4464,2018$/MWh
7011,sun,3,base,oct_dec,183.4464,2018$/MWh
7012,sun,4,base,oct_dec,183.4464,2018$/MWh
7013,sun,5,base,oct_dec,183.4464,2018$/MWh
7014,sun,6,base,oct_dec,183.4464,2018$/MWh
7015,sun,7,base,oct_dec,183.4464,2018$/MWh
7016,sun,8,base,oct_dec,183.4464,2018$/MWh
7017,sun,9,base,oct_dec,183.4464,2018$/MWh
7018,sun,10,base,oct_dec,183.4464,2018$/MWh
7019,sun,11,base,oct_dec,183.4464,2018$/MWh
7020,sun,12,base,oct_dec,183.4464,2018$/MWh
7021,sun,13,base,oct_dec,183.4464,2018$/MWh
7022,sun,14,base,oct_dec,183.4464,2018$/MWh
7023,sun,15,base,oct_dec,183.4464,2018$/MWh
7024,sun,16,base,oct_dec,183.4464,2018$/MWh
7025,sun,17,base,oct_dec,183.4464,2018$/MWh
7026,sun,18,base,oct_dec,183.4464,2018$/MWh
7027,sun,19,base,oct_dec,183.4464,2018$/MWh
7028,sun,20,base,oct_dec,183.4464,2018$/MWh
7029,sun,21,base,oct_dec,183.4464,2018$/MWh
7030,sun,22,base,oct_dec,183.4464,2018$/MWh
7031,sun,23,base,oct_dec,183.4464,2018$/MWh
7032,mon,0,base,oct_dec,183.4464,2018$/MWh
7033,mon,1,base,oct_dec,183.4464,2018$/MWh
7034,mon,2,base,oct_dec,183.4464,2018$/MWh
7035,mon,3,base,oct_dec,183.4464,2018$/MWh
7036,mon,4,base,oct_dec,183.4464,2018$/MWh
7037,mon,5,base,oct_dec,183.4464,2018$/MWh
7038,mon,6,base,oct_dec,183.4464,2018$/MWh
7039,mon,7,base,oct_dec,183.4464,2018$/MWh
7040,mon,8,base,oct_dec,183.4464,2018$/MWh
7041,mon,9,base,oct_dec,183.4464,2018$/MWh
7042,mon,10,low,oct_dec,206.0448,2018$/MWh
7043,mon,11,low,oct_dec,206.0448,2018$/MWh
7044,mon,12,low,oct_dec,206.0448,2018$/MWh
7045,mon,13,high,oct_dec,206.0448,2018$/MWh
7046,mon,14,high,oct_dec,206.0448,2018$/MWh
7047,mon,15,high,oct_dec,206.0448,2018$/MWh
7048,mon,16,high,oct_dec,206.0448,2018$/MWh
7049,mon,17,low,oct_dec,206.0448,2018$/MWh
7050,mon,18,low,oct_dec,206.0448,2018$/MWh
7051,mon,19,low,oct_dec,206.0448,2018$/MWh
7052,mon,20,base,oct_dec,183.4464,2018$/MWh
7053,mon,21,base,oct_dec,183.4464,2018$/MWh
7054,mon,22,base,oct_dec,183.4464,2018$/MWh
7055,mon,23,base,oct_dec,183.4464,2018$/MWh
7056,tues,0,base,oct_dec,183.4464,2018$/MWh
7057,tues,1,base,oct_dec,183.4464,2018$/MWh
7058,tues,2,base,oct_dec,183.4464,2018$/MWh
7059,tues,3,base,oct_dec,183.4464,2018$/MWh
7060,tues,4,base,oct_dec,183.4464,2018$/MWh
7061,tues,5,base,oct_dec,183.4464,2018$/MWh
7062,tues,6,base,oct_dec,183.4464,2018$/MWh
7063,tues,7,base,oct_dec,183.4464,2018$/MWh
7064,tues,8,base,oct_dec,183.4464,2018$/MWh
7065,tues,9,base,oct_dec,183.4464,2018$/MWh
7066,tues,10,low,oct_dec,206.0448,2018$/MWh
7067,tues,11,low,oct_dec,206.0448,2018$/MWh
7068,tues,12,low,oct_dec,206.0448,2018$/MWh
7069,tues,13,high,oct_dec,206.0448,2018$/MWh
7070,tues,14,high,oct_dec,206.0448,2018$/MWh
7071,tues,15,high,oct_dec,206.0448,2018$/MWh
7072,tues,16,high,oct_dec,206.0448,2018$/MWh
7073,tues,17,low,oct_dec,206.0448,2018$/MWh
7074,tues,18,low,oct_dec,206.0448,2018$/MWh
7075,tues,19,low,oct_dec,206.0448,2018$/MWh
7076,tues,20,base,oct_dec,183.4464,2018$/MWh
7077,tues,21,base,oct_dec,183.4464,2018$/MWh
7078,tues,22,base,oct_dec,183.4464,2018$/MWh
7079,tues,23,base,oct_dec,183.4464,2018$/MWh
7080,wed,0,base,oct_dec,183.4464,2018$/MWh
7081,wed,1,base,oct_dec,183.4464,2018$/MWh
7082,wed,2,base,oct_dec,183.4464,2018$/MWh
7083,wed,3,base,oct_dec,183.4464,2018$/MWh
7084,wed,4,base,oct_dec,183.4464,2018$/MWh
7085,wed,5,base,oct_dec,183.4464,2018$/MWh
7086,wed,6,base,oct_dec,183.4464,2018$/MWh
7087,wed,7,base,oct_dec,183.4464,2018$/MWh
