,Unnamed: 0,OPR_DT,OPR_HR,NODE,LMP_$/MWh
4282,4282,2019-06-28,12,HARBGN_7_UNITS-APND,15.66735
4283,4283,2019-06-28,13,HARBGN_7_UNITS-APND,18.69446
4284,4284,2019-06-28,14,HARBGN_7_UNITS-APND,20.68905
4285,4285,2019-06-28,15,HARBGN_7_UNITS-APND,22.62068
4286,4286,2019-06-28,16,HARBGN_7_UNITS-APND,23.45672
4287,4287,2019-06-28,17,HARBGN_7_UNITS-APND,25.68858
4288,4288,2019-06-28,18,HARBGN_7_UNITS-APND,26.07867
4289,4289,2019-06-28,19,HARBGN_7_UNITS-APND,31.21983
4290,4290,2019-06-28,20,HARBGN_7_UNITS-APND,41.21108
4291,4291,2019-06-28,21,HARBGN_7_UNITS-APND,44.48123
4292,4292,2019-06-28,22,HARBGN_7_UNITS-APND,31.57342
4293,4293,2019-06-28,23,HARBGN_7_UNITS-APND,26.40077
4294,4294,2019-06-28,24,HARBGN_7_UNITS-APND,25.02347
4295,4295,2019-06-29,1,HARBGN_7_UNITS-APND,27.68395
4296,4296,2019-06-29,2,HARBGN_7_UNITS-APND,25.99312
4297,4297,2019-06-29,3,HARBGN_7_UNITS-APND,25.98524
4298,4298,2019-06-29,4,HARBGN_7_UNITS-APND,25.95313
4299,4299,2019-06-29,5,HARBGN_7_UNITS-APND,26.45472
4300,4300,2019-06-29,6,HARBGN_7_UNITS-APND,26.32318
4301,4301,2019-06-29,7,HARBGN_7_UNITS-APND,23.49805
4302,4302,2019-06-29,8,HARBGN_7_UNITS-APND,19.62854
4303,4303,2019-06-29,9,HARBGN_7_UNITS-APND,15.75956
4304,4304,2019-06-29,10,HARBGN_7_UNITS-APND,15.9124
4305,4305,2019-06-29,11,HARBGN_7_UNITS-APND,16.89053
4306,4306,2019-06-29,12,HARBGN_7_UNITS-APND,18.51975
4307,4307,2019-06-29,13,HARBGN_7_UNITS-APND,20.39706
4308,4308,2019-06-29,14,HARBGN_7_UNITS-APND,23.97385
4309,4309,2019-06-29,15,HARBGN_7_UNITS-APND,24.96643
4310,4310,2019-06-29,16,HARBGN_7_UNITS-APND,26.53019
4311,4311,2019-06-29,17,HARBGN_7_UNITS-APND,26.56842
4312,4312,2019-06-29,18,HARBGN_7_UNITS-APND,31.12941
4313,4313,2019-06-29,19,HARBGN_7_UNITS-APND,41.39064000000001
4314,4314,2019-06-29,20,HARBGN_7_UNITS-APND,51.72213
4315,4315,2019-06-29,21,HARBGN_7_UNITS-APND,44.90423
4316,4316,2019-06-29,22,HARBGN_7_UNITS-APND,38.45202000000001
4317,4317,2019-06-29,23,HARBGN_7_UNITS-APND,30.97032
4318,4318,2019-06-29,24,HARBGN_7_UNITS-APND,27.25637
4319,4319,2019-06-30,1,HARBGN_7_UNITS-APND,29.96393
4320,4320,2019-06-30,2,HARBGN_7_UNITS-APND,27.60609
4321,4321,2019-06-30,3,HARBGN_7_UNITS-APND,24.13377
4322,4322,2019-06-30,4,HARBGN_7_UNITS-APND,24.0605
4323,4323,2019-06-30,5,HARBGN_7_UNITS-APND,25.18215
4324,4324,2019-06-30,6,HARBGN_7_UNITS-APND,24.17299
4325,4325,2019-06-30,7,HARBGN_7_UNITS-APND,24.56444
4326,4326,2019-06-30,8,HARBGN_7_UNITS-APND,15.25635
4327,4327,2019-06-30,9,HARBGN_7_UNITS-APND,8.59549
4328,4328,2019-06-30,10,HARBGN_7_UNITS-APND,7.34391
4329,4329,2019-06-30,11,HARBGN_7_UNITS-APND,8.02411
4330,4330,2019-06-30,12,HARBGN_7_UNITS-APND,8.72493
4331,4331,2019-06-30,13,HARBGN_7_UNITS-APND,12.70003
4332,4332,2019-06-30,14,HARBGN_7_UNITS-APND,16.43085
4333,4333,2019-06-30,15,HARBGN_7_UNITS-APND,22.33275
4334,4334,2019-06-30,16,HARBGN_7_UNITS-APND,24.21807
4335,4335,2019-06-30,17,HARBGN_7_UNITS-APND,29.62736
4336,4336,2019-06-30,18,HARBGN_7_UNITS-APND,35.78908
4337,4337,2019-06-30,19,HARBGN_7_UNITS-APND,42.85355
4338,4338,2019-06-30,20,HARBGN_7_UNITS-APND,55.89246
4339,4339,2019-06-30,21,HARBGN_7_UNITS-APND,54.83452
4340,4340,2019-06-30,22,HARBGN_7_UNITS-APND,38.46005
4341,4341,2019-06-30,23,HARBGN_7_UNITS-APND,30.07996
4342,4342,2019-06-30,24,HARBGN_7_UNITS-APND,26.1836
4343,4343,2019-07-01,1,HARBGN_7_UNITS-APND,25.75718
4344,4344,2019-07-01,2,HARBGN_7_UNITS-APND,22.2691
4345,4345,2019-07-01,3,HARBGN_7_UNITS-APND,22.07409
4346,4346,2019-07-01,4,HARBGN_7_UNITS-APND,22.70068
4347,4347,2019-07-01,5,HARBGN_7_UNITS-APND,25.30048
4348,4348,2019-07-01,6,HARBGN_7_UNITS-APND,29.02655
4349,4349,2019-07-01,7,HARBGN_7_UNITS-APND,27.90107
4350,4350,2019-07-01,8,HARBGN_7_UNITS-APND,22.92348
4351,4351,2019-07-01,9,HARBGN_7_UNITS-APND,17.916520000000006
4352,4352,2019-07-01,10,HARBGN_7_UNITS-APND,19.61023
4353,4353,2019-07-01,11,HARBGN_7_UNITS-APND,20.07719
4354,4354,2019-07-01,12,HARBGN_7_UNITS-APND,29.24124
4355,4355,2019-07-01,13,HARBGN_7_UNITS-APND,34.79478
4356,4356,2019-07-01,14,HARBGN_7_UNITS-APND,34.73039
4357,4357,2019-07-01,15,HARBGN_7_UNITS-APND,33.86967
4358,4358,2019-07-01,16,HARBGN_7_UNITS-APND,30.89204
4359,4359,2019-07-01,17,HARBGN_7_UNITS-APND,47.8613
4360,4360,2019-07-01,18,HARBGN_7_UNITS-APND,41.95189
4361,4361,2019-07-01,19,HARBGN_7_UNITS-APND,48.26316
4362,4362,2019-07-01,20,HARBGN_7_UNITS-APND,61.95728
4363,4363,2019-07-01,21,HARBGN_7_UNITS-APND,56.08302
4364,4364,2019-07-01,22,HARBGN_7_UNITS-APND,44.00181
4365,4365,2019-07-01,23,HARBGN_7_UNITS-APND,29.149490000000004
4366,4366,2019-07-01,24,HARBGN_7_UNITS-APND,25.37462
4367,4367,2019-07-02,1,HARBGN_7_UNITS-APND,24.02471
4368,4368,2019-07-02,2,HARBGN_7_UNITS-APND,21.44104
4369,4369,2019-07-02,3,HARBGN_7_UNITS-APND,21.60253
4370,4370,2019-07-02,4,HARBGN_7_UNITS-APND,20.95026
4371,4371,2019-07-02,5,HARBGN_7_UNITS-APND,21.8988
4372,4372,2019-07-02,6,HARBGN_7_UNITS-APND,26.9827
4373,4373,2019-07-02,7,HARBGN_7_UNITS-APND,25.13446
4374,4374,2019-07-02,8,HARBGN_7_UNITS-APND,19.33136
4375,4375,2019-07-02,9,HARBGN_7_UNITS-APND,15.97375
4376,4376,2019-07-02,10,HARBGN_7_UNITS-APND,15.8541
4377,4377,2019-07-02,11,HARBGN_7_UNITS-APND,15.87091
4378,4378,2019-07-02,12,HARBGN_7_UNITS-APND,18.85734
4379,4379,2019-07-02,13,HARBGN_7_UNITS-APND,20.52084
4380,4380,2019-07-02,14,HARBGN_7_UNITS-APND,29.46045
4381,4381,2019-07-02,15,HARBGN_7_UNITS-APND,26.87194
4382,4382,2019-07-02,16,HARBGN_7_UNITS-APND,27.87708
4383,4383,2019-07-02,17,HARBGN_7_UNITS-APND,26.53705
4384,4384,2019-07-02,18,HARBGN_7_UNITS-APND,29.64484
4385,4385,2019-07-02,19,HARBGN_7_UNITS-APND,35.97534
4386,4386,2019-07-02,20,HARBGN_7_UNITS-APND,51.99791
4387,4387,2019-07-02,21,HARBGN_7_UNITS-APND,43.7643
4388,4388,2019-07-02,22,HARBGN_7_UNITS-APND,36.94555
4389,4389,2019-07-02,23,HARBGN_7_UNITS-APND,28.7326
4390,4390,2019-07-02,24,HARBGN_7_UNITS-APND,24.51485
4391,4391,2019-07-03,1,HARBGN_7_UNITS-APND,25.04617
4392,4392,2019-07-03,2,HARBGN_7_UNITS-APND,21.16605
4393,4393,2019-07-03,3,HARBGN_7_UNITS-APND,20.05028
4394,4394,2019-07-03,4,HARBGN_7_UNITS-APND,19.55856
4395,4395,2019-07-03,5,HARBGN_7_UNITS-APND,20.82223
4396,4396,2019-07-03,6,HARBGN_7_UNITS-APND,27.03795
4397,4397,2019-07-03,7,HARBGN_7_UNITS-APND,22.9008
4398,4398,2019-07-03,8,HARBGN_7_UNITS-APND,20.16463
4399,4399,2019-07-03,9,HARBGN_7_UNITS-APND,16.49036
4400,4400,2019-07-03,10,HARBGN_7_UNITS-APND,16.27617
4401,4401,2019-07-03,11,HARBGN_7_UNITS-APND,16.55434
4402,4402,2019-07-03,12,HARBGN_7_UNITS-APND,16.57169
4403,4403,2019-07-03,13,HARBGN_7_UNITS-APND,18.31375
4404,4404,2019-07-03,14,HARBGN_7_UNITS-APND,18.84965
4405,4405,2019-07-03,15,HARBGN_7_UNITS-APND,22.4718
4406,4406,2019-07-03,16,HARBGN_7_UNITS-APND,22.41096
4407,4407,2019-07-03,17,HARBGN_7_UNITS-APND,22.83399
4408,4408,2019-07-03,18,HARBGN_7_UNITS-APND,24.75029
4409,4409,2019-07-03,19,HARBGN_7_UNITS-APND,31.12481
4410,4410,2019-07-03,20,HARBGN_7_UNITS-APND,46.1766
4411,4411,2019-07-03,21,HARBGN_7_UNITS-APND,40.7797
4412,4412,2019-07-03,22,HARBGN_7_UNITS-APND,33.512190000000004
4413,4413,2019-07-03,23,HARBGN_7_UNITS-APND,26.14738
4414,4414,2019-07-03,24,HARBGN_7_UNITS-APND,23.65744
4415,4415,2019-07-04,1,HARBGN_7_UNITS-APND,21.53174
4416,4416,2019-07-04,2,HARBGN_7_UNITS-APND,20.86469
4417,4417,2019-07-04,3,HARBGN_7_UNITS-APND,19.38215
4418,4418,2019-07-04,4,HARBGN_7_UNITS-APND,18.85146
4419,4419,2019-07-04,5,HARBGN_7_UNITS-APND,19.63355
4420,4420,2019-07-04,6,HARBGN_7_UNITS-APND,18.97574
4421,4421,2019-07-04,7,HARBGN_7_UNITS-APND,16.56938
4422,4422,2019-07-04,8,HARBGN_7_UNITS-APND,8.21231
4423,4423,2019-07-04,9,HARBGN_7_UNITS-APND,2.09812
4424,4424,2019-07-04,10,HARBGN_7_UNITS-APND,3.76745
4425,4425,2019-07-04,11,HARBGN_7_UNITS-APND,5.28705
4426,4426,2019-07-04,12,HARBGN_7_UNITS-APND,7.89518
4427,4427,2019-07-04,13,HARBGN_7_UNITS-APND,10.4643
4428,4428,2019-07-04,14,HARBGN_7_UNITS-APND,12.39248
4429,4429,2019-07-04,15,HARBGN_7_UNITS-APND,14.34671
4430,4430,2019-07-04,16,HARBGN_7_UNITS-APND,16.074070000000006
4431,4431,2019-07-04,17,HARBGN_7_UNITS-APND,18.76957
4432,4432,2019-07-04,18,HARBGN_7_UNITS-APND,21.16043
4433,4433,2019-07-04,19,HARBGN_7_UNITS-APND,26.43636
4434,4434,2019-07-04,20,HARBGN_7_UNITS-APND,37.19057
4435,4435,2019-07-04,21,HARBGN_7_UNITS-APND,38.41395
4436,4436,2019-07-04,22,HARBGN_7_UNITS-APND,28.54294
4437,4437,2019-07-04,23,HARBGN_7_UNITS-APND,23.35622
4438,4438,2019-07-04,24,HARBGN_7_UNITS-APND,23.90635
4439,4439,2019-07-05,1,HARBGN_7_UNITS-APND,22.9201
4440,4440,2019-07-05,2,HARBGN_7_UNITS-APND,22.14761
4441,4441,2019-07-05,3,HARBGN_7_UNITS-APND,21.37596
4442,4442,2019-07-05,4,HARBGN_7_UNITS-APND,21.46142
4443,4443,2019-07-05,5,HARBGN_7_UNITS-APND,22.15296
4444,4444,2019-07-05,6,HARBGN_7_UNITS-APND,25.22813
4445,4445,2019-07-05,7,HARBGN_7_UNITS-APND,25.09982
4446,4446,2019-07-05,8,HARBGN_7_UNITS-APND,19.39616
4447,4447,2019-07-05,9,HARBGN_7_UNITS-APND,14.74152
4448,4448,2019-07-05,10,HARBGN_7_UNITS-APND,15.29452
4449,4449,2019-07-05,11,HARBGN_7_UNITS-APND,16.53862
4450,4450,2019-07-05,12,HARBGN_7_UNITS-APND,18.48872
4451,4451,2019-07-05,13,HARBGN_7_UNITS-APND,20.64996
4452,4452,2019-07-05,14,HARBGN_7_UNITS-APND,24.07371
4453,4453,2019-07-05,15,HARBGN_7_UNITS-APND,25.86661
4454,4454,2019-07-05,16,HARBGN_7_UNITS-APND,26.52754
4455,4455,2019-07-05,17,HARBGN_7_UNITS-APND,25.02356
4456,4456,2019-07-05,18,HARBGN_7_UNITS-APND,26.6736
4457,4457,2019-07-05,19,HARBGN_7_UNITS-APND,34.465509999999995
4458,4458,2019-07-05,20,HARBGN_7_UNITS-APND,46.15007
4459,4459,2019-07-05,21,HARBGN_7_UNITS-APND,41.0263
4460,4460,2019-07-05,22,HARBGN_7_UNITS-APND,36.02686
4461,4461,2019-07-05,23,HARBGN_7_UNITS-APND,26.10665
4462,4462,2019-07-05,24,HARBGN_7_UNITS-APND,24.26218
4463,4463,2019-07-06,1,HARBGN_7_UNITS-APND,24.21655
4464,4464,2019-07-06,2,HARBGN_7_UNITS-APND,22.21653
4465,4465,2019-07-06,3,HARBGN_7_UNITS-APND,22.22592
4466,4466,2019-07-06,4,HARBGN_7_UNITS-APND,22.12263
4467,4467,2019-07-06,5,HARBGN_7_UNITS-APND,21.42243
4468,4468,2019-07-06,6,HARBGN_7_UNITS-APND,22.133000000000006
4469,4469,2019-07-06,7,HARBGN_7_UNITS-APND,17.66909
4470,4470,2019-07-06,8,HARBGN_7_UNITS-APND,11.07213
4471,4471,2019-07-06,9,HARBGN_7_UNITS-APND,6.7184300000000015
4472,4472,2019-07-06,10,HARBGN_7_UNITS-APND,8.12696
4473,4473,2019-07-06,11,HARBGN_7_UNITS-APND,9.59808
4474,4474,2019-07-06,12,HARBGN_7_UNITS-APND,11.85439
4475,4475,2019-07-06,13,HARBGN_7_UNITS-APND,17.08142
4476,4476,2019-07-06,14,HARBGN_7_UNITS-APND,19.69318
4477,4477,2019-07-06,15,HARBGN_7_UNITS-APND,22.31857
4478,4478,2019-07-06,16,HARBGN_7_UNITS-APND,22.1048
4479,4479,2019-07-06,17,HARBGN_7_UNITS-APND,21.99179
4480,4480,2019-07-06,18,HARBGN_7_UNITS-APND,23.60828
4481,4481,2019-07-06,19,HARBGN_7_UNITS-APND,28.4979
4482,4482,2019-07-06,20,HARBGN_7_UNITS-APND,41.29008
4483,4483,2019-07-06,21,HARBGN_7_UNITS-APND,37.07409000000001
4484,4484,2019-07-06,22,HARBGN_7_UNITS-APND,30.85598
4485,4485,2019-07-06,23,HARBGN_7_UNITS-APND,26.37394
4486,4486,2019-07-06,24,HARBGN_7_UNITS-APND,22.82279
4487,4487,2019-07-07,1,HARBGN_7_UNITS-APND,20.87003
4488,4488,2019-07-07,2,HARBGN_7_UNITS-APND,20.29678
4489,4489,2019-07-07,3,HARBGN_7_UNITS-APND,19.72892
4490,4490,2019-07-07,4,HARBGN_7_UNITS-APND,19.34224
4491,4491,2019-07-07,5,HARBGN_7_UNITS-APND,18.92358
4492,4492,2019-07-07,6,HARBGN_7_UNITS-APND,20.08104
4493,4493,2019-07-07,7,HARBGN_7_UNITS-APND,14.71512
4494,4494,2019-07-07,8,HARBGN_7_UNITS-APND,8.57131
4495,4495,2019-07-07,9,HARBGN_7_UNITS-APND,3.47873
4496,4496,2019-07-07,10,HARBGN_7_UNITS-APND,4.0705300000000015
4497,4497,2019-07-07,11,HARBGN_7_UNITS-APND,3.14391
4498,4498,2019-07-07,12,HARBGN_7_UNITS-APND,3.80142
4499,4499,2019-07-07,13,HARBGN_7_UNITS-APND,5.07448
4500,4500,2019-07-07,14,HARBGN_7_UNITS-APND,6.812189999999998
4501,4501,2019-07-07,15,HARBGN_7_UNITS-APND,8.53603
4502,4502,2019-07-07,16,HARBGN_7_UNITS-APND,10.80509
4503,4503,2019-07-07,17,HARBGN_7_UNITS-APND,11.68924
4504,4504,2019-07-07,18,HARBGN_7_UNITS-APND,18.43153
4505,4505,2019-07-07,19,HARBGN_7_UNITS-APND,25.12743
4506,4506,2019-07-07,20,HARBGN_7_UNITS-APND,36.89894
4507,4507,2019-07-07,21,HARBGN_7_UNITS-APND,36.90307
4508,4508,2019-07-07,22,HARBGN_7_UNITS-APND,31.86857
4509,4509,2019-07-07,23,HARBGN_7_UNITS-APND,23.84609
4510,4510,2019-07-07,24,HARBGN_7_UNITS-APND,22.5705
4511,4511,2019-07-08,1,HARBGN_7_UNITS-APND,21.49604
4512,4512,2019-07-08,2,HARBGN_7_UNITS-APND,21.02694
4513,4513,2019-07-08,3,HARBGN_7_UNITS-APND,20.6889
4514,4514,2019-07-08,4,HARBGN_7_UNITS-APND,18.89816
4515,4515,2019-07-08,5,HARBGN_7_UNITS-APND,22.4073
4516,4516,2019-07-08,6,HARBGN_7_UNITS-APND,26.75896
4517,4517,2019-07-08,7,HARBGN_7_UNITS-APND,26.92661
4518,4518,2019-07-08,8,HARBGN_7_UNITS-APND,20.81441
4519,4519,2019-07-08,9,HARBGN_7_UNITS-APND,14.388229999999998
4520,4520,2019-07-08,10,HARBGN_7_UNITS-APND,12.92031
4521,4521,2019-07-08,11,HARBGN_7_UNITS-APND,13.7876
4522,4522,2019-07-08,12,HARBGN_7_UNITS-APND,13.26273
4523,4523,2019-07-08,13,HARBGN_7_UNITS-APND,14.61609
4524,4524,2019-07-08,14,HARBGN_7_UNITS-APND,16.06692
4525,4525,2019-07-08,15,HARBGN_7_UNITS-APND,17.03255
4526,4526,2019-07-08,16,HARBGN_7_UNITS-APND,18.54056
4527,4527,2019-07-08,17,HARBGN_7_UNITS-APND,18.40089
4528,4528,2019-07-08,18,HARBGN_7_UNITS-APND,21.34012
4529,4529,2019-07-08,19,HARBGN_7_UNITS-APND,28.88421
4530,4530,2019-07-08,20,HARBGN_7_UNITS-APND,42.33247
4531,4531,2019-07-08,21,HARBGN_7_UNITS-APND,40.70066
4532,4532,2019-07-08,22,HARBGN_7_UNITS-APND,33.93468
4533,4533,2019-07-08,23,HARBGN_7_UNITS-APND,26.19348
4534,4534,2019-07-08,24,HARBGN_7_UNITS-APND,22.86331
4535,4535,2019-07-09,1,HARBGN_7_UNITS-APND,26.54698
4536,4536,2019-07-09,2,HARBGN_7_UNITS-APND,23.08406
4537,4537,2019-07-09,3,HARBGN_7_UNITS-APND,21.89732
4538,4538,2019-07-09,4,HARBGN_7_UNITS-APND,21.55929
4539,4539,2019-07-09,5,HARBGN_7_UNITS-APND,25.17544
4540,4540,2019-07-09,6,HARBGN_7_UNITS-APND,29.98769
4541,4541,2019-07-09,7,HARBGN_7_UNITS-APND,27.386840000000007
4542,4542,2019-07-09,8,HARBGN_7_UNITS-APND,22.94392
4543,4543,2019-07-09,9,HARBGN_7_UNITS-APND,16.96596
4544,4544,2019-07-09,10,HARBGN_7_UNITS-APND,15.25303
4545,4545,2019-07-09,11,HARBGN_7_UNITS-APND,16.34802
4546,4546,2019-07-09,12,HARBGN_7_UNITS-APND,16.44685
4547,4547,2019-07-09,13,HARBGN_7_UNITS-APND,22.98644
4548,4548,2019-07-09,14,HARBGN_7_UNITS-APND,25.07947
4549,4549,2019-07-09,15,HARBGN_7_UNITS-APND,25.99042
4550,4550,2019-07-09,16,HARBGN_7_UNITS-APND,28.08329
4551,4551,2019-07-09,17,HARBGN_7_UNITS-APND,32.947540000000004
4552,4552,2019-07-09,18,HARBGN_7_UNITS-APND,32.8617
4553,4553,2019-07-09,19,HARBGN_7_UNITS-APND,42.21408
4554,4554,2019-07-09,20,HARBGN_7_UNITS-APND,62.55937
4555,4555,2019-07-09,21,HARBGN_7_UNITS-APND,45.2096
4556,4556,2019-07-09,22,HARBGN_7_UNITS-APND,39.64596
4557,4557,2019-07-09,23,HARBGN_7_UNITS-APND,34.83623
4558,4558,2019-07-09,24,HARBGN_7_UNITS-APND,27.74768
4559,4559,2019-07-10,1,HARBGN_7_UNITS-APND,25.95796
4560,4560,2019-07-10,2,HARBGN_7_UNITS-APND,26.418190000000006
4561,4561,2019-07-10,3,HARBGN_7_UNITS-APND,25.92998
4562,4562,2019-07-10,4,HARBGN_7_UNITS-APND,25.00897
4563,4563,2019-07-10,5,HARBGN_7_UNITS-APND,27.75023
4564,4564,2019-07-10,6,HARBGN_7_UNITS-APND,32.02117
4565,4565,2019-07-10,7,HARBGN_7_UNITS-APND,31.15365
4566,4566,2019-07-10,8,HARBGN_7_UNITS-APND,24.1731
4567,4567,2019-07-10,9,HARBGN_7_UNITS-APND,18.18811
4568,4568,2019-07-10,10,HARBGN_7_UNITS-APND,19.17103
4569,4569,2019-07-10,11,HARBGN_7_UNITS-APND,20.40966
4570,4570,2019-07-10,12,HARBGN_7_UNITS-APND,25.44752
4571,4571,2019-07-10,13,HARBGN_7_UNITS-APND,27.70833
4572,4572,2019-07-10,14,HARBGN_7_UNITS-APND,32.15654
4573,4573,2019-07-10,15,HARBGN_7_UNITS-APND,32.35555
4574,4574,2019-07-10,16,HARBGN_7_UNITS-APND,32.96321
4575,4575,2019-07-10,17,HARBGN_7_UNITS-APND,35.69072
4576,4576,2019-07-10,18,HARBGN_7_UNITS-APND,35.90359
4577,4577,2019-07-10,19,HARBGN_7_UNITS-APND,43.93064
4578,4578,2019-07-10,20,HARBGN_7_UNITS-APND,60.95369
4579,4579,2019-07-10,21,HARBGN_7_UNITS-APND,46.0253
4580,4580,2019-07-10,22,HARBGN_7_UNITS-APND,38.06688
4581,4581,2019-07-10,23,HARBGN_7_UNITS-APND,30.564390000000003
4582,4582,2019-07-10,24,HARBGN_7_UNITS-APND,27.65914
4583,4583,2019-07-11,1,HARBGN_7_UNITS-APND,31.83125
4584,4584,2019-07-11,2,HARBGN_7_UNITS-APND,30.56932
4585,4585,2019-07-11,3,HARBGN_7_UNITS-APND,28.2269
4586,4586,2019-07-11,4,HARBGN_7_UNITS-APND,28.21615
4587,4587,2019-07-11,5,HARBGN_7_UNITS-APND,29.16058
4588,4588,2019-07-11,6,HARBGN_7_UNITS-APND,34.3986
4589,4589,2019-07-11,7,HARBGN_7_UNITS-APND,33.63078
4590,4590,2019-07-11,8,HARBGN_7_UNITS-APND,28.68685
4591,4591,2019-07-11,9,HARBGN_7_UNITS-APND,23.89287
4592,4592,2019-07-11,10,HARBGN_7_UNITS-APND,23.43766
4593,4593,2019-07-11,11,HARBGN_7_UNITS-APND,25.19789
4594,4594,2019-07-11,12,HARBGN_7_UNITS-APND,28.92423
4595,4595,2019-07-11,13,HARBGN_7_UNITS-APND,33.0155
4596,4596,2019-07-11,14,HARBGN_7_UNITS-APND,43.2041
4597,4597,2019-07-11,15,HARBGN_7_UNITS-APND,42.83987
4598,4598,2019-07-11,16,HARBGN_7_UNITS-APND,41.55612
4599,4599,2019-07-11,17,HARBGN_7_UNITS-APND,44.6846
4600,4600,2019-07-11,18,HARBGN_7_UNITS-APND,43.44146
4601,4601,2019-07-11,19,HARBGN_7_UNITS-APND,53.39581999999999
4602,4602,2019-07-11,20,HARBGN_7_UNITS-APND,70.44766
4603,4603,2019-07-11,21,HARBGN_7_UNITS-APND,50.84546
4604,4604,2019-07-11,22,HARBGN_7_UNITS-APND,41.21411
4605,4605,2019-07-11,23,HARBGN_7_UNITS-APND,33.93699
4606,4606,2019-07-11,24,HARBGN_7_UNITS-APND,31.50153
4607,4607,2019-07-12,1,HARBGN_7_UNITS-APND,30.43719
4608,4608,2019-07-12,2,HARBGN_7_UNITS-APND,28.51054
4609,4609,2019-07-12,3,HARBGN_7_UNITS-APND,26.2012
4610,4610,2019-07-12,4,HARBGN_7_UNITS-APND,25.84506
4611,4611,2019-07-12,5,HARBGN_7_UNITS-APND,27.58475
4612,4612,2019-07-12,6,HARBGN_7_UNITS-APND,32.50209
4613,4613,2019-07-12,7,HARBGN_7_UNITS-APND,36.49786
4614,4614,2019-07-12,8,HARBGN_7_UNITS-APND,29.16187
4615,4615,2019-07-12,9,HARBGN_7_UNITS-APND,26.35567
4616,4616,2019-07-12,10,HARBGN_7_UNITS-APND,25.65506
4617,4617,2019-07-12,11,HARBGN_7_UNITS-APND,26.82712
4618,4618,2019-07-12,12,HARBGN_7_UNITS-APND,36.35391
4619,4619,2019-07-12,13,HARBGN_7_UNITS-APND,41.52034
4620,4620,2019-07-12,14,HARBGN_7_UNITS-APND,53.44011999999999
4621,4621,2019-07-12,15,HARBGN_7_UNITS-APND,50.20146
4622,4622,2019-07-12,16,HARBGN_7_UNITS-APND,50.54411
4623,4623,2019-07-12,17,HARBGN_7_UNITS-APND,55.77823000000001
4624,4624,2019-07-12,18,HARBGN_7_UNITS-APND,54.22371
4625,4625,2019-07-12,19,HARBGN_7_UNITS-APND,64.44098000000001
4626,4626,2019-07-12,20,HARBGN_7_UNITS-APND,90.99997
4627,4627,2019-07-12,21,HARBGN_7_UNITS-APND,57.28314
4628,4628,2019-07-12,22,HARBGN_7_UNITS-APND,47.25769
4629,4629,2019-07-12,23,HARBGN_7_UNITS-APND,38.73508
4630,4630,2019-07-12,24,HARBGN_7_UNITS-APND,34.78542
4631,4631,2019-07-13,1,HARBGN_7_UNITS-APND,30.743640000000006
4632,4632,2019-07-13,2,HARBGN_7_UNITS-APND,28.92306
4633,4633,2019-07-13,3,HARBGN_7_UNITS-APND,27.40628
4634,4634,2019-07-13,4,HARBGN_7_UNITS-APND,25.85175
4635,4635,2019-07-13,5,HARBGN_7_UNITS-APND,27.31826
4636,4636,2019-07-13,6,HARBGN_7_UNITS-APND,29.5897
4637,4637,2019-07-13,7,HARBGN_7_UNITS-APND,27.94742
4638,4638,2019-07-13,8,HARBGN_7_UNITS-APND,20.0129
4639,4639,2019-07-13,9,HARBGN_7_UNITS-APND,15.80779
4640,4640,2019-07-13,10,HARBGN_7_UNITS-APND,17.94622
4641,4641,2019-07-13,11,HARBGN_7_UNITS-APND,24.59022
4642,4642,2019-07-13,12,HARBGN_7_UNITS-APND,32.327890000000004
4643,4643,2019-07-13,13,HARBGN_7_UNITS-APND,34.13459
4644,4644,2019-07-13,14,HARBGN_7_UNITS-APND,36.56738
4645,4645,2019-07-13,15,HARBGN_7_UNITS-APND,45.30209
4646,4646,2019-07-13,16,HARBGN_7_UNITS-APND,47.93483
4647,4647,2019-07-13,17,HARBGN_7_UNITS-APND,56.89232
4648,4648,2019-07-13,18,HARBGN_7_UNITS-APND,61.49063
4649,4649,2019-07-13,19,HARBGN_7_UNITS-APND,70.46674
4650,4650,2019-07-13,20,HARBGN_7_UNITS-APND,89.53833
4651,4651,2019-07-13,21,HARBGN_7_UNITS-APND,61.89911
4652,4652,2019-07-13,22,HARBGN_7_UNITS-APND,45.60198
4653,4653,2019-07-13,23,HARBGN_7_UNITS-APND,36.46917
4654,4654,2019-07-13,24,HARBGN_7_UNITS-APND,33.35158
4655,4655,2019-07-14,1,HARBGN_7_UNITS-APND,32.25088
4656,4656,2019-07-14,2,HARBGN_7_UNITS-APND,30.64194
4657,4657,2019-07-14,3,HARBGN_7_UNITS-APND,30.03261
4658,4658,2019-07-14,4,HARBGN_7_UNITS-APND,29.645090000000003
4659,4659,2019-07-14,5,HARBGN_7_UNITS-APND,29.613570000000006
4660,4660,2019-07-14,6,HARBGN_7_UNITS-APND,29.62211
4661,4661,2019-07-14,7,HARBGN_7_UNITS-APND,28.81125
4662,4662,2019-07-14,8,HARBGN_7_UNITS-APND,19.98571
4663,4663,2019-07-14,9,HARBGN_7_UNITS-APND,13.8769
4664,4664,2019-07-14,10,HARBGN_7_UNITS-APND,15.04062
4665,4665,2019-07-14,11,HARBGN_7_UNITS-APND,21.53774
4666,4666,2019-07-14,12,HARBGN_7_UNITS-APND,25.65084
