"BA Code","Timestamp (Hour Ending)","Total Generation (MWh)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"7/30/2019 12 p.m. PDT",3456,181,1143,57,215,1215,645
LDWP,"7/30/2019 1 p.m. PDT",3815,184,1130,60,248,1332,860
LDWP,"7/30/2019 2 p.m. PDT",4153,163,1143,56,272,1477,1042
LDWP,"7/30/2019 3 p.m. PDT",4507,185,1139,56,268,1523,1334
LDWP,"7/30/2019 4 p.m. PDT",4817,206,1063,66,268,1525,1689
LDWP,"7/30/2019 5 p.m. PDT",4731,199,949,56,267,1523,1737
LDWP,"7/30/2019 6 p.m. PDT",4585,231,721,109,248,1525,1752
LDWP,"7/30/2019 7 p.m. PDT",4479,254,377,269,290,1579,1710
LDWP,"7/30/2019 8 p.m. PDT",4289,260,57,250,290,1794,1638
LDWP,"7/30/2019 9 p.m. PDT",3910,208,0,245,289,1657,1510
LDWP,"7/30/2019 10 p.m. PDT",3553,209,0,256,273,1529,1286
LDWP,"7/30/2019 11 p.m. PDT",3051,200,0,249,263,1498,841
LDWP,"7/31/2019 12 a.m. PDT",2558,208,0,134,254,1322,641
LDWP,"7/31/2019 1 a.m. PDT",2367,185,0,57,253,1233,640
LDWP,"7/31/2019 2 a.m. PDT",2126,124,0,57,218,1089,639
LDWP,"7/31/2019 3 a.m. PDT",2018,123,0,57,216,981,641
LDWP,"7/31/2019 4 a.m. PDT",1978,85,0,57,216,977,643
LDWP,"7/31/2019 5 a.m. PDT",2007,115,0,57,216,976,643
LDWP,"7/31/2019 6 a.m. PDT",2087,155,0,57,253,980,643
LDWP,"7/31/2019 7 a.m. PDT",2164,158,71,57,256,981,642
LDWP,"7/31/2019 8 a.m. PDT",2477,131,429,57,255,964,641
LDWP,"7/31/2019 9 a.m. PDT",2709,158,710,56,226,917,641
LDWP,"7/31/2019 10 a.m. PDT",2804,155,765,56,224,963,641
LDWP,"7/31/2019 11 a.m. PDT",3087,20,824,56,225,1321,640
LDWP,"7/31/2019 12 p.m. PDT",3333,30,930,56,245,1433,640
LDWP,"7/31/2019 1 p.m. PDT",3671,19,1021,56,226,1641,707
LDWP,"7/31/2019 2 p.m. PDT",3939,26,1070,56,232,1686,869
LDWP,"7/31/2019 3 p.m. PDT",4345,46,1105,56,260,1699,1180
LDWP,"7/31/2019 4 p.m. PDT",4414,56,763,150,297,1701,1446
LDWP,"7/31/2019 5 p.m. PDT",4416,31,685,244,290,1699,1467
LDWP,"7/31/2019 6 p.m. PDT",4405,34,693,235,264,1700,1478
LDWP,"7/31/2019 7 p.m. PDT",4282,36,362,274,271,1705,1633
LDWP,"7/31/2019 8 p.m. PDT",4051,24,40,252,283,1708,1745
LDWP,"7/31/2019 9 p.m. PDT",3824,9,0,249,237,1710,1619
LDWP,"7/31/2019 10 p.m. PDT",3723,21,0,220,267,1706,1509
LDWP,"7/31/2019 11 p.m. PDT",3006,21,0,56,263,1586,1079
LDWP,"8/1/2019 12 a.m. PDT",2542,17,0,57,258,1542,669
